id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
14004,045010ALB0017,Alberghi - Hotel,Dany,"Via Del Falasco, 4",54037,Massa,MS,4,info@hoteldany.com, www.hoteldany.com,44.0,10.11,390585241490
17505,045003STB0024,Stabilimenti Balneari,Alcione,"Via amerigo vespucci, 80",54036,Carrara,MS,1,,,44.0,10.1,390585000000
11776,046002AAT0010,Agriturismi,Tenuta La Fratta, - La Fratta - Fornoli,55022,Bagni di Lucca,LU,1,info@tenuta-lafratta.com,www.tenuta-lafratta.com,44.0,10.56,
14266,046002CAV0003,Case per Vacanze,Villa Sabrina,Via Fegana - Luogo Nuovo - Fornoli,55022,Bagni di Lucca,LU,0,info@tuscanycasavacanza.com,,44.0,10.56,0583 77627
17827,045010ALL0015,Alloggi Privati,Castello B&b,"Lungomare Amerigo Vespucci, 27 - Ronchi",54100,Massa,MS,0,remocastello@gmail.com,,44.0,10.1,390585240301
17491,045003STB0001,Stabilimenti Balneari,Supersport,"Via vespucci, 78",54036,Carrara,MS,2,pieroumberto.cecchini@tin.it,,44.0,10.1,390585634760
18874,048002AFR0015,Affittacamere,Torre Nord,"Via di Soli, 6 (Galliano)",0,Barberino di Mugello,FI,0,info@torrenord.it, www.torrenord.it,44.0,11.31,558428407
17590,045003STB0038,Stabilimenti Balneari,Sport,"Via vespucci, 76",54036,Carrara,MS,1,,,44.01,10.1,390585780736
17476,045010STB0022,Stabilimenti Balneari,Fassoni,"Via vespucci, 76",54037,Massa,MS,1,,,44.01,10.1,390585869923
13993,045010CAF0005,Case per Ferie,Villa S.Maria,"Via Magliano, 40 - Ronchi",54100,Massa,MS,3,hotelmerano2@tiscali.it,,44.01,10.12,390585240184
17471,045003STB0002,Stabilimenti Balneari,Aurora,"Via A. VESPUCCI, 74",54036,Carrara,MS,2,marcovatteroni@tiscali.it,,44.01,10.1,390585633320
17569,045010STB0107,Stabilimenti Balneari,Flora,"Viale Vespucci, 74",54037,Massa,MS,2,,,44.01,10.1,390585245277
17592,045003STB0027,Stabilimenti Balneari,Zaza',"Via vespucci, 72",54036,Carrara,MS,2,,,44.01,10.1,390585634450
17538,045010STB0058,Stabilimenti Balneari,Fifi,"Viale Vespucci, 72",54037,Massa,MS,2,,,44.01,10.1,390585243754
17472,045010STB0194,Stabilimenti Balneari,Maloha,"Via Vespucci, 70",0,Massa,MS,0,,,44.01,10.1,390585245592
17534,045010STB0102,Stabilimenti Balneari,Maria Pia,"Lungomare Vespucci, 66",54100,Massa,MS,2,,,44.01,10.1,390585241133
12273,046030AAT0007,Agriturismi,Le Poiane,"Via Campiglia, 2 Retignano",55040,Stazzema,LU,2,info@agriturismolepoiane.it,www.agriturismolepoiane.it,44.01,10.27,
17602,045010STB0068,Stabilimenti Balneari,Grazia,"Via Vespucci, 56",54037,Massa,MS,1,,,44.01,10.1,390585241754
17663,045003STB0019,Stabilimenti Balneari,Florida,"Via vespucci, 54",54036,Carrara,MS,2,,,44.01,10.1,390585785491
17591,045003STB0014,Stabilimenti Balneari,Lydia,"Via vespucci, 52",54036,Carrara,MS,1,,,44.01,10.1,390585631091
17612,045010STB0106,Stabilimenti Balneari,Boni - Sayonara,"Viale Vespucci, 48",54100,Massa,MS,3,,,44.01,10.1,390585241889
14006,045010RTA0121,Residenze Turistico Alb.,Il Castelluccio,"Via Arno, 5",54100,Massa,MS,2,rtailcastelluccio@live.it, www.globalservicerta.com,44.01,10.11,390585243912
13818,045010ALB0121,Alberghi - Hotel,Il Buongustaio,LUNGOFRIGIDO DI LEVANTE N.1,54037,Massa,MS,3,,,44.01,10.11,585869443240504
14010,045010ALB0005,Alberghi - Hotel,Excelsior,"Via CESARE BATTISTI, 1",54100,Massa,MS,4,info@hotelexcelsior.it, www.hotelexcelsior.it,44.01,10.1,3905858601
17529,045010STB0023,Stabilimenti Balneari,Rossi Carlo,"Via amerigo vespucci, 36 - marina di massa",54036,Massa,MS,3,,,44.01,10.1,390585245535
17652,045010STB0013,Stabilimenti Balneari,Rossi Sandro,"Lungomare Vespucci, 34",54100,Massa,MS,2,,,44.01,10.1,390585244032
17702,045010STB0056,Stabilimenti Balneari,Tirreno,"Viale Vespucci, 26",54100,Massa,MS,3,,,44.01,10.1,390585245160
9058,048004ALB0005,Alberghi - Hotel,La Rosa,"Via Faentina, 105 (Ronta)",0,Borgo San Lorenzo,FI,3,info@hotellarosamugello.it, www.hotellarosamugello.it,44.01,11.43,558403010
13860,045010ALB0010,Alberghi - Hotel,Roma,"P.za Pellerano, 16",54037,Massa,MS,3,info@hotelroma.ac, www.hotelroma.ac,44.01,10.1,390585242748
13764,045010ALB0035,Alberghi - Hotel,Scandinavia,"Via Zolezzi, 4",54100,Massa,MS,3,info@hotelscandinavia.it, www.hotelscandinavia.it,44.01,10.1,390585240295
13889,045010CAV0001,Case per Vacanze,Toscana Holiday,"Via Ascoli , 60",54037,Massa,MS,0,francesco@toscanagestioni.it, www.toscanagestioni.it,44.01,10.1,390585869777
17689,045010STB0028,Stabilimenti Balneari,Nettuno,"Lungomare Vespucci, 20",54100,Massa,MS,0,nettuno@myrealbox.com,,44.01,10.1,390585245482
8440,046002ALB0004,Alberghi - Hotel,Bridge Hotel,"Piazza Ponte a Serraglio, 5/A - P. a Serraglio - ",55021,Bagni di Lucca,LU,3,info@bridege-hotel.it,www.bridge-hotel.it,44.01,10.58,0583 805324
17977,048002AFR0013,Affittacamere,Casale Di Sanmettole,"Via Castello, 9",0,Barberino di Mugello,FI,0,,,44.01,11.24,3338966189
18368,048002AFR0014,Affittacamere,Il Vignolino,"Via di Castello, 13 (Barberino Di Mugello)",0,Barberino di Mugello,FI,0,info@vignolinobedandbreakfast.com, www.vignolinobedandbreakfast.com,44.01,11.24,335428455
13867,045010ALB0027,Alberghi - Hotel,Milano,"p.za Betti, 24",54100,Massa,MS,2,hotel-milano@hotel-in-versilia.com,,44.01,10.1,390585245747
17488,045003STB0008,Stabilimenti Balneari,Artiglio,"Via vespucci, 14",54036,Carrara,MS,2,paolomerlini@libero.it,,44.01,10.1,390585632070
17546,045010STB0024,Stabilimenti Balneari,Giulia,"Viale Vespucci, 14",54100,Massa,MS,3,bagnogiulia@alice.it,,44.01,10.1,390585244433
9059,048004ALB0006,Alberghi - Hotel,Marrani,"Via Faentina, 128 (Ronta)",0,Borgo San Lorenzo,FI,3,hotelmarrani@virgilio.it, www.hotelmarrani.it,44.01,11.44,558403370
17463,045003STB0005,Stabilimenti Balneari,Nettuno,"Via vespucci, 10",54036,Carrara,MS,3,,,44.01,10.1,390585785396
14058,045010AFR0008,Affittacamere,Galleria,"ZOLEZZI,21",54037,Massa,MS,3,,,44.01,10.1,585241149
13866,045010AFR0009,Affittacamere,Galleria,ZOLEZZI 21,54037,Massa,MS,3,,,44.01,10.1,5857241149
17636,045010STB0060,Stabilimenti Balneari,Italia,"Lungomare Vespucci, 8",54100,Massa,MS,3,,,44.01,10.1,390585000000
11771,046002AAT0006,Agriturismi,Pian Di Fiume,"Via Pian di Fiume, 20 Pieve di Controne",55022,Bagni di Lucca,LU,2,info@piandifiume.it,www.piandifiume.it,44.01,10.61,0583 805751
12459,046030OST0001,Ostelli,La Pania,"Via del Teatro, 205 - Pruno - ",55040,Stazzema,LU,0,info@ostellolapania.it,www.ostellolapania.it,44.01,10.31,0584 1780261
14265,046002CAV0002,Case per Vacanze,Villa San Francesco,"Piazza Webb, 12 - Bagni di Lucca - Villa",55022,Bagni di Lucca,LU,0,info@villasanfrancesco.net,www.villasanfrancesco.net,44.01,10.59,
11596,046002ALL0007,Alloggi Privati,Tuscanrooms,Via della Chiesa Ponte a Serraglio,55022,Bagni di Lucca,LU,0,info@tuscanrooms.com,www.tuscanrooms.com,44.01,10.58,0583 867847
14049,045010ALB0009,Alberghi - Hotel,Italia,"Viale Vespucci, 3",54100,Massa,MS,3,h.italia@tin.it, www.hotelitalia-massa.com,44.01,10.1,390585240606
17581,045010STB0010,Stabilimenti Balneari,Vignali,"Via vespucci, 4",54037,Massa,MS,2,,,44.01,10.1,390585240455
13839,045010ALB0022,Alberghi - Hotel,Gabrini,"Via Luigi Sturzo, 19",54100,Massa,MS,3,mail@hotelgabrini.it, www.hotelgabrini.it,44.01,10.1,390585240505
17553,045010STB0012,Stabilimenti Balneari,Ulderico,"Lungomare Vespucci, 0",54037,Massa,MS,2,bagnoulderico@gmail.com,,44.01,10.1,390585240739
8449,046002ALB0013,Alberghi - Hotel,Park Hotel Regina,"Viale Umberto I, 157 - Villa - ",55022,Bagni di Lucca,LU,3,info@coronaregina.it,www.coronaregina.it,44.01,10.59,0583 805505
13851,045010ALB0117,Alberghi - Hotel,Villa Giada,"Via lungofrigido ponente, 18",54037,Massa,MS,3,info@villagiada.com, www.villagiada.com,44.01,10.11,390585241365
8442,046002ALB0005,Alberghi - Hotel,Corona,"Via Serraglia, 78 ",55022,Bagni di Lucca,LU,3,info@coronaregina.it,www.coronaregina.it,44.01,10.58,0583 805151
13913,045010ALB0138,Alberghi - Hotel,Giulia,"Via ascoli, 15",54037,Massa,MS,3,info@hotelgiuliamarinadimassa.com, www.hotelgiuliamarinadimassa.com,44.01,10.1,390585240067
13926,045011AFR0002,Affittacamere,Beatrice,PETRACCI 16,54038,Montignoso,MS,0,,,44.01,10.15,585348437
13961,045003ALB0017,Alberghi - Hotel,Tenda Rossa,"Via Cristoforo Colombo, 14",54033,Carrara,MS,3,info@hoteltendarossa.com, www.hoteltendarossa.com,44.01,10.1,390585787435
14991,047014RES0002,Residence,Residence Il Castagno,Via Castagno di Piteccio 35,0,Pistoia,PT,2,residenceilcastagno@gmail.com, www.residenceilcastagno.com,44.01,10.91,0573/42384
17494,045010STB0007,Stabilimenti Balneari,Milano,"Lungomare Ponente, 00",54100,Massa,MS,2,info@bagnomilano.net,,44.01,10.1,390585241493
17514,045010STB0011,Stabilimenti Balneari,Mauro,"lungomare di ponente, 0",54100,Massa,MS,2,,,44.01,10.1,390585040024
17571,045010STB0021,Stabilimenti Balneari,Maurizio,"lungomare di ponente, 0",54037,Massa,MS,2,,,44.01,10.1,390585245376
17588,045010STB0025,Stabilimenti Balneari,Libeccio Beach,"lungomare di ponente, 0",54037,Massa,MS,3,, www.eucaliptiayahoo.com,44.01,10.1,390585240575
13919,045010ALB0075,Alberghi - Hotel,Villa Serena,"Via mura dei frati, 34",54100,Massa,MS,2,,,44.01,10.11,390585240338
13838,045010RTA0119,Residenze Turistico Alb.,Residence Stella,"Via Padova, 4",54100,Massa,MS,3,info@residencestella.com, www.residencestella.com,44.01,10.1,390585241102
13792,045010ALB0007,Alberghi - Hotel,Eco Del Mare,"Via verona, 1",54100,Massa,MS,3,info@hotelecodelmare.it, www.hotelecodelmare.it,44.01,10.1,390585245200
17068,045010AFR0013,Affittacamere,Villa Eco Del Mare,"Via Verona, 3",0,Massa,MS,0,,,44.01,10.1,390585245200
17705,045010STB0002,Stabilimenti Balneari,Asciutti,"lungomare di ponente, 6",54037,Massa,MS,2,,,44.01,10.1,390585242392
13780,045010ALB0026,Alberghi - Hotel,Michela,"Via vicenza, 5",54100,Massa,MS,3,info@michelahotel.com, www.michelahotel.com,44.01,10.1,390585241390
8447,046002ALB0009,Alberghi - Hotel,Roma,"Via Umberto I  , 110 Villa",55022,Bagni di Lucca,LU,1,albergo.romabagnilucca@virgilio.it,,44.01,10.59,0583 87278
17069,045010ALB0142,Alberghi - Hotel,Herve,"Via Vicenza, 7",0,Massa,MS,0,,,44.01,10.1,390585240382
17508,045010STB0048,Stabilimenti Balneari,Delfino,"Via colombo, 68",54036,Massa,MS,2,,,44.01,10.1,390585788423
17485,045010STB0063,Stabilimenti Balneari,Mosti,"Lungomare di Ponente, 10",54037,Massa,MS,0,,,44.01,10.09,390585000000
14068,045010ALB0006,Alberghi - Hotel,Daisy,"Via verona , 12",54100,Massa,MS,3,info@hoteldaisy.it, www.hoteldaisy.it,44.01,10.1,390585240108
13791,045010ALB0034,Alberghi - Hotel,Roby,"Via Casamicciola, 3 - Marina di Massa",54100,Massa,MS,3,info@hotelroby.net, www.hotelroby.net,44.01,10.1,390585240686
11768,046002AAT0004,Agriturismi,La Torre, - La Torre - Fornoli,55021,Bagni di Lucca,LU,3,info@latorreagriturismo.com,www.latorreagriturismo.com,44.01,10.57,0583 805297
13749,045010ALB0039,Alberghi - Hotel,Virginia,"Via delle Pinete, 9",54100,Massa,MS,3,info@albergovirginia.it, www.albergovirginia.it,44.01,10.1,390585240195
13894,045010ALB0073,Alberghi - Hotel,Villa Claudio,"Via Lungo Frigido di Ponente, 50",54100,Massa,MS,2,,,44.01,10.11,390585869902
8445,046002ALB0008,Alberghi - Hotel,Europa,"Vicolo del Riposo, 2 ",55022,Bagni di Lucca,LU,3,,,44.01,10.59,0583 805383
13787,045010ALB0050,Alberghi - Hotel,Eura,"Via delle pinete, 1",54100,Massa,MS,3,info@hoteleura.com, www.hoteleura.com,44.01,10.1,390585869213
13983,045010ALB0045,Alberghi - Hotel,Caprice,"Via delle Pinete, 3",54100,Massa,MS,2,info@hotelcaprice.net, www.hotelcaprice.net,44.01,10.1,390585868028
13971,045010ALB0018,Alberghi - Hotel,Eucalipto,"Via delle Pinete, 78",54100,Massa,MS,2,eucalipto78@hotmail.com,,44.01,10.1,390585240105
11584,046002ALL0002,Alloggi Privati,Villa Rosalena," - Camaione, 21/A - Ponte a Serraglio",55021,Bagni di Lucca,LU,0,info@villarosalena.com,www.villarosalena.com,44.01,10.59,0583 87313
11772,046002AAT0007,Agriturismi,Le Capanne, - La Calda - Pieve dei Monti di Villa,55021,Bagni di Lucca,LU,2,letrecapanne@yahoo.it,,44.01,10.59,0583 831000
11272,046002AFR0002,Affittacamere,Gaggini Paola,"Via Brennero, 3 - Tana a Termini - Isola",55050,Bagni di Lucca,LU,0,,,44.01,10.59,0583 89058
11273,046002AFR0004,Affittacamere,Istituto Figlie Di Nazareth (attivita' Sospesa),"Via Lima, 2-C/O Scuol - Camaione - ",55050,Bagni di Lucca,LU,0,,,44.01,10.59,0583 87921
8438,046002ALB0003,Alberghi - Hotel,Bernabo',Via Bagni Caldi - Terme - Ponte a Serraglio,55021,Bagni di Lucca,LU,3,info@bernabohotel.it,www.bernabohotel.it,44.01,10.59,0583 805215
11591,046002ALL0004,Alloggi Privati,Beb Il Podere Di Giada,"Via Vicinale di Gino, 1 - Casoli - ",55050,Bagni di Lucca,LU,0,ilpoderedigiada@alice.it,,44.01,10.59,0572 48716
13895,045011AAT0001,Agriturismi,Karma,"Via guadagni, 1 - cast.aghinolfi",54038,Montignoso,MS,2,info@agrikarma.it, www.agrikarma.it,44.01,10.17,390585821237
13906,045010ALB0011,Alberghi - Hotel,Tiffany,"Via fosdinovo, 14",54037,Massa,MS,3,info@tiffany-hotel.it, www.tiffany-hotel.it,44.01,10.1,390585241196
13719,045010ALB0108,Alberghi - Hotel,Casa Cambini,"Via Pandolfino , 12 - Ronchi",54039,Massa,MS,1,casacambini@gmail.com,,44.01,10.12,3905852522472
13720,045010ALB0031,Alberghi - Hotel,Parma Mare,"Via delle Pinete, 102 - Marina di Massa",54100,Massa,MS,3,info@hotelparmamare.it, www.hotelparmamare.it,44.01,10.1,390585241044
13801,045010ALB0070,Alberghi - Hotel,Tonarelli,"Via Pontremoli, 137",54100,Massa,MS,1,info@albergotonarelli.it,,44.01,10.1,390585242542
13766,045010ALB0025,Alberghi - Hotel,Matilde,"Via tagliamento, 4",54037,Massa,MS,3,info@hotelmatilde.it, www.hotelmatilde.it,44.01,10.1,390585241441
17849,046002AFR0008,Affittacamere,L'agrifoglio B&b,"Via Corsena, 35 ",55022,Bagni di Lucca,LU,0,tuija1962@gmail.com,,44.01,10.59,0583 87981
13955,045010ALB0056,Alberghi - Hotel,Kelly,"Via delle pinete, 75",54037,Massa,MS,2,,,44.01,10.09,390585245359
13854,045010CAF0002,Case per Ferie,Santa Zita,"Via delle pinete, 87",54037,Massa,MS,3,,,44.01,10.09,390585869242
18733,046002ALB0015,Alberghi - Hotel,La Locanda Di Pio,"Via delle Selve, 15 - Bagni Caldi - ",55022,Bagni di Lucca,LU,3,locandadipio@hotmail.com,www.lalocandadipio.it,44.01,10.59,0586 822010
11594,046002ALL0006,Alloggi Privati,La Casa Del Glicine,"Via Controneria, 4 ",55022,Bagni di Lucca,LU,0,,,44.01,10.59,0583 805402
8924,048002AAT0004,Agriturismi,Poggio Di Sotto,"Via Galliano, 17 (Galliano)",0,Barberino di Mugello,FI,2,info@agriturismopoggiodisotto.com, www.agriturismopoggiodisotto.com,44.02,11.29,558428447
13900,045010ALB0024,Alberghi - Hotel,Luna,"Via tornaboni, 17 - marina di massa",54037,Massa,MS,3,luna@lunahotel.net, www.lunahotel.net,44.02,10.1,390585241472
19190,048042ALL0024,Alloggi Privati,Villa Sorripa,"Via del Piano, 8",0,Scarperia,FI,0,giuseppe.trivisonno@mlink.it,,44.02,11.33,552406725
13921,045011ALB0020,Alberghi - Hotel,Elisabetta,"VIA GRAMSCI, 25",54030,Montignoso,MS,2,,,44.02,10.17,309108
14016,045011ALB0004,Alberghi - Hotel,Storyville,"Via Gramsci , 51",54030,Montignoso,MS,3,info@hotelstoryville.it, www.hotelstoryville.it,44.02,10.17,390585309092
13856,045011RTA0005,Residenze Turistico Alb.,Michelangelo,"Via gramsci, 53",54030,Montignoso,MS,2,info@rtamichelangelo.com,,44.02,10.17,390585808654
17630,045010STB0027,Stabilimenti Balneari,Marchini,"Lungomare di Ponente, 9",54100,Massa,MS,3,giojsmarchini@hotmail.com,,44.02,10.09,390585869566
14066,045010ALB0127,Alberghi - Hotel,Argia,"Via San Leonardo, 143",54100,Massa,MS,1,info@hotelargia.it,,44.02,10.11,390585792982
12326,046002CAV0001,Case per Vacanze,Giovannini Giorgio," - Guzzano, 4 - ",55022,Bagni di Lucca,LU,0,francesca@tuscanymeanders.com,www.tuscanymeanders.com,44.02,10.61,
8923,048002AAT0002,Agriturismi,Il Palazzaccio,"Via Rezzano, 9 (Galliano)",0,Barberino di Mugello,FI,3,info@ilpalazzaccio.eu, www.ilpalazzaccio.org,44.02,11.28,558428110
11912,046012AAT0002,Agriturismi,Il Fornione,"Via Nuova/Socciali, 1 - Fornione - Vallico Sopra",55020,Fabbriche di Vallico,LU,2,info@ilfornione.it,www.ilfornione.it,44.02,10.45,0583 761996
11913,046012AAT0003,Agriturismi,La Fornace, - La Fornace - Valico Sotto,55020,Fabbriche di Vallico,LU,2,daniela.capra2@tin.it,,44.02,10.45,0583 761710
13733,045010ALB0028,Alberghi - Hotel,Miramonti,"Via montegrappa, 1",54037,Massa,MS,3,info@hotel-miramonti.eu, www.hotel-miramonti.eu,44.02,10.1,390585241067
13872,045010ALB0036,Alberghi - Hotel,Sole,"Via delle Pinete, 260",54100,Massa,MS,2,info@hotelsolemassa.com, www.hotelsolemassa.com,44.02,10.09,390585241466
13833,045010ALB0060,Alberghi - Hotel,Norma,"Via san leonardo , 62 - marina di massa",0,Massa,MS,1,,,44.02,10.11,390585250012
14067,045010ALB0038,Alberghi - Hotel,Tiziana,"Via delle pinete, 266 - marina",54037,Massa,MS,3,hotel@tizianahotel.com, www.tizianahotel.com,44.02,10.09,390585869726
12264,046030AAT0001,Agriturismi,Le Coppelle,Strada Versiliana Carducci - Pian di Lago - Terrinca,55040,Stazzema,LU,2,info@agriturismolecoppelle.it,www.agriturismolecoppelle.it,44.02,10.27,0584 778095
16835,046030AFR0002,Affittacamere,Locanda Dell'artista,"VIA VERSILIANA CARDUCCI, 5 - PIAN DI LAGO - TERRINCA",55040,Stazzema,LU,0,info@locandadellartista.net,www.locandadellartista.net,44.02,10.27,
14999,047015AFR0001,Affittacamere,Bar Ristorante Bicocchi Di Sichi Rosina,Via Casa Di Monte 19,51020,Piteglio,PT,0,info@ristorantebicocchi.it,,44.02,10.76,0573-628119
18395,046002AAT0013,Agriturismi,Joanna Nobile,LA DIOMA - GUZZANO - PIEVE DI CONTRONE,55022,Bagni di Lucca,LU,2,joannanobile@hotmail.it,,44.02,10.62,0583 804125
14040,045010ALB0032,Alberghi - Hotel,Peselli,"Via RICORTOLA, 142 - MARINA DI MASSA",54037,Massa,MS,3,, www.hotelpeselli.com,44.02,10.09,390585869800
15002,047015ALB0002,Alberghi - Hotel,Pensione Dina,Via Statale Mammianese 75,51020,Piteglio,PT,1,pensione.dina@alice.it,,44.02,10.79,0573-672758
13757,045010ALB0068,Alberghi - Hotel,Taberna Frigidas,"Via taberna frigidas, 1",54037,Massa,MS,1,,,44.02,10.12,390585251347
13752,045010CAF0010,Case per Ferie,Regina Pacis,"Via delle Pinete, 160",54100,Massa,MS,0,,,44.02,10.08,390585869290
13935,045010ALB0141,Alberghi - Hotel,I Quattro Pini,"Via delle Pinete, 340",54100,Massa,MS,2,,,44.02,10.08,390585869426
13760,045010ALB0055,Alberghi - Hotel,La Perla,"Via Delle Pinete, 163",54100,Massa,MS,1,info@hotellaperlamarinadimassa.com, www.hotellaperlamarinadimassa.com,44.02,10.08,390585241894
893,100001AAT0004,Agriturismi,Agriturismo Santo Stefano,LOC. SANTO STEFANO - Loc. S. STEFANO 1 - Fraz. MONTE CUCCOLI,59025,Cantagallo,PO,2,bernagiova@gmail.com,www.agristefano.com,44.02,11.08,574981522
19273,100001AAT0006,Agriturismi,Agriturismo Fonte De' Piani,,59025,Cantagallo,PO,2,,,44.02,11.08,
939,100001RAL0001,Rifugi,Rifugio Di Cave,Loc. Cave,59025,Cantagallo,PO,0,info@rifugiolecave.it,www.rifugiolecave.it,44.02,11.08,3386172364
940,100001RAL0002,Rifugi,Cascinale Vespaio,Loc. Vespaio,59100,Cantagallo,PO,0,acomaturismosociale@libero.it,www.cascinaledivespaio.it,44.02,11.08,339 2590795
18823,100001RAL0003,Rifugi,Rifugio Pacini,Pian della Rasa,59025,Cantagallo,PO,0,info@caiprato.it,www.caiprato.it,44.02,11.08,0574-22004
17073,045010RTA0118,Residenze Turistico Alb.,Argentina,"viale della Repubblica, 0 - Ronchi",54100,Massa,MS,2,,,44.02,10.14,390585240887
10965,046030ALB0001,Alberghi - Hotel,Raffaello,"Via Nord, 11 - Levigliani - ",55040,Stazzema,LU,2,albergoraffaello@tiscali.it,www.antrodelcorchia.it,44.02,10.29,0584 778063
10969,046030ALB0003,Alberghi - Hotel,Vallechiara,Via Lambora - Lambora - Levigliani,55040,Stazzema,LU,2,info.vallechiara@gmail.com,www.albergovallechiara.it,44.02,10.29,0584 778054
12096,048042ALL0011,Alloggi Privati,Il Colle,"Via Montaccianico, 52 (Sant'Agata)",0,Scarperia,FI,0,fabrizio.rossi56@virgilio.it,,44.02,11.34,558406752
12502,046030RAL0001,Rifugi,Del Freo, - Mosceta -Pietrapana - Levigliani,55040,Stazzema,LU,0,info@rifugiodelfreo.it,www.rifugiodelfreo.it,44.02,10.29,0584 778007
14022,045010CAM0006,Campeggi,Giardino,"Via delle Pinete, 382 - partaccia",54037,Massa,MS,3,info@giardino.com, www.campinggiardino.com,44.02,10.08,390585869291
14035,045010OST0003,Ostelli,Ostello Apuano,"Via delle Pinete, 237 - partaccia",54037,Massa,MS,0,ostelloapuano@hotmail.com, www.ostellapuano.it,44.02,10.08,390585780034
14469,046030ALL0002,Alloggi Privati,Pietraluna Rooms,"Via Fonda, 6 - Terrinca - ",55040,Stazzema,LU,0,uniluca@cheapnet.it,www.pietraluna.lu.it,44.02,10.28,
17699,045011STB0014,Stabilimenti Balneari,Beatrice,IV NOVEMBRE 18,0,Montignoso,MS,3,,,44.02,10.14,585805252807860
17683,045010STB0161,Stabilimenti Balneari,Giovanni,"Viale delle Pinete, 187",54037,Massa,MS,3,,,44.02,10.07,390585246184
17654,045010STB0031,Stabilimenti Balneari,Vittorio,"Viale delle Pinete, 189",54100,Massa,MS,2,,,44.02,10.07,390585246179
17607,045010STB0036,Stabilimenti Balneari,Gelosia,"Viale delle Pinete, 193",54100,Massa,MS,1,marco.lucetti@libero.it,,44.02,10.07,390585780025
16844,048042CAV0013,Case per Vacanze,Collina Le Vignacce,"Via di Ponzalla, 89",0,Scarperia,FI,0,casavacanze@giorgistudio.com, www.casavacanzemugello.it,44.02,11.37,558492131
17680,045010STB0033,Stabilimenti Balneari,Filippo,"Viale delle Pinete, 195",54100,Massa,MS,3,,,44.02,10.07,390585788139
12070,048042AAT0001,Agriturismi,Catelaccio,"Via di Montepoli, 11e (Sant' Agata)",0,Scarperia,FI,2,catelaccio@libero.it,,44.02,11.33,558406624
17524,045010STB0030,Stabilimenti Balneari,Battelli,"Viale delle Pinete, 197",54100,Massa,MS,3,,,44.02,10.07,390585780122
11338,046011AFR0002,Affittacamere,La Cantina,Via Nazionale 193/A Ghivizzano,55025,Coreglia Antelminelli,LU,0,,,44.03,10.52,0583 77078
17502,045010STB0001,Stabilimenti Balneari,Asciutti,DELLE PINETE 386,54037,Massa,MS,0,,,44.03,10.07,585869301
12122,048042RES0003,Residence,Le Isole,"Via di Cerliano, 129/130 (Sant' Agata)",0,Scarperia,FI,2,info@leisolemugello.com, www.leisolemugello.com,44.03,11.36,558400119
15112,046028ALL0001,Alloggi Privati,Acquerello,via Federigi 115 L trav. C - Querceta - Ponte di Tavole,55047,Seravezza,LU,0,info@bebacquerello.it,bebacquerello,44.03,10.23,0584 83671
14995,047015AAT0003,Agriturismi,La Gualtiera,Via Valdiforfora 65,51020,Piteglio,PT,3,info@lagualtiera.com, www.lagualtiera.com,44.03,10.77,573628274
13902,045010CAM0002,Campeggi,Citta Di Massa,"Via delle pinete, 384",54100,Massa,MS,2,camping@cittadimassa.com, www.cittadimassa.com,44.03,10.07,390585869361
13988,045010CAM0021,Campeggi,Casone,"Via Luni, 7 - Casone",54037,Massa,MS,2,mscasone@tin.it, www.campingcasone.it,44.03,10.08,390585869201
13878,045010CAM0026,Campeggi,Luni,"via luni, 16 - Casone",54100,Massa,MS,2,info@campingluni.com, www.campingluni.com,44.03,10.08,390585869278
17830,045011ALL0004,Alloggi Privati,La Cantoresa B&b,"Via Cantoresa, 9 - Sant'Eustachio",54038,Montignoso,MS,0,emmegi2005@libero.it,,44.03,10.18,39058500000000000000
14954,047014ALB0021,Alberghi - Hotel,Arcobaleno,Via Valdi e San Momme' 37,51020,Pistoia,PT,3,parkhotelarcobaleno@gmail.com, www.hotelarcobaleno.eu,44.03,10.91,0573-470030 3389459847
888,100007ALL0005,Alloggi Privati,Da Gina,"Via Val di Bisenzio, 112",59024,Vernio,PO,0,,,44.03,11.15,3333323519
15005,047015ALL0003,Alloggi Privati,Spinicci Silvia,Via del Campanile 11,51010,Piteglio,PT,0,mirfilon@tin.it,,44.03,10.77,3295933262
13853,045010CAM0008,Campeggi,Italia,"Via DELLE PINETE, 412 - PARTACCIA",54100,Massa,MS,3,info@campeggioitalia.com, www.campeggioitalia.com,44.03,10.07,390585780055
15004,047015ALL0001,Alloggi Privati,Scacco Matto,Via Campagliana 2,51020,Piteglio,PT,0,barbaralynnemagni@yahoo.it, www.scaccomatto-bandb.com,44.03,10.76,573674241
14997,047015AAT0005,Agriturismi,Il Rifugio Dell'arcobaleno,Via San Giovanni 1,51020,Piteglio,PT,2,info@agriturismoilrifugiodellarcobaleno.it, www.agriturismoilrifugiodellarcobaleno.it,44.03,10.76,573674129
14955,047014ALB0022,Alberghi - Hotel,Guidi,Via Collina 47,51020,Pistoia,PT,1,postmaster@albergoguidi.com, www.albergoguidi.com,44.03,10.91,0573- 470022
14988,047014CAV0004,Case per Vacanze,Villa Morelli Gualtierotti,"Via Modenese, 755",51100,Pistoia,PT,0,d.l.ferrari@libero.it, www.villamorelli-tuscany.com,44.03,10.87,0573/26716 349/6782147
