id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
14613,047006AAT0003,Agriturismi,Monti Roberto Il Ghianda,Via Ghianda 784/i,51036,Larciano,PT,2,info@agriturismoilghianda.com,,43.843054,10.874819,573859148
11457,046017AFR0113,Affittacamere,Palazzo Rocchi,"Piazza S. Michele, 30 ",55100,Lucca,LU,,info@palazzorocchi.it,www.palazzorocchi.it,43.84309,10.503172,0583 491353
12306,046033CAM0002,Campeggi,Dei Tigli,"Via Dei Tigli, 54 - Torre Del Lago - ",55049,Viareggio,LU,1,info@campingdeitigli.com,www.campingdeitigli.com,43.843177,10.262916,0584 341278
18455,046017AFR0141,Affittacamere,B&b Alma,"Viale G. Puccini, 1619 - S.Anna - ",55100,Lucca,LU,,bnbalma@gmail.com,,43.843189,10.491106,0583 057533
18602,046017AFR0142,Affittacamere,Villa Patrizia,"Via Giacomo Puccini, 610 - S.Anna - ",55100,Lucca,LU,,bebvillapatrizia@gmail.com,,43.843189,10.491106,0583 419043
18896,046017AFR0144,Affittacamere,Antica Corte,"Viale Puccini, 1353 S.Anna",55100,Lucca,LU,,anticacorte@virgilio.it,www.anticacorte.net,43.843189,10.491106,0583 513315
19449,046017AFR0158,Affittacamere,Piccolo Ritz,"Viale G.Puccini, 450 - S.Anna - ",55100,Lucca,LU,,info@piccoloritz.it,www.piccoloritz.it,43.843189,10.491106,0583 1900329
18389,046017ALL0021,Alloggi Privati,Apple Lodge,"Viale G.Puccini, 1017 - S.Anna - ",55100,Lucca,LU,,applelodgeluccaitaly@yahoo.com,,43.843189,10.491106,
10814,046017ALB0038,Alberghi - Hotel,San Luca Palace Hotel,"Via San Paolino, 103 ",55100,Lucca,LU,4,info@sanlucapalace.com,www.sanlucapalace.com,43.843194,10.497573,0583 317446
10793,046017ALB0022,Alberghi - Hotel,Piccolo Hotel Puccini,"Via Di Poggio, 9 ",55100,Lucca,LU,3,info@hotelpuccini.com,www.hotelpuccini.com,43.843206,10.501844,0583 55421
11444,046017AFR0104,Affittacamere,La Casa Di Paoli Oriano,"Via Di Poggio, 34 ",55100,Lucca,LU,,info@casapaoli.it,www.casapaoli.it,43.843225,10.501295,0583 56862 - 587118
11376,046017AFR0050,Affittacamere,La Rosa,"Viale G. Puccini, 997 - S. Anna - ",55100,Lucca,LU,,infolarosa@affittacamerelarosa.com,www.affittacamerelarosa.com,43.843327,10.490099,
15018,047017AFR0003,Affittacamere,Fazio Gaspare,Via Statale 875,51039,Quarrata,PT,,,,43.843423,11.01584,573744634
11356,046017AFR0025,Affittacamere,Residenza Centro Storico,"Via Corte Portici, 16 ",55100,Lucca,LU,,centrostorico@tin.it,www.affittacamerecentrostorico.com,43.843517,10.502054,0583 490748
12394,046017CAV0010,Case per Vacanze,Destination Lucca,"Via Del Toro, 26 ",55100,Lucca,LU,,andrew@destinationlucca.com,,43.843569,10.499415,0583 48295
12403,046017CAV0019,Case per Vacanze,Lucca Vacation Apartaments 1,"Via Del Toro, 26 ",55100,Lucca,LU,,,,43.843569,10.499415,
12404,046017CAV0020,Case per Vacanze,Lucca Vacation Apartaments 2,"Via Del Toro, 26 ",55100,Lucca,LU,,,,43.843569,10.499415,
12141,048043ALL0011,Alloggi Privati,Casavaliversi,"Via Valiversi, 61 (colonnata)",,Sesto Fiorentino,FI,,mirella@casavaliversi.it, www.casavaliversi.it,43.843643,11.209223,553850285
15020,047017AFR0005,Affittacamere,L'uliveta Bed & Breakfast,Via Pozzacchera 101,51030,Quarrata,PT,,info@luliveta.it, www.luliveta.it,43.843649,11.005007,0573775035 3333903023
15009,047016ALB0002,Alberghi - Hotel,Martini,Via Mameli 1,51019,Ponte Buggianese,PT,1,lucamartini.gc@joeweb.it,,43.843727,10.74737,0572/635094
10803,046017ALB0029,Alberghi - Hotel,Ilaria,"Via Del Fosso, 26 ",55100,Lucca,LU,4,info@hotelilaria.com,www.hotelilaria.com,43.843791,10.509724,0583 47615
18986,046017REP0005,Residenze d'Epoca,La Romea,"Vicolo Delle Ventaglie, 2 ",55100,Lucca,LU,,info@laromea.com,www.laromea.com,43.843809,10.505256,0583 464175
11396,046017AFR0070,Affittacamere,La Torre 3,"Via S.Andrea, 27 ",55100,Lucca,LU,,rooms@roomslatorre.com,www.roomslatorre.com,43.843821,10.505877,0583 957044
14652,047009AAT0007,Agriturismi,Tenuta Il Vallone,Via Di Mezzo 285,51015,Monsummano Terme,PT,2,info@tenutailvallone.it, www.tenutailvallone.it,43.843955,10.849291,572640742
11399,046017AFR0073,Affittacamere,Ai Cipressi,"Via Di Tiglio, 126 - Arancio - ",55100,Lucca,LU,,info@aicipressi.it,www.aicipressi.it,43.843968,10.518208,0583 496571
11382,046017AFR0056,Affittacamere,La Boheme,"Via Del Moro, 2 - Centro Storico - ",55100,Lucca,LU,,info@boheme.it,www.boheme.it,43.844092,10.503294,0583 462404
12282,048046ALB0009,Alberghi - Hotel,Le Terrazze,"Via Montorsoli, 263 (montorsoli)",,Vaglia,FI,1,albergo.leterrazze@yahoo.it,,43.844134,11.290123,55401434
11362,046017AFR0031,Affittacamere,Petite Maison Sainte Joustine,"Via S.Giustina, 30 ",55100,Lucca,LU,,info@saintejoustine.it,www.saintejoustine.it,43.844182,10.50047,0583 587964
10817,046017ALB0040,Alberghi - Hotel,Palazzo Alexander,"Via S. Giustina, 48 ",55100,Lucca,LU,4,info@hotelpalazzoalexander.it,www.hotelpalazzoalexander.it,43.844246,10.49933,0583 583571
11383,046017AFR0057,Affittacamere,Primavera,"Via B. Paoli, 19 ",55100,Lucca,LU,,info@affittacamereprimavera.it,www.affittacamereprimavera.it,43.844262,10.512514,0583 462357
11355,046017AFR0024,Affittacamere,L'arancio,"Via Romana, 57/59 - Arancio - ",55100,Lucca,LU,,info@arancio2.it,www.arancio2.it,43.844308,10.522842,0583 1890785
11358,046017AFR0027,Affittacamere,L'arancio 2,"Via Romana, 134 - Arancio - ",55100,Lucca,LU,,info@arancio2.it,www.arancio2.it,43.844308,10.523872,0583 1890785
11392,046017AFR0066,Affittacamere,Antica Residenza Santa Chiara,"Via S. Chiara, 12 ",55100,Lucca,LU,,residencesantachiara@libero.it,www.residencesantachiara.com,43.844426,10.510806,0583 491349
10797,046017ALB0025,Alberghi - Hotel,Grand Hotel Guinigi,"Via Romana, 1247 ",55100,Lucca,LU,4,info@grandhotelguinigi.it,www.grandhotelguinigi.it,43.844661,10.533854,0583 4991
11442,046017AFR0103,Affittacamere,Le Giare,"Via Romana, 1116 Arancio",55100,Lucca,LU,,info@legiarelucca.it,www.legiarelucca.it,43.844765,10.532595,0583 467765
17035,046017ALL0016,Alloggi Privati,Bed & Breakfast Evelina,"Via Streghi, 12 ",55100,Lucca,LU,,info@bedandbreakfastevelina.it,www.bedandbreakfastevelina.it,43.844773,10.504318,0583 493643
11363,046017AFR0034,Affittacamere,Palazzo Tucci,"Via Cesare Battisti, 13 ",55100,Lucca,LU,,,,43.844825,10.503054,0583 496078
12513,046017REP0003,Residenze d'Epoca,Palazzo Tucci,"Via Cesare Battisti, 13 ",55100,Lucca,LU,,info@palazzotucci.com,www.palazzotucci.com,43.844825,10.503054,0583 464279
12397,046017CAV0013,Case per Vacanze,La Casa Di Clio,"Via Fillungo, 118 ",55100,Lucca,LU,,info@lacasadiclio.com,www.lacasadiclio.com,43.844842,10.504298,0583 080026
12320,046001CAV0001,Case per Vacanze,Beautiful,"Via Del Fornello, 8 Marginone",55011,Altopascio,LU,,info@immobiliaremastromei.it,www.vacanzebeautiful.it/com,43.844922,10.68576,0583 25252
18288,047009ALL0013,Alloggi Privati,Fontenuova,Via Peretola 291/b,51015,Monsummano Terme,PT,,casafontenuovabb@gmail.com, www.casafontenuova.it,43.845021,10.820871,3314138528
11414,046017AFR0083,Affittacamere,Relais San Lorenzo,"Via Cesare Battisti, 15 ",55100,Lucca,LU,,info@sanlorenzorelais.it,www.sanlorenzorelais.it,43.845035,10.503103,0583 471844
14277,046017CAV0029,Case per Vacanze,Tenuta Schnautzer,"Sotto La Chiusa, 148 - Arliano - ",55100,Lucca,LU,,lachiusa@hotmail.com,www.homelidays.it/lucca/casa-villa-267792en1.htm,43.845159,10.408946,0583 368877
11535,046026AFR0007,Affittacamere,Stefan,"Via G. Puccini, 1190 ",55016,Porcari,LU,,trattoriastefan@libero.it,,43.845167,10.617519,0583 297927
11361,046017AFR0030,Affittacamere,Guest House San Frediano,"Via Degli Angeli, 19 ",55100,Lucca,LU,,info@sanfrediano.com,www.sanfrediano.com,43.845202,10.503701,0583 469630
11428,046017AFR0093,Affittacamere,Olimpia,"Via Degli Angeli, 19 - 2 Piano ",55100,Lucca,LU,,,,43.845203,10.503701,0583 469630
11390,046017AFR0065,Affittacamere,La Camelia,"Piazza San Francesco, 35 ",55100,Lucca,LU,,info@affittacamerelacamelia.it,www.affittacamerelacamelia.com,43.845208,10.510184,"339 4840178, 0583 467088"
10812,046017ALB0037,Alberghi - Hotel,Alla Corte Degli Angeli,"Via Degli Angeli, 23 ",55100,Lucca,LU,4,info@allacortedegliangeli.com,www.allacortedegliangeli.com,43.845277,10.503584,0583 469204
11412,046017AFR0082,Affittacamere,Locanda S.Agostino,"Piazza S.Agostino, 3 ",55100,Lucca,LU,,info@locandasantagostino.it,www.locandasantagostino.it,43.845321,10.501807,0583 443100
12515,046018REP0001,Residenze d'Epoca,Piaggetta,"Via Piaggetta, 863 - Piaggetta - Quiesa",55050,Massarosa,LU,,,www.lapiaggetta.com,43.845402,10.345888,0584 93277
11378,046017AFR0052,Affittacamere,Antica Volta,Piazza S.Pietro Somaldi ,55100,Lucca,LU,,anticavolta@yahoo.it,,43.84553,10.507775,
17395,046018ALL0014,Alloggi Privati,Orizzonte Di Mare,"Via Di Compignano, 1705 - Compignano - ",55054,Massarosa,LU,,info@orizzontedimare.it,www.orizzontedimare.it,43.845532,10.385877,
19130,046017AFR0152,Affittacamere,Corte Dei Nobili,Piazza San Pietro Somaldi ,55100,Lucca,LU,,info@cortedeinobili.it,www.cortedeinobili.it,43.845561,10.507991,0583 469049
11384,046017AFR0058,Affittacamere,Alla Dimora Lucense,"Via Fontana, 17-19-21 ",55100,Lucca,LU,,dimoralucense@libero.it,www.dimoralucense.it,43.845567,10.504058,0583 495722
12086,046021AAT0010,Agriturismi,Casolare Dei Fiori,"Via Mattonaia, 20 S.Salvatore",55015,Montecarlo,LU,2,info@casolaredeifiori.it,www.casolaredeifiori.it,43.845706,10.70108,0583 22024
16763,051036RAL0001,Rifugi,Rifugio Alpino Casanova, - Casanva - ,52017,Stia,AR,,info@rifugincasantino.it,www.parks.it/rif/casanova,43.845755,11.695444,.3311181136
14106,051036CAM0002,Campeggi,Camping Falterona, - Montalto - ,52017,Stia,AR,2,info@campingfalterona.it,www.campingfalterona.it,43.845755,11.695444,0575 582360
18027,046017AFR0134,Affittacamere,B&b Casa Alba,"Via Fillungo, 142 ",55100,Lucca,LU,,bbcasaalba@gmail.com,www.casa-alba.com,43.845927,10.506104,0583 495361
14078,100005AFR0079,Affittacamere,Oasi Bed & Breakfast,Via Dei Confini 62,59100,Prato,PO,,g.billi@ristoranteoasi.net,,43.845987,11.118732,0574 550000
12084,046021AAT0009,Agriturismi,San Gallo,"Via Di Montecarlo, 29 ",55015,Montecarlo,LU,2,info@agriturismosangallo.it,www.agriturismosangallo.it,43.846119,10.659048,0583 22640
14623,047006ALL0002,Alloggi Privati,I Sorbi,Via Santa Lucia 1636/c/d,51036,Larciano,PT,,barbara@isorbi.it, www.isorbi.it,43.846189,10.892087,57383489
14625,047006ALL0005,Alloggi Privati,I Sorbi 2,Via Santa Lucia 1636/e,51036,Larciano,PT,,info@isorbi.it, www.isorbi.it,43.846189,10.892087,57383489
9128,048006CAV0001,Case per Vacanze,Le Viole,"Via Pantano, 7 (capalle)",,Campi Bisenzio,FI,,pierinigina@libero.it,,43.846214,11.131706,3474541668
18405,046017REP0004,Residenze d'Epoca,A Palazzo Busdraghi,"Via Fillungo, 170 ",55100,Lucca,LU,,info@apalazzobusdraghi.it,www.apalazzobusdraghi.it,43.84624,10.506756,0583 950856
11654,046017ALL0001,Alloggi Privati,La Gemma Di Elena,"Via Della Zecca, 33 ",55100,Lucca,LU,,lagemma@interfree.it,www.virtualica.it/gemma,43.84636,10.508723,0583 496665
15125,046017CAV0038,Case per Vacanze,Biffi,"Via Dei Bacchettoni, 23 Int. 6c ",55100,Lucca,LU,,,,43.846446,10.513817,0583 020132
12456,046017OST0002,Ostelli,San Frediano,"Via Della Cavallerizza, 12 - Lucca - Lucca",55100,Lucca,LU,,info@ostellolucca.it,www.ostellolucca.it,43.846454,10.505359,0583 469957
14218,046017ALB0041,Alberghi - Hotel,Villa Casanova,Via Di Casanova 1600 - Balbano - ,55100,Lucca,LU,5,info@albergocasanova.com,www.albergocasanova.com,43.846614,10.41583,0583 369000
793,100005ALB0052,Alberghi - Hotel,Hotel Le Fontanelle,"Via Traversa Il Crocifisso, 7",59100,Prato,PO,4,info@lefontanellehotel.it,www.lefontanellehotel.it,43.847122,11.064706,0574 730373
11393,046017AFR0067,Affittacamere,Alla Dolce Vita,"Via Fillungo, 232 ",55100,Lucca,LU,,info@luccabed.com,www.luccabed.com,43.847171,10.507602,329 5825062
11349,046017AFR0017,Affittacamere,Villa Romantica,"Via, Barbantini, 246 - Stadio - S.Marco",55100,Lucca,LU,,info@villaromantica.it,www.villaromantica.it,43.847372,10.519152,0583 496872
13014,046033STB0056,Stabilimenti Balneari,Il Gabbiano,"Viale Europa, 41 Torre Del Lago",55049,Viareggio,LU,,,,43.847445,10.247413,0584 341226
12972,046033STB0014,Stabilimenti Balneari,Aurora,"Viale Europa, 34 Torre Del Lago",55049,Viareggio,LU,,,,43.847492,10.247348,0584 341352
13006,046033STB0048,Stabilimenti Balneari,Fortunato,"Viale Europa, 42 Torre Del Lago",55049,Viareggio,LU,,,,43.847492,10.247348,0584 341490
13058,046033STB0100,Stabilimenti Balneari,Stella Sud,"Viale Europa, 32 Torre Del Lago",55049,Viareggio,LU,,,,43.847492,10.247348,0584 359392
14618,047006AAT0008,Agriturismi,Gangi Angelina,Via Pozzuolo 1199,51036,Larciano,PT,2,info@belvederepozzuolo.it, www.belvederepozzuolo.it,43.847606,10.870303,3470941700
14626,047006ALL0006,Alloggi Privati,La Vinara,Via Pozzuolo 726,51036,Larciano,PT,,mina.dami@tin.it,,43.847606,10.870303,573837755
11476,046021AFR0002,Affittacamere,La Nina,"Via S. Martino, 54 - Montechiari - ",55015,Montecarlo,LU,,infolanina@libero.it,www.lanina.it,43.847868,10.670344,0583 22178
11481,046021AFR0006,Affittacamere,Fattoria La Torre,"Via Provinciale Di Montecarlo, 7 ",55015,Montecarlo,LU,,info@fattorialatorre.it,www.fattorialatorre.it,43.847868,10.670344,0583 22981
11691,046021ALL0001,Alloggi Privati,Villa Centoni,Via Poggio Baldino I° 2 ,55015,Montecarlo,LU,,info@villacentoni.com,www.villacentoni.com,43.847868,10.670344,0583 22626
15011,047017AAT0001,Agriturismi,Fattoria Di Montorio,Via Buriano 92 94 96 98,51039,Quarrata,PT,2,fattoriadimontorio@alice.it, www.fattoriadimontorio.com,43.847899,10.977967,573750265
19164,047017AAT0314,Agriturismi,La Casa Di Rodo,Via Vecchia Fiorentina 2^ Tronco 204,51039,Quarrata,PT,2,info@lacasadirodo.it, iwww.lacasadirodo.it,43.847899,10.977967,573743198
15024,047017ALL0006,Alloggi Privati,Ruri-est,"Via Del Casone, 170",51039,Quarrata,PT,,info@ruriest.it, www.ruriest.it,43.847899,10.977967,573737674
12423,046018CAV0003,Case per Vacanze,Il Borgo Del Sole,"Via Di Compignano, 1252 - Compignano - Quiesa",55050,Massarosa,LU,,claudia.hernandez@alice.it,www.ilborgodelsole.com,43.847905,10.382969,0584 975600
11246,048033AAT0025,Agriturismi,Stefanaia,"Via Dell'argomenna, 30a (s. M. In Acone)",,Pontassieve,FI,2,agriturismostefanaia@tiscali.it,,43.847935,11.466427,558361568
13059,046033STB0101,Stabilimenti Balneari,Stella Del Nord,"Viale Europa, 30 Torre Del Lago",55049,Viareggio,LU,,info@bagnostellanord.it,www.bagnostellanord.it,43.848212,10.24693,0584 341190
14246,046021ALL0002,Alloggi Privati,Casa Carmignani Enzo,"Via Cercatoia Alta, 14 ",55015,Montecarlo,LU,,,,43.848279,10.654901,58322463
12124,048043AAT0003,Agriturismi,Strada,"Via Della Fontaccia, 6 (cercina)",,Sesto Fiorentino,FI,1,viviane.dietsche@gmail.com,,43.848285,11.260155,55402003
9113,048006AFR1011,Affittacamere,La Spiga 3,"Via San Quirico, 290",,Campi Bisenzio,FI,,laspigacamere@virgilio.it, www.laspigacamere.com,43.848719,11.147438,558964025
17201,047006ALL0007,Alloggi Privati,Santo Graal,Piazza Cecina 87,51036,Larciano,PT,,info@santograalbb.com, www.santograalbb.com,43.848757,10.876192,3474486993
13023,046033STB0065,Stabilimenti Balneari,Lido,"Viale Europa, 28 Torre Del Lago",55049,Viareggio,LU,,,,43.848937,10.246524,0584 341134
9094,048005ALB0004,Alberghi - Hotel,Valmarina,"Via Baldanzese, 146 (settimello)",,Calenzano,FI,3,info@hotelvalmarina.it, www.hotelvalmarina.it,43.849009,11.173329,558825336
16729,048033AAT0038,Agriturismi,Castello Del Trebbio,"Via Santa Brigida, 9",,Pontassieve,FI,2,info@castellodeltrebbio.eu, www.vinoturismo.it,43.849025,11.388016,558304900
11433,048033ALL0004,Alloggi Privati,Da Laura,"Via Di Parga, 39 (santa Brigida)",,Pontassieve,FI,,laurasorelli@hotmail.com,,43.849058,11.401604,558300558
18059,046021CAV0003,Case per Vacanze,Vezzani,"Via Del Forrone, 14/a - S.Salvatore - ",55015,Montecarlo,LU,,settimo45@live.it,,43.849134,10.683676,0583 228859
9103,048005REP0001,Residenze d'Epoca,La Torretta,"Baldanzese, 135",,Calenzano,FI,,info@residencelatorretta.it, www.residencelatorretta.it,43.849162,11.173529,558878021
9119,048006ALB0008,Alberghi - Hotel,Starhotel Vespucci,"Via San Quirico, 292a (capalle)",,Campi Bisenzio,FI,4,vespucci.fi@starhotels.it, www.starhotels.com,43.849178,11.147582,5589551
15109,047022AFR0003,Affittacamere,La Piazzetta Di Cheri Marco,Via Dei Garofani 5,51013,Chiesina Uzzanese,PT,,alis.g@alice.it,,43.849203,10.705677,0572/489007
11236,048033AAT0014,Agriturismi,Castellare,"Via Di Parga, 23 (fornello)",,Pontassieve,FI,1,catina.cecioni@gmail.com, www.castellare.net,43.849211,11.400915,558361320
17300,046017AFR0126,Affittacamere,Casa Anita,"Via Di Tempagnano, 1775/e - Picciorana - ",55010,Lucca,LU,,arrighianita@libero.it,www.affittacamerecasaanita.com,43.849652,10.545513,583426406
14617,047006AAT0007,Agriturismi,Podere Calistri Antenore,Via Santa Lucia 3538/a,51036,Larciano,PT,2,info@poderecalistri.it, www.poderecalistri.it,43.849663,10.895262,57388154
11409,046017AFR0080,Affittacamere,Corte Dei Folletti,"Viale Castracani, 1192 S.Vito",55100,Lucca,LU,,info@cortedeifolletti.it,www.cortedeifolletti.it,43.849725,10.534172,0583 6 492931
14279,046017CAV0031,Case per Vacanze,Al Borgo,"Via Borgo Giannotti, 123/125 ",55100,Lucca,LU,,info@moretuscany.com,,43.849956,10.507064,0583 332066
831,100005AFR0059,Affittacamere,Villino Il Cedro,"Via Traversa Il Crocifisso, 26/l - Loc. Tavola",59100,Prato,PO,,info@villinoilcedro.com,www.villinoilcedro.com,43.850093,11.056305,0574 401739
12311,046033CAM0005,Campeggi,La Pineta,Via Dei Lecci 107 ,55049,Viareggio,LU,2,campinglapineta@interfree.it,www.campinglapineta.com,43.850122,10.265834,0584 383397
9091,048005ALB0001,Alberghi - Hotel,Delta Florence,"Via Vittorio Emanuele, 3",,Calenzano,FI,4,deltaflorence@virgilio.it, www.deltaflorence.com,43.850259,11.169126,558876302
11667,046018ALL0003,Alloggi Privati,Sunrise,"Via Bicchio, 95/c Quiesa",55054,Massarosa,LU,,info@sunrisebeb.com,www.sunrisebeb.com,43.850409,10.362659,0584 975297
11482,046021AFR0007,Affittacamere,Antica Casa Naldi,"Via Cerruglio, 5 ",55015,Montecarlo,LU,,peperosa@email.it,,43.850524,10.668718,0583 22041
9326,048015AAT0005,Agriturismi,Poggio Al Sole,"Via Torre Di Buiano, 4 (torre Di Buiano)",,Fiesole,FI,2,poggioalsole@poggioalsole.net, www.poggioalsole.net,43.850597,11.339625,55548839
15021,047017AFR0006,Affittacamere,Poggio Desto,Via Bonaccorso Da Montemagno 45/a-b,51030,Quarrata,PT,,info@poggiodesto.it, www.poggiodesto.it,43.850963,10.981722,573735674
12316,046033CAM0008,Campeggi,Viareggio,"Via Comparini, 1 ",55049,Viareggio,LU,1,info@campingviareggio.it,www.campingviareggio.it,43.851305,10.2601,0584 391012
18032,046021AFR0009,Affittacamere,Antica Casa Dei Rassicurati,"Via Della Collegiata, 2 ",55015,Montecarlo,LU,,info@anticacasadeirassicurati.it,www.anticacasadeirassicurati.it,43.851568,10.668146,0583 228901
12139,048043ALL0006,Alloggi Privati,Tenuta Lonciano,"Via Di Vara E Lonciano, 3",,Sesto Fiorentino,FI,,info@tenutalonciano.it, www.tenutalonciano.it,43.851612,11.23455,554494000
15118,100005ALL0018,Alloggi Privati,Zhong Ou,"Via Toscana, 68 Int. 2",59100,Prato,PO,,,,43.851625,11.058616,0574 073255
11574,046033AFR0029,Affittacamere,Villa Lea,Via S.Carlo Borromeo - Marco Polo - ,55049,Viareggio,LU,,,,43.851626,10.27123,0584 50299
11724,046033ALL0001,Alloggi Privati,Bed & Breakfast Biologico La Casa Nei Pini,"Via Moses Levy, 3 - Via Comparini - ",55049,Viareggio,LU,,info@bbviareggio.it,www.bbviareggio.it,43.851626,10.27123,0584 383404
12313,046033CAM0006,Campeggi,Paradiso,Viale Dei Tigli (ex Pineta Arciducale) ,55049,Viareggio,LU,2,info@campingparadisoviareggio.com,www.campingparadisoviareggio.com,43.851626,10.27123,0584 392005
12969,046033STB0011,Stabilimenti Balneari,Arizona,"Viale Europa, 25 - Marina Di Levante - ",55049,Viareggio,LU,,info@bagnoarizona.com,www.bagnoarizona.com,43.851626,10.27123,0584 391343
12986,046033STB0028,Stabilimenti Balneari,Corallo,"Via Traversa A Mare, 30 - Marco Polo - ",55049,Viareggio,LU,,lorenzo.net2004@libero.it,www.bagnocorallo.org,43.851626,10.27123,0584 53900
13013,046033STB0055,Stabilimenti Balneari,Guido,"Via Barellai, 85/87 - Marco Polo - ",55049,Viareggio,LU,,bagnoguido@yahoo.it,www.stabilimentobalnearebagnoguidoviareggio.it,43.851626,10.27123,0584 53787
13052,046033STB0094,Stabilimenti Balneari,Roberto Felice,"Via Giuseppe Barellai, 43 - Trav. A Mare 14 ",55049,Viareggio,LU,,,,43.851626,10.27123,0584 32295
13066,046033STB0108,Stabilimenti Balneari,Aloha,"Via Repubblica, 34 - Terrazza - ",55049,Viareggio,LU,,,,43.851626,10.27123,0584 53143
13074,046033STB0116,Stabilimenti Balneari,Excelsior,"Via Giuseppe Barellai, 101 - Marco Polo - ",55049,Viareggio,LU,,,,43.851626,10.27123,0584 53363
15013,047017AAT0003,Agriturismi,Le Colmate,Via Leano 62,51039,Quarrata,PT,2,info@colmate.it, www.colmate.it,43.851645,10.949215,573735014
14649,047009AAT0004,Agriturismi,Il Maniero,Via Burianino 34,51015,Monsummano Terme,PT,2,agriturismo_ilmaniero@virgilio.it,,43.85169,10.835026,572628763
18517,046021AFR0010,Affittacamere,Antica Dimora Patrizia,"Via Carmignani, 10/12 ",55015,Montecarlo,LU,,info@anticadimorapatrizia.com,www.anticadimorapatrizia.com,43.851707,10.667833,0583 1797017
12966,046033STB0008,Stabilimenti Balneari,Andrea Doria,Viale Europa 33 Torre Del Lago 55048,55049,Viareggio,LU,,,,43.851907,10.244867,0584 341546
12977,046033STB0019,Stabilimenti Balneari,Bianchi,"Viale Europa, 1 Torre Del Lago",55049,Viareggio,LU,,,,43.851907,10.244867,0584 341942
9096,048005ALB0006,Alberghi - Hotel,La Villetta,"Via Baldanzese, 73 (settimello)",,Calenzano,FI,3,info@hotellavilletta.it, www.hotellavilletta.it,43.851926,11.176301,558824728
14244,046018ALL0010,Alloggi Privati,La Casa Dei Limoni,"Via Pietra A Padule, 85 - Quiesa - ",55050,Massarosa,LU,,lacasadeilimoni@interfree.it,lacasadeilimoni.interfree.it/,43.852142,10.362524,0584 975267
14666,047009ALB0008,Alberghi - Hotel,La Pievaccia Golf Resort & Wellness,Via Dei Brogi Snc,51015,Monsummano Terme,PT,4,golf_montecatini@virgilio.it, www.montecatinigolf.com,43.852153,10.856462,0572640692 0572/62218
19381,048033AAT0040,Agriturismi,Il Giardino,"Via Dell'argomenna, 36/37 (acone)",,Pontassieve,FI,1,info@agriturismoilgiardino.com, www.agriturismoilgiardino.com,43.852153,11.459817,3333024590
11436,048033ALL0005,Alloggi Privati,Elisir,"Via Piana, 51 (s. Brigida)",,Pontassieve,FI,,,,43.852301,11.39645,3338890253
14906,047013AAT0003,Agriturismi,Poderi Pratina,"Via Ponte Monsummano, 46",51018,Pieve a Nievole,PT,2,,,43.852344,10.788123,57280160
16983,048015AAT0008,Agriturismi,Villa Di Campolungo,"Via Campilungo, 1 (querciola)",,Fiesole,FI,2,info@villadicampolungo.it, www.villadicampolungo.it,43.852367,11.322452,550515250
9092,048005ALB0002,Alberghi - Hotel,First,"Via D. Ciolli, 5",,Calenzano,FI,4,info@hotelfirst.it, www.hotelfirst.it,43.852369,11.165655,5588724
11998,046021AAT0005,Agriturismi,Fattoria La Torre,"S.P. Di Montecarlo, 7 ",55015,Montecarlo,LU,2,info@fattorialatorre.it,www.fattorialatorre.it,43.85237,10.669389,0583 22981
14285,046021CAV0002,Case per Vacanze,Podere Lenci,"Via Di Montecarlo, 76/77 ",55015,Montecarlo,LU,,podere.lenci@virgilio.it,www.poderelenci.it,43.85237,10.669389,0583 276248
17180,046021AAT0012,Agriturismi,Principato Di Toscana,"San Piero, 1 ",55015,Montecarlo,LU,2,info@principatoditoscana.it,www.agriturismoprincipatoditoscana.it,43.85244,10.6709,0583.216216
18294,047006AAT0009,Agriturismi,La Cannessina,Via Crocina 1095,51036,Larciano,PT,2,info@lacannessina.it, www.lacannessina.it,43.852495,10.875442,573809020
9088,048005AFR1004,Affittacamere,L& L,"Via Di Prato, 84",,Calenzano,FI,,pela@hotmail.it,,43.85268,11.162055,558826914
14669,047009ALL0006,Alloggi Privati,B & B Affittacamere L'oca D'oro,Via Pozzarello 1360,51015,Monsummano Terme,PT,,marcocastell@gmail.com,,43.852841,10.826571,572628821
11732,048037AAT0010,Agriturismi,L'arrocco Di Turicchi,"Turicchi,14 (turicchi)",,Rufina,FI,3,info@arroccoturicchi.it, www.arroccoturicchi.it,43.852872,11.524331,558319631
18628,048043AFR0003,Affittacamere,Ulivo Rosso,"Via Catese, 2",,Sesto Fiorentino,FI,,,,43.853036,11.214896,
16787,100005ALL0020,Alloggi Privati,Soggiorni A Prato,"Via Paronese, 5/f",59100,Prato,PO,,neri.carlo@hotmail.it,,43.853138,11.077245,3316335200
12407,046017CAV0023,Case per Vacanze,Booking Lucca - L'orto Delle Palme,"Via Pesciatina, 1444 Picciorana",55100,Lucca,LU,,info@bookinglucca.it,www.bookinglucca.it,43.853212,10.546206,0583 994071
15017,047017AAT0313,Agriturismi,Abbonbri,Via Montemagno 38,51039,Quarrata,PT,2,abbonbri@alice.it, www.abbonbri.it,43.853228,10.938929,0573 735770
9093,048005ALB0003,Alberghi - Hotel,Albatros,"Via Di Prato, 62",,Calenzano,FI,3,booking@hotelalbatrosfirenze.it, www.hotelalbatrosfirenze.it,43.853261,11.16035,558873607
