id	codeserc	tipologia	nome	indirizzo	cap	citta	provincia	stelle	email	url	lt	lg	telefono
18283	047014AAT0027	Agriturismi	AGRITURISMO AMEDEA	Via Fornace di San Giorgio	51000	Pistoia	PT	2	info@agriturismoamedea.it	 www.agriturismoamedea.it	43.9303475	10.9078587	573400945
10867	046024ALB0020	Alberghi - Hotel	I TAMERICI	Via Don Bosco, 31 - Fiumetto - Marina Pietrasanta	55045	Pietrasanta	LU	3	info@itamerici.it	www.itamerici.it	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20335-6
12854	046024STB0003	Stabilimenti Balneari	ANTONIO	Lungomare, 74 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagno.antonio@alice.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21890
12861	046024STB0010	Stabilimenti Balneari	BIANCAMANO	Lungomare, 66 Marina di Pietrasanta	55045	Pietrasanta	LU	0	taccolad@ftbcc.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21661
12866	046024STB0015	Stabilimenti Balneari	DAISY	Lungomare, 58 Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20893
12870	046024STB0019	Stabilimenti Balneari	EDY	Lungomare, 80 Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20995
12872	046024STB0021	Stabilimenti Balneari	ERMIONE	Lungomare, 51/52 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	hotelermione@virgilio.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 745852
12880	046024STB0029	Stabilimenti Balneari	FRANCO	LungomareRoma, 41 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	info@bagnofrancomare.com	www.bagnofrancomare.com	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20187
12884	046024STB0033	Stabilimenti Balneari	GIOCONDA	Lungomare, 3 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	suellygiagnoni@gmail.com		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 742949
12888	046024STB0037	Stabilimenti Balneari	ITALIA	Lungomare, 63 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	claudia.dazzini@libero.it	www.bagnoitaliaversilia.it	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	
12899	046024STB0048	Stabilimenti Balneari	LUCIA	Lungomare, 61 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21553
12905	046024STB0054	Stabilimenti Balneari	MIZAR	Lungomare, 12 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20620
12906	046024STB0055	Stabilimenti Balneari	MOTRONE	Viale Lungomare, 107 Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagnomotrone@telez.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 67071
12908	046024STB0057	Stabilimenti Balneari	NETTUNO ALBA	Lungomare, 87 - Motrone - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21721
12909	046024STB0058	Stabilimenti Balneari	OCEANO	Lungomare, 72 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21136 - 22123
12912	046024STB0061	Stabilimenti Balneari	PALAZZO DELLA SPIAGGIA	Viale Roma, 115 - Le Focette - Marina di Pietrasanta	55045	Pietrasanta	LU	0	francolazzeri40@hotmail.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21756
12913	046024STB0062	Stabilimenti Balneari	PATRIA	Viale Lungomare, 59 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 745320
12917	046024STB0066	Stabilimenti Balneari	PERVINCA	Lungomare, 73 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21430
12918	046024STB0067	Stabilimenti Balneari	IL PESCATORE	Lungomare, 125 - Le Focette - Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagnoilpescatore@virgilio.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20673
12919	046024STB0068	Stabilimenti Balneari	PIEMONTE	Lungomare, 40 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	info@bagnopiemonte.it	www.bagnopiemonte.it	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21304
12922	046024STB0071	Stabilimenti Balneari	RIVIERA	Lungomare, 49 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	info@bagnoriviera.it	www.bagnoriviera.it	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20485
12928	046024STB0077	Stabilimenti Balneari	SIRENA DEL SUD	Lungomare, 71 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	sirenasud@mail.com	bagnosirena.eu	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21483
12930	046024STB0079	Stabilimenti Balneari	SORRISO	Lungomare, 65 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21979
12931	046024STB0080	Stabilimenti Balneari	STELLA	Lungomare, 42 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21904
12940	046024STB0089	Stabilimenti Balneari	WANDA	Lungomare, 13 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	ario@pietrasanta.it	www.wandasurfresort.it	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 24614
12945	046024STB0094	Stabilimenti Balneari	CARLO	Lungomare, 45 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagnocarlo@hotmail.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20605
12950	046024STB0100	Stabilimenti Balneari	DALMAZIA	Lungomare, 67 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 745408
12951	046024STB0101	Stabilimenti Balneari	LA SALUTE	Lungomare, 36 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20910
12952	046024STB0102	Stabilimenti Balneari	TINA	Lungomare, 76 Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21554
12954	046024STB0104	Stabilimenti Balneari	NAUTILUS	Lungomare, 98 - Motrone - Marina di Pietrasanta	55045	Pietrasanta	LU	0	delchicca123@libero.it		43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 20944
12955	046024STB0105	Stabilimenti Balneari	LE GAZZELLE	Lungomare, 117 Marina di Pietrasanta	55045	Pietrasanta	LU	0	direzione@bagnolegazzelle.com	wwwbagnolegazzelle.com	43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	0584 21550
12957	046024STB0107	Stabilimenti Balneari	MARIA	Viale Lungomare, 102 - Motrone - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.930451599999997824852471239864826202392578125	10.1948419999999995155803844681940972805023193359375	
12862	046024STB0011	Stabilimenti Balneari	BIONDETTI	Via Lungomare, 111 - Focette - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.9304516	10.194842	0584 23361
12865	046024STB0014	Stabilimenti Balneari	COLUCCINI	Via Lungomare, 26 - FiumettoMarina di Pietrasanta - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.9304516	10.194842	0584 21138
12868	046024STB0017	Stabilimenti Balneari	CONCHIGLIA BEACH	Via Lungomare, 69 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	info@conchigliabeach.com	www.conchigliabeach.com	43.9304516	10.194842	0584 21671
12873	046024STB0022	Stabilimenti Balneari	EUROPA	Via Lungomare, 50 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.9304516	10.194842	0584 23883
12885	046024STB0034	Stabilimenti Balneari	GRAZIA	Via Lungomare, 70 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagnograzia@alice.it		43.9304516	10.194842	0584 20306
12886	046024STB0035	Stabilimenti Balneari	IMPERIALE	Lungomare, 33 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagnoimperiale.33@alice.it		43.9304516	10.194842	0584 21781
12900	046024STB0049	Stabilimenti Balneari	LUCIANO	Via Lungomare, 81 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	paolo.corfini@alice.it		43.9304516	10.194842	0584 21344
12904	046024STB0053	Stabilimenti Balneari	MILENA	Via Lungomare, 72/A - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	francoangep@tiscali.it		43.9304516	10.194842	0584 21902
12907	046024STB0056	Stabilimenti Balneari	NETTUNO	Via Lungomare, 46 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0	bagnonettuno@interfree.it	www.bagnonettuno.it	43.9304516	10.194842	0584 20149
12958	046024STB0108	Stabilimenti Balneari	MAGICOMARE	Via Lungomare, 78 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	0	daniele.pietrasanta@gmail.com		43.9304516	10.194842	0584 23020
866	100003ALL0003	Alloggi Privati	B&B ARCOBALENO	Via Montalese, 512	59013	Montemurlo	PO	0			43.9304789	11.0302438	0574 652097
10952	046024ALB0147	Alberghi - Hotel	VERDESOLEMARE MEUBLE	Via Carducci 201, 203 - Tonfano - Marina	55045	Pietrasanta	LU	2	hotelverdesolemare@hotmail.it		43.93053309999999811452653375454246997833251953125	10.1972573999999998051180227776058018207550048828125	58420665
10870	046024ALB0022	Alberghi - Hotel	IL CAVALLINO	Via Carducci, 204 - Tonfano - Marina	55045	Pietrasanta	LU	3	info@hotel-sancarlo.it		43.93058930000000117388481157831847667694091796875	10.1971597999999996631004250957630574703216552734375	0584 745857
10877	046024ALB0029	Alberghi - Hotel	MONDIAL RESORT & SPA	Via Duca della Vittoria 129/131 - Tonfano - Marina	55045	Pietrasanta	LU	4	hotel@hmondial.com	www.hmondial.com	43.93068770146574	10.198686718940734	0584 745911
10896	046024ALB0053	Alberghi - Hotel	CRYSTAL	Via Pascoli, 29 - Tonfano - Marina	55045	Pietrasanta	LU	3	albergocrystal@gmail.com	www.dormireintoscana.it/crystal	43.93080599999999691362972953356802463531494140625	10.20034509999999983165253070183098316192626953125	0584 20750
867	100003ALL0004	Alloggi Privati	VILLA IL PARETAIO	Via Palazzina, 11	59013	Montemurlo	PO	0	info@villailparetaio.it	www.villailparetaio.it	43.93101	11.040027	0574 682361
16917	047007AAT0004	Agriturismi	MENGHINO	Via Biglio	51010	Marliana	PT	2			43.9310918	10.8097861	329 2241470
17294	046024ALB0149	Alberghi - Hotel	CENTRAL PARK VERSILIA    MEUBLE	Via Tonfano, 305 - Tonfano - Marina	55045	Pietrasanta	LU	3	info@centralparkversilia.it	www.centralparkversilia.it	43.9312254	10.2058047	0584 21151
11259	046024RTA0027	Residenze Turistico Alb.	ACQUA MARINA	Via Bellini, 5 - Marina - 	55045	Pietrasanta	LU	2	acquamarina.rta@virgilio.it		43.931315200000000231739250011742115020751953125	10.1969192999999993531901054666377604007720947265625	0584 23768
10947	046024ALB0144	Alberghi - Hotel	MIRAMARE	Via Ricasoli, 45 - Tonfano - Marina di Pietrasanta	55045	Pietrasanta	LU	2	larinimiramare@hotmail.it		43.93151679999999714709701947867870330810546875	10.19972500000000081854523159563541412353515625	0584 20263
14079	100003ALL0005	Alloggi Privati	B&B IL GINEPRAIO	Via Palazzina, 13/15	59013	Montemurlo	PO	0	ilginepraio@hotmail.com	www.ilginepraio.com	43.93152797296857	11.04053020477295	3453825975
10859	046024ALB0015	Alberghi - Hotel	ARIANNA	Viale Roma, 47 - Fiumetto - Marina	55045	Pietrasanta	LU	3	info@ariannahotel.eu	www.ariannahotel.eu	43.93161539999999831707100383937358856201171875	10.1946983000000006569507604581303894519805908203125	0584 745878
16927	047014ALL0032	Alloggi Privati	PALAZZO CARDUCCI	Via Carducci 23	51000	Pistoia	PT	0	sarahcannizzaro@gmail.com		43.9316241	10.9154916	3282251454
12379	048049CAM0002	Campeggi	VECCHIO PONTE	Via Costoli, 16	0	Vicchio	FI	3	info@campingvecchioponte.it	 www.campingvecchioponte.it	43.93168229999999851997927180491387844085693359375	11.4629674999999995321786627755500376224517822265625	558448306
11196	046024RTA0024	Residenze Turistico Alb.	OTTOPINI	Via A. Boito, 13 - Tonfano - Marina	55045	Pietrasanta	LU	3	rta.ottopini@alice.it		43.93186399999999736110112280584871768951416015625	10.202821300000000093177732196636497974395751953125	0584 267113
14945	047014ALB0003	Alberghi - Hotel	LEON BIANCO	Via Panciatichi 2	51100	Pistoia	PT	3	info@hotelleonbianco.it	 www.hotelleonbianco.it	43.93188430000000010977601050399243831634521484375	10.9169271000000005500396582647226750850677490234375	0573-26675
12914	046024STB0063	Stabilimenti Balneari	PATRIZIA	Viale Roma, 20 - Fiumetto - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.93192309999999878300513955764472484588623046875	10.19465339999999997644408722408115863800048828125	0584 21365
10852	046024ALB0012	Alberghi - Hotel	AIRONE	Via Catalani, 46 - Tonfano - Marina	55045	Pietrasanta	LU	3	hotelairone@landinihotels.it	www.landinihotels.it	43.9319397000000009256837074644863605499267578125	10.199484399999999340025169658474624156951904296875	0584 745686
14947	047014ALB0005	Alberghi - Hotel	PATRIA	Via Francesco Crispi 6/8	51100	Pistoia	PT	3	info@patriahotel.com	 www.patriahotel.com	43.93196830000000119298420031554996967315673828125	10.9163796000000008490360414725728332996368408203125	573358800
16925	047014AFR0018	Affittacamere	PUCCINI AL CAVOUR	PIAZZETTA DEL SOLE 6	51100	Pistoia	PT	0	palazzopuccini@gmail.com		43.9320571	10.9169705	0573 26707 3389459847
11192	046024RTA0021	Residenze Turistico Alb.	VERDELUNA	Via G. Pascoli, 58 - Tonfano - Marina	55045	Pietrasanta	LU	3	verdelunarta@yahoo.it	www.residenceverdeluna.it	43.932059600000002319575287401676177978515625	10.2030066000000001480430000810883939266204833984375	0584 267141
12319	048049AAT0014	Agriturismi	IL MURETTO	Via Boccagnello, 122 (Barbiana)	0	Vicchio	FI	2	info@ilmurettoagriturismo.com	 www.ilmurettoagriturismo.com	43.9320921	11.4628992	558493536
17350	047014REP0003	Residenze d'Epoca	ANTICA RESIDENZA GATTESCHI	Via Can Bianco 7	51100	Pistoia	PT	0	residenza@gatteschi.it	 www.residenza.gatteschi.i	43.9321146	10.9183137	0573367899 340 0036025
14989	047014REP0001	Residenze d'Epoca	PUCCINI RESIDENZA D'EPOCA	Vicolo Malconsiglio, 4	51100	Pistoia	PT	0	palazzopuccini@gmail.com	 www.puccini.tv	43.93212439999999929796103970147669315338134765625	10.918624799999999908095560385845601558685302734375	0573/26707 338/9459847
14918	047014AAT0008	Agriturismi	BARBICAIO	Via Saturnana 50	51000	Pistoia	PT	3	info@agriturismopistoia.com	 www.agriturismopistoia.com	43.9321551	10.9185234	0573 471140
14929	047014AAT0020	Agriturismi	AGRITURISMO ABBAINO	Via Saturnana 50	51000	Pistoia	PT	2	info@agriturismoabbaino.it	 www.agriturismoabbaino.it	43.9321551	10.9185234	573471140
14931	047014AAT0022	Agriturismi	AZIENDA AGRICOLA FRATELLI LOMBARDI	Via Capanne di Valdibrana 17	51000	Pistoia	PT	2	info@agriturismolombardi.it	 www.agriturismolombardi.it	43.9321551	10.9185234	57348703
17349	047014CAV0007	Case per Vacanze	BORGO ISORA	Via Piastre e Prunetta 17	51100	Pistoia	PT	0	info@borgoisora.com	 www.borgoisora.com	43.9321551	10.9185234	0573 472245 335 1239689
14916	047014AAT0006	Agriturismi	PODERE PALAZZINA	Via Guglianese 9	51000	Pistoia	PT	2	poderepalazzina@yahoo.it	 web.tiscali.it/poderepalazzina	43.9321551000000027897840482182800769805908203125	10.9185233999999997678287400049157440662384033203125	3492549534
14972	047014ALL0019	Alloggi Privati	IL SOLE	Via Cavour, 65	51100	Pistoia	PT	0	zeuseapollo@inwind.it		43.93220960000000019363142200745642185211181640625	10.9156007000000006001982910674996674060821533203125	328/5773891
11187	046024RTA0018	Residenze Turistico Alb.	I GABBIANI	Via Carducci, 135 - Tonfano - Marina	55045	Pietrasanta	LU	3	igabbianirta@tiscali.it		43.93251699999999715373633080162107944488525390625	10.1954657999999991346840033656917512416839599609375	0584 21999
10942	046024ALB0140	Alberghi - Hotel	MEDITERRANEO	Via Catalani, 52 - Tonfano - Marina	55045	Pietrasanta	LU	3	info@mediterraneoalbergo.com	www.mediterraneoalbergo.com	43.93252340000000089048626250587403774261474609375	10.1988955000000007800053936080075800418853759765625	0584 746926
12304	048049AAT0008	Agriturismi	IL PONTE	Via Gattaia, 88	0	Vicchio	FI	1	rocco_trotta@libero.it		43.932619	11.4671869	558407690
12310	048049AAT0011	Agriturismi	IL LAURO	Via Padule, 125	0	Vicchio	FI	2	agritur-mariamarrani@libero.it		43.932619	11.4671869	558407886
12323	048049AAT0016	Agriturismi	LA COMMENDA	Via Padule, 107 (Molezzano)	0	Vicchio	FI	2	lacommenda@inwind.it		43.932619	11.4671869	558407924
12329	048049AAT0019	Agriturismi	STAZIONE DI MONTA	Via Rupecanina, 32	0	Vicchio	FI	2	info@agriturismostazionedimonta.com	 www.agriturismostazionedimonta.com	43.932619	11.4671869	558497007
17077	048049AAT0021	Agriturismi	RUPECANINA	Via Rupecanina	0	Vicchio	FI	1			43.932619	11.4671869	55844069
12294	048049AAT0004	Agriturismi	MUCCIANELLO	Via Piazzano, 67 (Vespignano)	0	Vicchio	FI	2	pcateni@iol.it	 www.blubus.com	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558448017
12297	048049AAT0005	Agriturismi	FATTORIA DI CASOLE	Via Casole, 30/A (Casole)	0	Vicchio	FI	2	casole@infinito.it	 www.fattoriadicasole.com	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558497383
12300	048049AAT0006	Agriturismi	FATTORIA LE CASE	Via Pimaggiore, 20	0	Vicchio	FI	3	info@fattorialecase.it	 www.fattorialecase.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	55844090
12305	048049AAT0009	Agriturismi	ATTULAIO	Via Paterno, 12 (Attulaio)	0	Vicchio	FI	2	info@attulaio.com	 www.attulaio.com	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558493125
12307	048049AAT0010	Agriturismi	FARNETINO	Via Pilarciano, 53 (Farnetino)	0	Vicchio	FI	3	farnetino@tiscali.it	 www.farnetino.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558497372
12315	048049AAT0013	Agriturismi	LA MATTERAIA	Via Cuccino, 10 (Rostolena)	0	Vicchio	FI	2	lamatteraia@virgilio.it		43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	55844688
12324	048049AAT0017	Agriturismi	IL VILLINO	Via Piazzano Lama, 11 (Piazzano)	0	Vicchio	FI	2	gangisalvat@tiscalinet.it	 www.ilvillino-mugello.com	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558408734
12325	048049AAT0018	Agriturismi	IL CHIUSO	Via Casole, 35 (Casole)	0	Vicchio	FI	2	info@agriturismoilchiuso.it	 www.agriturismoilchiuso.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	55844646
12349	048049ALL0006	Alloggi Privati	VECCIANO	Frazione Rossoio, 54	0	Vicchio	FI	0	vecciano@hotmail.it	 www.vecciano.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558493128
12369	048049ALL0014	Alloggi Privati	ULIVETA	Via Uliveta, 30	0	Vicchio	FI	0	dorianoboni@glistudios.it		43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	3357370070
12377	048049CAF0002	Case per Ferie	LA FONTE	Via Mazzicarelli, 6 (Barbiana)	0	Vicchio	FI	0			43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	
12378	048049CAM0001	Campeggi	VALDISIEVE	Traversa del Mugello SS.551 (Caldeta)	0	Vicchio	FI	2	info@campingvaldisieve.net	 www.campingvaldisieve.net	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	55844256
12380	048049CAV0003	Case per Vacanze	VILLA LE CASE	Via Pimmaggiore, 20	0	Vicchio	FI	0	info@fattorialecase.it	 www.villelecase.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	55844090
12381	048049CAV0004	Case per Vacanze	POGGIO A SIEVE	Via Ponte a Vicchio, 70 (Poggio A Sieve)	0	Vicchio	FI	0	info@poggioasieve.it	 www.poggioasieve.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	55579881
12387	048049CAV0008	Case per Vacanze	IL PODERE DI TULLIO	Via di Pilarciano, 99 (Il Colle)	0	Vicchio	FI	0	info@ilpodereditullio.it	 www.ilpodereditullio.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	558407976
12416	048049CAV0015	Case per Vacanze	CIABATTINI - CERRO	Via Farneto, 22 (Farneto)	0	Vicchio	FI	0	esilenu@fingen.it	 www.villaiciabattini.it	43.9326190000000025293047656305134296417236328125	11.4671868999999997384975358727388083934783935546875	552660513
10869	046024ALB0021	Alberghi - Hotel	IL CARAVAGGIO	Via Carducci, 129 - Tonfano - Marina	55045	Pietrasanta	LU	3	info@hotelilcaravaggio.com	www.hotelilcaravaggio.com	43.93271920000000108075255411677062511444091796875	10.1952780000000000626414475846104323863983154296875	0584 745858
10856	046024ALB0014	Alberghi - Hotel	ANDREANERI	Via Catalani, 56 - Tonfano - Marina	55045	Pietrasanta	LU	3	info@hotelandreaneri.com	www.hotelandreaneri.com	43.9327612000000016223566490225493907928466796875	10.198657000000000749651007936336100101470947265625	0584 745902
11503	046024AFR0019	Affittacamere	VILLA VIVIANA	Via Indipendenza, 5 - Tonfano - Marina	55045	Pietrasanta	LU	0	info@villaviviana.it	www.villaviviana.it	43.93284760000000233048922382295131683349609375	10.200686799999999720967025496065616607666015625	0584 267147
12342	048049ALB0001	Alberghi - Hotel	LOCANDA ANTICA PORTA DI LEVANTE	Piazza V. Veneto, 4/5	0	Vicchio	FI	1	info@anticaportadilevante.it	 www.anticaportadilevante.it	43.9328490999999985433532856404781341552734375	11.4673204000000001911985236802138388156890869140625	55844050
18877	048049AFR0005	Affittacamere	MAMMA SERENA	Via Cavour, 25	0	Vicchio	FI	0	info@bbmammaserena.it	 www.bbmammaserema.it	43.93293	11.467749	3476265106
14944	047014ALB0002	Alberghi - Hotel	LE ROSE	Viale Adua 87-89	51100	Pistoia	PT	3	hotel@lerose.it	 www.lerose.it	43.932999399999999923238647170364856719970703125	10.9003340000000008558345143683254718780517578125	0573/20785-6
14959	047014ALL0002	Alloggi Privati	CANTO ALLA PORTA VECCHIA	Via Curtatone e Montanara 2	51000	Pistoia	PT	0	Bbanna01@virgilio.it	 www.dormireintoscana.it/cantoallaportavecchia	43.93300550000000015415935195051133632659912109375	10.9148739999999992988932717707939445972442626953125	57327692
12858	046024STB0007	Stabilimenti Balneari	AURORA I	Viale Roma, 44/A Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.93317220000000133950379677116870880126953125	10.19348420000000032814568839967250823974609375	0584 20329
12890	046024STB0039	Stabilimenti Balneari	LA BUSSOLA	Via Roma, 44 Marina di Pietrasanta	55045	Pietrasanta	LU	0	info@bussolaversiglia.com	www.bussolaversiglia.com	43.93317220000000133950379677116870880126953125	10.19348420000000032814568839967250823974609375	0584 22779
12953	046024STB0103	Stabilimenti Balneari	AURORA II	Viale Roma, 44 - Marina di Pietrasanta - Tonfano	55045	Pietrasanta	LU	0	gambata@hotmail.it		43.93317220000000133950379677116870880126953125	10.19348420000000032814568839967250823974609375	0584 21088
14978	047014ALL0026	Alloggi Privati	SOZZIFANTI	Via Della Torre, 13	51000	Pistoia	PT	0	toscanidea@gmail.com	 www.wel.it/toscanidea	43.9331972	10.9187438	3389459847
17363	047014ALL0036	Alloggi Privati	LA CASA DI ALICE	Via Della Nave 11	51000	Pistoia	PT	0	anna_mazzei@yahoo.it		43.9333193	10.9158798	573364408
14940	047014AFR0014	Affittacamere	REBECCA'S HOUSE	Via Orafi, 29	51100	Pistoia	PT	0	info@rebeccashouse.it	 www.rebeccashouse.it	43.933359899999999242936610244214534759521484375	10.9156011999999993378196450066752731800079345703125	0573/23131 393/8170317
14983	047014ALL0031	Alloggi Privati	LO STUDIO	Via Giuseppe Verdi, 56	51000	Pistoia	PT	0	info@lostudiobb.it	 www.lostudiobb.it	43.93348569999999853052941034547984600067138671875	10.912498299999999318288246286101639270782470703125	5731941666
12882	046024STB0031	Stabilimenti Balneari	GABBIANO	Viale Roma, 127 - Focette - Marina di Pietrasanta	55045	Pietrasanta	LU	0			43.93354930000000280188032775186002254486083984375	10.1931990999999992908442436601035296916961669921875	0584 20440
14635	047007ALL0006	Alloggi Privati	IL BALUARDO	Via Mammianese 246	51010	Marliana	PT	0			43.9337158	10.7694476	572387005
14636	047007ALL0008	Alloggi Privati	LOCANDA ZACCO	Via Mammianese 49	51010	Marliana	PT	0	info@locandazacco.com	 www.locandazacco.com	43.9337158	10.7694476	572698028
14630	047007ALB0001	Alberghi - Hotel	EUROPA	Piazza V.veneto5	51010	Marliana	PT	3	info@hotel-europa-marliana.com	 www.hotel-europa-marliana.com	43.9337158000000016500052879564464092254638671875	10.76944759999999945421222946606576442718505859375	0572/66288
14639	047007CAV0003	Case per Vacanze	LA FARFAGLIANA	Piazza Trieste 9	51010	Marliana	PT	0	martinelligio@tiscali.it		43.9337158000000016500052879564464092254638671875	10.76944759999999945421222946606576442718505859375	333/4158508
12949	046024STB0098	Stabilimenti Balneari	IL BARATTOLO - OSTRAS BEACH	Viale Roma 123 - Focette - Marina di Pietrasanta	55044	Pietrasanta	LU	0	prenotazioni@ostrasbeach.it	www.ostrasbeach.com	43.93375429999999681740519008599221706390380859375	10.1930136999999998437260728678666055202484130859375	0584 266449
16928	047014ALL0033	Alloggi Privati	IL GRIFONE	Via Curtatone e Montanara, 24	51000	Pistoia	PT	0	info@ilgrifone.info	 www.ilgrifone.info	43.9338038	10.9145895	573976089
18290	047007AAT0006	Agriturismi	LE CARBONAIE (AGRICAMPEGGIO)	Via Le Croci 11/A	51010	Marliana	PT	1	bartolinadia@yahoo.it	 www.lecarbonaie.it	43.9338301	10.7692378	572616005
