id	creatorName	title	titleLang	translatedTitle	contributorName	language	resourceType	resourceTypeGeneral	publicationYear	date	dateType	publisher	university	institute	geoLocationPoint	subject	subject_ddc	abstract	seriesInformation	identifier	identifierType	format	rights	rightsOA	rightsURI	url	collection
hcu_	Meyer, Sebastian	Die Ausnahme bestätigt die Regel? : unternehmerische Planungspraxis im Frankfurt am Main der 1950er und 1960er Jahre	ger		Heinemann, Tim	de	Thesis	Text	2013-01-01	2023-01-27T09:23:34Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Frankfurt am Main␟Stadtplanung␟Geschichte 1950-1960␟ddc:710␟Frankfurt am Main␟Stadtplanung␟Geschichte 1950-1960		"Die vorliegende Bachelorarbeit diskutiert die Gründe für das in Deutschland beispiellose Laissez-faire der Stadtplanungspraxis in Frankfurt am Main in den 1950er und 1960er Jahren. In diesen ersten zwei Jahrzehnten der Bundesrepublik Deutschland entstanden in der Mainmetropole zahlreiche Hochhäuser, obwohl deren Neubau durch die geltenden Baupolizeiverordnungen oder Bebauungspläne nicht zugelassen war. Lediglich die massenhafte Erteilung von Sondergenehmigungen seitens der Frankfurter Behörden
ermöglichte den Bauherren, die in Art und Maß scheinbar beliebig von der Bauleitplanung abweichenden Entwürfe ihrer Architekten dennoch umzusetzen.
Um einen Einblick in die Beweggründe für die in der damaligen Zeit scheinbar zur Regel gewordene Gewährung von Ausnahmen zu gewähren, bemüht sich diese Arbeit, zunächst die Theorien des Fordismus und des Postfordismus zu umreißen und im Anschluss mit Hilfe der gewonnenen Erkenntnisse das Handlungsmuster der Frankfurter Stadtpolitik in den Kontext der unternehmerischen Stadt einzuordnen und zu deuten. Schließlich wird festgestellt, dass die investitionsfreundliche Frankfurter Baupolitik
sichtbarer Ausdruck städtischen Wettbewerbs ist und die Theorie der unternehmerischen Stadt nicht bloß in postfordistischen Zentren in Zeiten der Globalisierung Anwendung finden kann; vielmehr zeigt die Planungspraxis Frankfurts, dass die Konkurrenz der Städte und die daraus resultierende unternehmerische Politik schon zu Zeiten des Hochfordismus prägenden Einfluss auf den Städtebau genommen haben und daher anzunehmen ist, dass die Theorie der unternehmerischen Stadt kein explizit postfordistisches Phänomen darstellt, sondern in Abhängigkeit lokaler städtischer Spezifika epochenübergreifend zur Deutung städtebaulicher Politik dienen kann."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/55	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Friedel, Lasse	Die zentrale Zone der City Nord : Entwicklungsperspektiven zwischen Konservierung und Überformung	ger			de	Thesis	Text	2014-01-01	2023-01-27T09:44:30Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟City-Nord Hamburg␟ddc:710␟City-Nord Hamburg						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/56	Publikationen HCU Hamburg
							doc-type:masterThesis	Text																			
																	710										
hcu_	Wortmann, Stephan	Perspektiven städtebaulicher Nachverdichtung in Hamburg-Billwerder vor dem Hintergrund des Landschaftsschutzes	ger		Koch, Michael	de	Thesis	Text	2014-01-01	2023-01-27T09:20:13Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Nachverdichtung␟Landschaftsschutz␟Kulturlandschaft␟Hamburg-Billwerder␟Marschlande␟ddc:710␟Nachverdichtung␟Landschaftsschutz␟Kulturlandschaft␟Hamburg-Billwerder␟Marschlande						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/57	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Dehsabzi, Lema	Festivalisierung der Stadtteilentwicklung : eine Untersuchung von stadtteilbezogenen Events im Hamburger Entwicklungsraum Billstedt-Horn	ger		Thiel, Joachim	de	Thesis	Text	2013-01-01	2023-01-26T15:56:18Z	Issued				53.540253,10.004717	Festivalisierung␟710: Landschaftsgestaltung␟Raumplanung␟Großveranstaltung␟Stadtentwicklung␟ddc:710␟Großveranstaltung␟Stadtentwicklung						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/60	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Bruns, Florian	Renaissance großer Pläne? : Stadtentwicklungsplanung und Wandel des Planungsverständnisses am Beispiel Hamburg	ger		Othengrafen, Frank	de	Thesis	Text	2011-01-01	2023-01-27T09:23:35Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Stadtplanung␟Hamburg␟ddc:710␟Stadtplanung␟Hamburg						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/62	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Margitan, Jennifer	Region-Making : ein neues Werkzeug für eine regionale Zusammengehörigkeit? ; Wege zur Selbstverwirklichung im Ruhrgebiet	ger		Krüger, Thomas	de	Thesis	Text	2011-01-01	2023-01-27T09:23:34Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Ruhrgebiet␟Metropolregion␟Regionalplanung␟ddc:710␟Ruhrgebiet␟Metropolregion␟Regionalplanung						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/64	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Wilkens, Matthias	Geschäftsfeld Smart City : Eintrittsstrategien neuer Akteure in die Stadtentwicklung	ger		Thiel, Joachim	de	Thesis	Text	2014-01-01	2023-01-27T09:20:13Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟ddc:710		"Die Unternehmen, die im Fokus dieser Arbeit stehen, blicken auf langfristige
Erfahrungen im weltweiten Wirtschaftsgefüge zurück. Ihre Technologielösungen
sind Teil der globalen Expansion (vgl. Townsend 2013, S. xiii). Diese Erfahrung
wollen die Unternehmen künftig auch auf die Stadt anwenden, um sich ein neues
Geschäftsfeld zu erschließen und ihre Marktmacht zu vergrößern. Jedoch
bedenken die Konzerne dabei nicht, dass Städte einer viel umfassenderen
Komplexität unterliegen als Auftraggeber aus der freien Wirtschaft (ebd., S. 224).
Die neuen Akteure müssen daher Wege finden, Städte zu verstehen (vgl. Knirsch
2014) und Strategien entwickeln, wie sie sich den Markt der Stadtentwicklung
zugänglich machen können. Aus diesem Grund beschäftigt sich die vorliegende
Arbeit mit der forschungsleitenden Frage, mit welchen Eintrittsstrategien sich
neue Akteure Zugang in die Stadtentwicklung verschaffen.
Die Unternehmen folgen damit dem Leitbild der Smart City, neue Formen der
Zusammenarbeit anzuregen (vgl. Tiede 2014). Ziel der Arbeit ist es, herauszufinden, welche Strategien die globalen Firmen anwenden, um sich den Smart City Markt zugänglich zu machen. Darüber hinaus ist es von Interesse zu evaluieren, inwieweit sich diese Strategien an Vorbildern (wissenschaftlich und aus der Praxis) orientieren. Daraus folgend soll die vorliegende Arbeit Aufschluss darüber geben, wie nachhaltig die Eintrittsstrategien für Städte und Unternehmen sind und inwieweit Anpassungsbedarf besteht."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/65	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Dehn, Patrick	Green growth in der STRING-Region : nachhaltiges Wachstum durch transnationale Zusammenarbeit an der Ostsee	ger		Knieling, Jörg	de	Thesis	Text	2014-01-01	2023-01-26T15:52:53Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Kooperation␟Ostseeraum␟Nachhaltigkeit␟ddc:710␟Kooperation␟Ostseeraum␟Nachhaltigkeit						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/67	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Rupprecht, Marc	Der demographische Wandel in Schleswig-Hostein und seine Auswirkungen auf den Rettungsdienst	ger			de	Thesis	Text	2014-01-01	2023-01-27T09:30:27Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Rettungswesen␟Kooperation␟Bevölkerungsentwicklung␟Schleswig-Holstein␟ddc:710␟Rettungswesen␟Kooperation␟Bevölkerungsentwicklung␟Schleswig-Holstein						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/68	Publikationen HCU Hamburg
							doc-type:masterThesis	Text																			
																	710										
hcu_	Dittmer, Daniel	Rahmenbedingungen kommunalen Klimaschutzes : unter welchen Rahmenbedingungen kann der kommunale Klimaschutz in Deutschland gelingen, und wo sind ihm Grenzen gesetzt?	ger		Wickel, Martin	de	Thesis	Text	2011-01-01	2023-01-27T09:13:02Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Klimaschutz␟Stadtplanung␟ddc:710␟Klimaschutz␟Stadtplanung		Die Bachelorarbeit setzt sich mit dem Begriff des kommunalen Klimaschutzes auseinander. Anhand der Untersuchung von fünf beispielhaften Siedlungsprojekten wird der Versuch unternommen, die Substanz, Möglichkeiten und vor allem die Rahmenbedingungen kommunalen Klimaschutzes aufzuzeigen. Die Eingangsthese, nach der weniger das Instrumentarium sondern eben die genannten Rahmenbedingungen der ausschlaggebende Faktor sind, findet sich dabei ansatzweise bestätigt. Die Arbeit wirft zudem die Frage auf, inwiefern es die Kompetenz und Aufgabe der Kommunen ist, globalen Klimaschutz zu betreiben. Das Ergebnis lautet, kommunalen Klimaschutz als sozialen Prozess zu betrachten, der nicht als alleiniges Ziel eines Projektes stehen kann, sondern innerhalb eines Zielkorridors in Verknüpfung zu weiteren Aufgabenfeldern der Stadtplanung eingeordnet werden muss. Synergieeffekte und erfolgreiche Umsetzung finden gerade dort statt, wo Klimaschutz beispielsweise mit sozialer Stadtteilentwicklung einhergeht.␟The bachelor thesis deals with the concept of climate protection in local authorities. Based on the study of five exemplary urban projects, an attempt is made to show the substance, possibilities and especially general conditions of local climate protection. The input argument which states that fewer the tools than just the mentioned conditions are the determining factor, is found here to some extent confirms. The work raises the question to what extent it is the competence and responsibility of local authorities to engage in global climate. The result is to consider local climate protection as a social process that cannot stand as the sole goal of a project, but has to be classified within a target corridor linked to other tasks of urban planning needs. Synergies and successful implementation are currently taking place where climate protection is associated with for example social urban development.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/69	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Polzin, Nils	Cities in conflict : neue Konflikte und Lösungsmöglichkeiten ; zwischen moralischer Empörung und gezieltem Aktionismus. Inwiefern können systemkritische Bewegungen wie das Bündnis Recht auf Stadt in Hamburg die lokale Stadtentwicklung beeinflussen	ger		Knieling, Jörg	de	Thesis	Text	2015-01-01	2023-01-27T09:12:08Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Kommunalpolitik␟Protestbewegung␟Stadtentwicklung␟ddc:710␟Kommunalpolitik␟Protestbewegung␟Stadtentwicklung						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/70	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Belloni, Guido	UNSETTLED : Solidarity networks, coping strategies, resistance in contemporary urban areas ; the case of 300 african refugees between Itay and Hamburg	eng			en	Thesis	Text	2013-01-01	2023-01-27T09:28:54Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Flüchtling␟Migration␟ddc:710␟Flüchtling␟Migration						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/71	Publikationen HCU Hamburg
							doc-type:masterThesis	Text																			
																	710										
hcu_	Hüls, Immo␟Strittmatter, Stephan	Bildraum Stadt : vom Nutzen einer Webapplikation am Beispiel Bremerhaven	ger		Koch, Michael	de	Thesis	Text	2013-01-01	2023-01-27T09:20:13Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Stadtentwicklung␟Bremerhaven␟Visualisierung␟Web-Applikation␟ddc:710␟Stadtentwicklung␟Bremerhaven␟Visualisierung␟Web-Applikation		"Ziel dieser Arbeit ist es, eine internetbasierte Anwendungssoftware  „Webapplikation“) zu entwickeln, die es ermöglicht, historische Fotos und Karten einer Stadt ortsbezogen darzustellen und sinnvoll mobil nutzbar zu machen. Im Sinne einer verstärkten Bürgerbeteiligung werden dabei auch Möglichkeiten der Partizipation berücksichtigt. Darüber hinaus beansprucht die Arbeit, am Beispiel Bremerhavens darzulegen, welche positiven Effekte auf die Stadtentwicklung von einer optimalen Verfügbarkeit historischen Bildmaterials
voraussichtlich zu erwarten sind. Dies geschieht in mehreren Schritten: Am Anfang steht der Nachweis, dass – über den physischen Raum hinaus – so etwas wie ein „Bildraum Stadt“ existiert und dass dieser heutzutage
planerisch höchst relevant ist. Danach sollen die Ungleichgewichte im „Bildraum Bremerhaven“ herausgearbeitet werden, um schließlich aufzeigen zu können, welcher konkrete Mehrwert mit der selbst entwickelten Webapplikation verbunden ist. Ziel ist es, in diesem Zusammenhang auch die Übertragbarkeit auf andere Städte und damit die generelle stadtplanerische Relevanz zu verdeutlichen."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/74	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Gehl, Janine	Faktoren und Potential des Tourismus in der HafenCity und sein Beitrag zum Standort Hamburg	ger		Grabher, Gernot	de	Thesis	Text	2011-01-01	2023-01-27T09:23:34Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Hamburg / HafenCity␟Tourismus␟ddc:710␟Hamburg / HafenCity␟Tourismus						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/77	Publikationen HCU Hamburg
							doc-type:bachelorThesis	Text																			
																	710										
hcu_	Petersen, Jens-Phillip	Das Energetische Quartierskonzept als Baustein nachhaltiger Stadtentwicklung : Umsetzungsstrategien am Beispiel des Sanierungsgebiets Krückau-Vormstegen, Elmshorn, Schleswig-Holstein	ger			de	Thesis	Text	2013-01-01	2023-01-27T09:21:09Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟Nachhaltigkeit␟Stadtteilplanung␟Energieversorgung␟Elmshorn␟ddc:710␟Nachhaltigkeit␟Stadtteilplanung␟Energieversorgung␟Elmshorn		Der energetische Stadtumbau, hin zu nachhaltigen Siedlungsstrukturen, wird in den nächsten Jahrzehnten für die Stadtplanung zur zentralen Aufgabe. Das Stadtquartier ist hierfür als Handlungsebene prädestiniert, da eine Systembetrachtung von Energiebedarf und Energieversorgung auf Quartiersebene zahlreiche Vorteile im Bereich der Energieeffizienz und Wirtschaftlichkeit gegenüber der Objekt- oder gesamtstädtischen Ebene aufweist. Dazu sind technisch-organisatorische, materielle, finanzielle und rechtliche Rahmenbedingungen, als auch der aktuelle Stand energetischer Quartiersplanung erfasst worden. Es wurden Mängel in Systematik, eine unzureichende Informationslage und wenig integrierte Betrachtung von Quartieren bei bestehenden energetischen Quartiersplanungen und in Teilen ein gänzliches Fehlen energetischer Quartiersplanung festgestellt. Um die Defizite in der energetischen Quartiersplanung abzubauen und die Potenziale energetischer Quartiersplanung zu nutzen bedarf es eines integrierten Planungsverfahrens, um die Polydimensionalität der energetischen Belange im Quartier zu koordinieren. Die Koordination dieser Belange kann nur über ein projektorientiertes Planungsinstrument abseits klassischer, sektoraler Planungen erfolgen, kurz, über ein energetisches Quartierskonzept. Wie ein solches Instrument aussähe und welche Position es in der Stadtplanung einnehmen sollte wird im Rahmen dieser Arbeit skizziert. Anhand dieser Skizze wurde ein energetisches Quartierskonzept für Krückau-Vormstegen, ein Sanierungsgebiet in Elmshorn (Schleswig-Holstein), entworfen und aufgezeigt welche Energiepotenziale im Quartier vorhanden sind, wie diese genutzt werden können und mit welchem Planungsverfahren eine wirtschaftliche und umweltverträgliche Energienutzung im Quartier erreichbar ist.␟Energy - its efficient use and its CO2 neutral provision - will be a central task for urban development in the coming decades. Approaching this task at the neighborhood level - rather than the city-wide level - has many advantages, and seems almost like a necessity. It is at the neighborhood scale that many technical synergies can be realized, promising scale effects be reached, and decision makers be mobilized to act in their common interest. The planning instrument proposed in this thesis is based on a review of current urban energy planning. It has been found that current practice lacks a systematic approach, suffers from insufficient information and too little integration with other causes of urban development. To overcome the weaknesses in the current energetic neighborhood planning and to exploit its potential, an integrated planning process is required to coordinate the multidimensionality of energy in the neighborhood. The coordination of these interests can only be achieved through a project-oriented planning tool distinguished from traditional planning. There is a need for “neighborhood energy concepts”. What such a planning tool should look like and what position it should have in the system of urban planning is outlined in this report. Based on the outlined tool, a neighborhood energy concept for Krückau Vormstegen (a redevelopment area in Elmshorn, Schleswig-Holstein, Germany), was designed. The report shows the potential of the neighborhood's energy sources and suggests a planning procedure by which this potential could be realized to provide a sustainable and economical energy supply for the neighborhood.				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/79	Publikationen HCU Hamburg
							doc-type:masterThesis	Text																			
																	710										
hcu_	Schmeer, Albert	SMART CITIES - Neue Akteure in der Stadtplanung. Das Beispiel Wien	ger		Thiel, Joachim	de	Thesis	Text	2014-01-01	2023-01-27T09:16:39Z	Issued				53.540253,10.004717	710: Landschaftsgestaltung␟Raumplanung␟ddc:710						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/80	Publikationen HCU Hamburg
