"filename","predicted_delimiter","predicted_quotechar","predicted_escapechar","target_delimiter","target_quotechar","target_escapechar","prediction_time"
"25k Expenditure Aug 2011.csv",",","","",",","","","0"
"var.PermImportanceAspen.csv",",","""","",",","""","","0"
"chabazite-dh.csv",";","","",";","","","0"
"88fb471634cee2f1446449690b1957e4.csv",";","","",";","","","0"
"5611cf791ccd93d1384b1da2aa7b9807.csv",",","""","",",","""","","0"
"NCAA_Basketball_men_scores_out.csv",",","""","",",","""","","0"
"b1c7042401a49ff0aad87d1ec787ffcd.csv",",","""","",",","""","","0"
"JAN2014.csv",",","""","",",","""","","0"
"ministry-of-defence__30-09-2012__mod_20121220-SEP_2012_DIO_data_final-U-junior.csv",",","""","",",","""","","0"
"f2036594ab59655c9df2cfc548bf116c.csv",";","","",";","","","0"
"ba3d73cd7b8586be84e87ddcadbb451e.csv",",","¬","£",",","""","""","0"
"4ea16950aa1c96900dccb2609ebb79bc.csv",",","","",",","","","0"
"ResultsOR30x500-0.75_9.dat.csv",";","""","",";","""","","0"
"7c3287665a4054a3268035e76df7b5bb.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_5.dat__m11.csv",";","""","",";","""","","0"
"c1100f2a2525871085804ae484f62531.csv","|","","","|","","","0"
"0068b670293dfcaae0c9232a2e02ad25.csv",",","","",",","","","0"
"7978051d76752b3c645e9c4f07f11afe.csv",",","","",",","","","0"
"49b9ad86f239d32bc8d9e64b5bbe67e3.csv",",","""","",",","""","","0"
"ResultsOR30x250-0.75_6.dat.csv",";","""","",";","""","","0"
"dft-flights-data-2011.csv",",","","",",","""","","0"
"eb0e112d2238a202baed5489fbe85a75.csv",",","","",",","","","0"
"b1a98122a7072d3bc6d6033a71ec5d37.csv",",","""","",",","""","","0"
"raingauges-2014-08.csv",",","","",",","","","0"
"a46d1fd78df4258c0f78d814a10f8805.csv",",","""","",",","""","","0"
"5%_annual_probability_outputs.csv",",","","",",","","","0"
"1819_AP10_JAN.csv",",","""","",",","""","","0"
"55bc33227e52f071c27dca6d2c0c2e49.csv",",","","",",","","","0"
"Businesses with a rateable value of less than £12,000 - March 2016.csv",",","""","",",","""","""","0"
"ResultsOR30x100-0.50_5.dat__m19.csv",";","""","",";","""","","0"
"9117c37e2289167244d7c7f7e54453af.csv",";","","",";","""","""","0"
"Wang2003-Rs-mod.csv",",","","",",","","","0"
"b1701cde263754111f877100e45f35f6.csv","	","","","	","","","0"
"34ab64f495e9fa21178d8eada8073db7.csv","","""","",",","""","","0"
"2844d75a8ee57dd19b2c6774d1efb3e2.csv",",","""","",",","""","","0"
"2016-17_Q1_Expenditure_Approvals_-_Property.csv",",","","",",","","","0"
"a4fe97884bdbefd9269f8995e1f7da11.csv","","","","","","","0"
"87c51231cb8dcf273c068f495a8303db.csv",",","""","",",","""","","0"
"dwp-recruitment-spending-control-exceptions-apr-to-jun-2018.csv",",","""","",",","""","","0"
"Trial_18.csv",",","","",",","","","0"
"ResultsOR30x250-0.50_10.dat.csv",";","""","",";","""","","0"
"metadata_landandbuildingsassets.csv",",","""","",",","""","","0"
"d800c55f9de35ef5e3e8d727d2bb5a9a.csv",",","""","",",","""","","0"
"7ab47bf76359df970107a5bfc0fc0339.csv",",","""","",",","""","","0"
"fc5919a7cba048b870555ecb5f7b8f64.csv",";","","",";","","","0"
"ac669582d9c41b003094380624c6d019.csv",",","""","",",","""","","0"
"12b4938eb0e89c001053966943bb518b.csv"," ","","",",","","","0"
"483207fd994b9a68f5d4362715003796.csv",",","¡","¡",",","""","""","0"
"860b74070e714dbcaf5e7df6edbbd30e.csv",",","","",",","","","0"
"1173e48331f57ebdd06e448416464c83.csv",",","","",",","","","0"
"ef45828e8cc3d58658b70601f4968910.csv",",","¤","",",","","","0"
"7622021a4d8910284d40f8ef2461e2de.csv",",","","",",","","","0"
"c75b80db1fcc2a1f41f6e81341a281a3.csv",",","""","",",","""","","0"
"83fc42cfecd5f7a6fccf74c2291c0d4c.csv",",","","",",","","","0"
"7d9a6e7ab4b99a0a88a32f60361ac319.csv",",","","",",","","","0"
"council-spending-over-500-june-2015.csv",",","""","'",",","""","","0"
"Dry-4Layer-Friction.csv",",","","",",","","","0"
"4b134176fe0fab3ffcb6d132ef3911a5.csv",",","","",",","""","","0"
"9506cd525d8172f0f8278b2910224c0f.csv",",","","",",","","","0"
"delgpa1_light_noalpha20150523.csv","	","","",",","","","0"
"Trial_11.csv",",","","",",","","","0"
"8238117b726d2f132e819b42ce183d4b.csv",",","""","",",","""","","0"
"4ca12909d15b5d404ad147d420a51bc4.csv",";","""","""",";","""","""","0"
"HMRC_permanent_secretaries_meetings_October_to_December_2019.csv",",","","",",","","","0"
"59887a0bef6c79465cdb1b63e02f1981.csv",",","""","",",","""","","0"
"8342774fc44df1b63bd3587c5c881165.csv",",","","",",","","","0"
"e46dd4144d6f962736f5ff7320eea2a0.csv",",","","",",","""","","0"
"fac3ffa7d3f161e696739f1c22ba6271.csv",",","","",",","","","0"
"2da4991f56227bbb60a1b1d3f45de32b.csv",",","","",",","","","0"
"fea77546e61c039fbf986dabe4c9882b.csv",",","""","",",","""","","0"
"compendium-re-offending-stats-2013-csv.csv",",","""","",",","""","","0"
"K├╢ster2017-Rs.csv",",","","",",","","","0"
"b1f3a905e6f2368a10e5d0dbb2eaa582.csv",",","""","",",","""","","0"
"Example2_8.csv",",","","",",","","","0"
"9389202.csv",";","","",";","","","0"
"WTMBT_Par_Fl.csv",",","","",",","","","0"
"Example2_4.csv",",","","",",","","","0"
"652aff7b3ecebb75aaf96a2c27d53f53.csv",",","","",",","","","0"
"W35sum.csv",",","","",",","","","0"
"identity_passport_service-2011-09-30-organogram-junior.csv",",","""","",",","""","","0"
"a47520c1caab3ccbbecd1109e9df46d8.csv",",","""","",",","""","","0"
"e9215f4131528a1673d8660f95239d16.csv",",","""","""",",","""","","0"
"ae75b66f000faae5a55fbd04b689c6f0.csv","	","""","","	","""","","0"
"metadata_lincolnshirechildrenscentres.csv",",","""","",",","""","","0"
"8438fa1bbb0c4eb12f2e8ccaa2570a88.csv",";","","",";","","","0"
"a8ff0c7de51b25dfb301767c0e792819.csv",";","""","",";","""","""","0"
"March2014_All_Age_Apprenticeship_Demographic_Participation.csv",",","""","",",","""","","0"
"629215bf64ca9d39a2e2cda85b6b77db.csv",",","","",",","","","0"
"921cbf67a17083e37eabdd43131a156f.csv",";","""","",";","""","","0"
"FOI end Feb 2019.csv",",","""","",",","""","","0"
"c6b9813f49d9c718c29c7a4db47f1bc2.csv",";","""","",";","""","","0"
"88636717872b43ec998c761928b32288.csv",",","","",",","","","0"
"S11.csv",",","","",",","","","0"
"fa4d778ba2e68869afba9ff939a13cbb.csv",",","","",",","","","0"
"leonhardite-p.csv",";","","",";","","","0"
"bc8989c32079250b2fa74335aaf53fc3.csv",",","","",",","","","0"
"5daab122c8644f54113e9f22519dc787.csv",",","""","",",","""","","0"
"W26.csv",",","","",",","","","0"
"April_2019_HR_Workforce_MI.csv",",","""","",",","""","","0"
"af942abdfb7a29043163f664437b387f.csv",",","","",",","","","0"
"83ee0d7bf041c8ce8783f7e5e43c6887.csv",",","""","",",","""","","0"
"dwp-payments-aug2013.csv",",","""","",",","""","","0"
"7d081c17835165b3d1fccd4a6d57cff1.csv","	","","","	","","","0"
"3a715e9edf004834719cb55184d193e1.csv",",","","",";","","","0"
"kfoinndr-datanndr-accounts-propertiessept-2017barrow-nndr-live-accounts--properties2017-10-02-11.csv",",","""","",",","""","","0"
"c95163a2d4695a3323b3311a17ab7b32.csv",",","","",",","","","0"
"ee11b87c5fef53a030921d321803dc63.csv",",","","",",","","","0"
"77a94c4afe3e9a3a52a9380ba6677c3a.csv",",","","",",","","","0"
"3a9b48e8456d0da3e52b1ae6fe644244.csv",",","""","""",",","""","""","0"
"S45.csv",",","","",",","","","0"
"ieee-h.csv",";","""","",",","""","""","0"
"87b85f5ecd66a84748fae033a70dadd5.csv",",","""","",",","""","","0"
"allotemnts_latlong1.csv",",","""","""",",","""","""","0"
"Sun2014-Rs-mod.csv",",","","",",","","","0"
"PSK-IVIS-AT.csv",",","","",",","","","0"
"4894d72e0995bd0e140c918fcf3eb70a.csv",",","""","",",","""","","0"
"51b71f7ca9dbd1079df67de3bd43cc4d.csv",",","","",",","","","0"
"Q1-Property.csv",",","","",",","","","0"
"81b27de459e745978f6d1d5462ba9731.csv"," ","","","	","","","0"
"bf7949ab8eb41bbada39c94a40221e7f.csv",",","","",",","","","0"
"time-energy_1500.csv",",","","",",","","","0"
"c4b22eecd522c59b348cac13cfe79d16.csv",",","","",",","","","0"
"K├╢ster2015a-n2o-mod.csv",",","","",",","","","0"
"e0d7eb3a830d22f4c8cd476f2d170b59.csv",";","","",";","","","0"
"principal_offence_category_september_2016.csv",",","""","",",","""","","0"
"e3b452031fb2b8af74aa001712622079.csv",",","","",",","","","0"
"151f34ebd1cbd1d2c4c141be1667804b.csv",",","","",",","","","0"
"Monthly Data Feed-April 2017 - 20170510.csv",",","","",",","""","","0"
"7ffcdd6b4c701ebc39734c0c3a967f28.csv",",","""","",",","""","","0"
"vissim_data_conf2709_i10_v1489.csv",";","","",";","","","0"
"overseas-travel-April-June-2020b.csv",",","""","",",","""","","0"
"665820d1711a214df205d52363e46be7.csv",",","""","",",","""","","0"
"2019-05-20T07-53-17Z-organogram-senior.csv",",","""","@",",","""","","0"
"_25k_data_August_2012_for_Publication_FINAL__2_.csv",",","""","",",","""","","0"
"703b8ea20a44f35029fd24bd21d4080e.csv",";","","",";","","","0"
"ResultsOR30x250-0.75_9.dat.csv",";","""","",";","""","","0"
"c3811c3ca7b8e3c0c73563bc1a9c3fb9.csv",",","""","",",","""","","0"
"214291dd9f1d0f2b6bec1ca8d986b3ba.csv",",","""","",",","""","","0"
"a5b3ecc9676de3adfc8d86b28a05e508.csv","","","","","","","0"
"90d00bef666fe7838b43b0cf88c2b9b5.csv",",","""","",",","""","","0"
"18f8c05cad9597516e045c55a3290401.csv",",","","",",","","","0"
"014cf9725660f771dba66cd45af33ffe.csv",";","","",";","","","0"
"80f77a1577fe8c68e3b5a6ebf8f04dcb.csv",",","","",",","","","0"
"vissim_data_conf2572_i15_v4224.csv",";","","",";","","","0"
"HMRC_ePCS_spending_over_500_for_September_2020.csv",",","""","",",","""","","0"
"OGA_Onshore_Wells_BNG.csv",",","","",",","""","","0"
"stemming.csv",",","""","",",","""","","0"
"Senior_Officials_-_expenses_Return_Jan_-_Mar_20.csv",",","""","",",","""","","0"
"SO_20spend-over-25k-June-2012.csv",",","""","",",","""","","0"
"bdd95a0a86aa96530ef317fa54cddcd6.csv","|","""","@","|","""","","0"
"HMRC_Officials_meetings_with_tobacco_stakeholders_Apr_2018_to_June_2018.csv",",","""","",",","""","","0"
"51f86749153b4f2dd0764de7ea61a7d5.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.50_1.dat__m30.csv",";","""","",";","""","","0"
"New_off_payroll_engagements_or_that_reached_6_months.csv",",","""","",",","""","","0"
"fa89fee0f9fc7caad54caec520ca8ef5.csv",",","'","\",",","""","","0"
"W20out.csv",",","","",",","","","0"
"0ebc49906bc1d76af50eb7ebafe16a9e.csv",";","""","",";","""","","0"
"97e45f1780a7845f2f24dbdf4d01fdae.csv",",","","",",","","","0"
"ef3b03521627763df78bebe8e410dfb6.csv",",","""","",",","""","","0"
"lifeexpectancy.csv",",","","",",","","","0"
"c5779186cb4920f728b500c47d29ce5a.csv","|","""","","|","","","0"
"Noise Nuisance October 2017 to September 2019.csv",",","","",",","""","","0"
"Clifton_reduced_Demand.csv",",","","",",","","","0"
"79b1fd926b47a0390f7f8701f8b109a5.csv",",","","",",","","","0"
"befbbced4646d2453721ccee4f724cf6.csv",",","""","",",","""","","0"
"cf41d61b3903c380c6cb1d499cc217b2.csv",",","","",",","","","0"
"56ca0cfbc51474371a1ebabed25d12a2.csv","%","","",",","","","0"
"PSK-IVIS-MCC.csv",",","","",",","","","0"
"ff8e9603d1927dd3f96ce0b04808affa.csv","","""","",",","""","","0"
"fed61af9bf6a54297f6bb5dbaacb1c25.csv",";","""","",";","""","","0"
"sdwelling-transparency.csv",",","""","",",","""","","0"
"22911af98adee503951ff0c4cefe396a.csv",",","","",",","","","0"
"SouthTrent_reduced_Nodes.csv",",","","",",","","","0"
"TC-KOH-1000C-4mg-KOH LSV-900.csv",",","","",",","","","0"
"meetings-july-sept-2020.csv",",","","",",","","","0"
"S20out.csv",",","","",",","","","0"
"97d41e2d209cd438c45827b512d62e9d.csv",",","""","""",",","""","","0"
"TC-KOH-900C-4mg-KOH LSV-1225.csv",",","","",",","","","0"
"HMRC_exceptions_to_spending_controls_October_to_December_2019_advertising_and_marketing.csv",",","""","",",","""","","0"
"ff0c59bd5bbdb0d73554fc5faa0e5c64.csv",",","""","'",",","""","""","0"
"ResultsOR30x100-0.50_4.dat.csv",";","""","",";","""","","0"
"289b5729e3c29b803705ba524eff0009.csv",",","""","'",",","""","","0"
"ResultsOR30x500-0.50_4.dat.csv",";","""","",";","""","","0"
"environment-agency__31-03-2012__environment-agency_31032012_Evironment_Agency-March-2012-FINAL-senior.csv",",","""","'",",","""","","0"
"8dd5cf13fe5f0c93a7688aacac3846e6.csv",",","","",",","","","0"
"3e7d473fdf02d450318339b76be8930a.csv",",","","",",","","","0"
"Wine_Cellar_Consumption_dataset_14-15.csv",",","""","",",","""","","0"
"770873d299b57d513c0c6ec9031dc6ac.csv","	","","","	","","","0"
"fee4561d1bb2ec893be9918013e13fd8.csv",",","","",",","","","0"
"21b8d61d7a2bd1066d7dd7e0a539860f.csv",",","""","",",","""","","0"
"8044bac58c90fa7c3e7bf954989981b9.csv",";","""","""",";","""","""","0"
"567e580cde78330c33f1a211354ab5e9.csv",",","","",",","","","0"
"2074d93d677883555986d73e5313854d.csv","","","","","","","0"
"2685c0379f1a00961d34d8432f705b68.csv",",","","",",","","","0"
"ff195747f13e7670481e56666301b7b9.csv",",","""","",",","""","","0"
"fa416bc797c6339aa7b5e38a91978823.csv"," ","","",",","","","0"
"9107af2bf18ab7fe6e2d6040bab185eb.csv",",","""","",",","""","","0"
"10464c7b38a5d25c1fa311f511739168.csv",",","","",",","","","0"
"63256a5b4341b51dfa4e6210d8171226.csv",",","","",",","","","0"
"3ba8d20bab45d922c110ca44843b521c.csv"," ","",""," ","","","0"
"8ecafe4742797583d3344920a3a80d71.csv",",","","",",","","","0"
"department-of-health__31-03-2012__dh_310312-DH-Organogram-ver-1-senior.csv",",","""","'",",","""","","0"
"d19cb5da867757453307dcd10bb69621.csv",",","","",",","","","0"
"var.PermImportanceAspen.cltr1.MCPea.csv",",","""","",",","""","","0"
"c2ce2eed91959485d2ed72c68e16b482.csv",",","""","",",","""","","0"
"ea7dd434421fc07e139702621bd78426.csv",";","""","\",";","""","","0"
"b552565e2482341e429298d46ef91411.csv","","","","","","","0"
"January-2012.csv",",","""","",",","""","","0"
"701205c9ad6db829e30562b2195fba69.csv","|","","","|","","","0"
"04181c9dbebb65ead48ca20fd8cb5245.csv",",","","",",","","","0"
"muxViz_17-01-2019_105824_community_perLayer_table.csv",";","""","",";","""","","0"
"october2011(1).csv",",","","",",","""","","0"
"eeaef35b0c8db694c8f6381aa66f8e2f.csv",",","","",",","""","""","0"
"dd02d96f5c7046d2afbbb675ae984110.csv",",","","",",","","","0"
"bis-spending-june-2016.csv",",","""","",",","""","","0"
"S46.csv",",","","",",","","","0"
"5e4e3d498c9a20d87d42cd22b6790892.csv",",","","",",","","","0"
"O16_air.csv",",","","",",","","","0"
"ca855eb3d9803c4a118756a6e4b2427f.csv",",","","",",","","","0"
"d8398fa164f02f38011fea49e4278127.csv","	","""","","	","""","","0"
"d3a2d90a9863af79c7e4802efc5aec1e.csv",",","","",",","","","0"
"c6e0631fcc24ae4ce9b184ae24f6624b.csv",",","","",",","","","0"
"advertMarket_q4_1314.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.50_1.dat__m21.csv",";","""","",";","""","","0"
"Carlingford_and_Newry_Network_Contribution.csv",",","","",",","","","0"
"payments-over-500-may-2014_0.csv",",","""","",",","""","","0"
"b8db0bff7fc995ff04d31504c70f4035.csv",",","","",",","","","0"
"FCO_SMS-Salary-Organogram_at_31_March_2017_0-junior.csv",",","""","",",","""","","0"
"f01ef08765d9cdb35a4a2c5ac5331c34.csv",",","'","",",","'","","0"
"4cc22702dd1352ec53d60d02a68d62d6.csv",",","""","",",","""","","0"
"CPS-monthly-workforce-management-information-2019-20-april.csv",",","""","",",","""","","0"
"dc18f112ca7118ee825ac06fac479221.csv",",","","",",","","","0"
"W18.csv",",","","",",","","","0"
"2c18886f78972590643328320d40e241.csv",",","","",",","","","0"
"24a9c3796b44813bedd4b378931d8769.csv",":","","",",","","","0"
"0976e8afc4d450d398b33c55efbb59e5.csv",",","""","",",","""","","0"
"ministers-overseas-travel-jan-mar-2013.csv",",","""","",",","""","","0"
"88471f328cb7a00c8ac72c07deaff323.csv",",","","",",","","","0"
"a2640167717012efc65a3418fa2d92b1.csv",",","""","",",","""","","0"
"PSK-IVIS-OXB.csv",",","","",",","","","0"
"4a065ba1694f66befd53a0881906708f.csv",",","""","",",","""","","0"
"6ca4785742435aa2977b13da4a28004f.csv","	","""","","	","""","","0"
"dft-prompt-payment-data-2016.csv",",","","",",","""","","0"
"pssave_traindata_m=20_n=20_timelow=15_timehight=45_numofloop=2000.csv",",","","",",","","","0"
"Info_100104224.csv",",","""","",",","""","","0"
"19acab090a5a690d4c8d694e155e989b.csv",",","","",",","","","0"
"edf1b2ca75ba935fe16dfcaff8fa0a61.csv",",","""","}",",","""","""","0"
"1e3720b0cbe8076313fe329abb24c480.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.50_1.dat__m14.csv",";","""","",";","""","","0"
"Spend-Over-25k-2018-April.csv",",","","",",","""","","0"
"45ef11322b731c28e183e3514fa269f5.csv",",","","",",","","","0"
"FTIR-4.9%Mn.csv",",","","",",","","","0"
"2b10ccd26a294fa500f218507f09e504.csv",",","""","",",","""","","0"
"HO_FY1314_AP4_Spend_25K_CSV.csv",",","""","",",","""","","0"
"2eb071218fa81ae3a297481e33cffd89.csv",",","""","",",","""","""","0"
"1617_AP07_OCT.csv",",","""","",",","""","","0"
"685facc5eaec73fb61a73f98615657db.csv",",","","",",","","","0"
"f0d0f9a4bc352b8700d6c0ca74525b24.csv","	","","","	","","","0"
"9cd3471eb0f5389fa7979ac537b76ce0.csv",",","""","",",","""","","0"
"514b6af71949d5ee7b4fb4cb609da47f.csv",",","""","",",","""","","0"
"DfE_spend_03jun_2012.csv",",","""","",",","""","","0"
"201411_-_Spending_over_250_for_November_2014.csv",",","""","",",","""","","0"
"GFRs-2015.csv",",","""","",",","""","","0"
"6d1bd32dda722b0a2b5e7b6aba5bf2d4.csv",",","","",",","","","0"
"Valle Secolo 2.csv",";","","",";","","","0"
"S28sum.csv",",","","",",","","","0"
"79e75749a731556c3fa68c2d13aa99be.csv",",","","",",","","","0"
"846c36847593f261306eb8499dc24f3a.csv",",","""","",",","""","""","0"
"8d83b5e97d027869e6afd8294f1635b4.csv",";","","",";","","","0"
"aa6e454a3678e1a3c8e0833f3981e41e.csv",",","","",",","","","0"
"55866c93692b623ea7df0b60bea5ce66.csv",",","""","",",","""","","0"
"Defra_25k_Sept19_rev3.csv",",","""","",",","""","","0"
"f63441aff476e27b806b23925e2caae7.csv",",","""","",",","""","","0"
"7a2052e6c7b48daa1d397f3cac78099b.csv",";","""","",";","""","","0"
"119ebf29c3d68ae71fe9b6f16fd3a5cb.csv",",","""","",",","""","","0"
"dad559ac2a794135103d5168c8bf5f8c.csv",",","""","",",","""","","0"
"dATA mILL CREDITS 10-05-2016.csv",",","","",",","""","","0"
"0deb2d5bb2e8e2af76ab14f684bec2cb.csv",",","","",",","","","0"
"40f386cc7b595774b8dc5bc4a6f90c2a.csv","","","","","","","0"
"Contracts and grants register spreadsheet April 2019.csv",",","""","",",","""","""","0"
"ef15de810b3992210112c3f6a0701eeb.csv"," ","","",",","","","0"
"HMRC_exceptions_to_spending_controls_July_to_September_2019_advertising_and_marketing.csv",",","","",",","","","0"
"f849870418a9473065b8ec58b0bc704b.csv",",","""","",",","""","","0"
"S28out.csv",",","","",",","","","0"
"bd8a07c2ad3496bd98c6e1aaac09d13a.csv",",","","",",","","","0"
"members allowance report December 2020.csv",",","","",",","""","","0"
"b27e61ff825732a9d680ab3c373e4387.csv",",","""","",",","""","","0"
"65b82fc28f752235087dc87c43136933.csv"," ","",""," ","","","0"
"Trial_14.csv",",","","",",","","","0"
"82aa7e79294471a0d7f076f0900d7467.csv",",","""","",",","""","","0"
"819366d118993d59e35b3fcf61c06044.csv",",","""","""",",","""","","0"
"6adfaee2ce3ae49fcbcf31db79175522.csv",",","","",",","","","0"
"audit_commission-2011-09-30-organogram-junior.csv",",","""","",",","""","","0"
"W10sum.csv",",","","",",","","","0"
"cabinet-office__30-09-2015__cabinetoffice_CO-Template-FINAL-junior.csv",",","""","",",","""","","0"
"kf-final-5.csv",",","","",",","","","0"
"department_for_business_innovation_and_skills-2011-03-31-organogram-senior.csv",",","""","@",",","""","","0"
"MHRA__25k_Transparency_Data_-_Aug_2016.csv",",","","",",","""","","0"
"b75e703324e9078f229a3885e1d291f9.csv",",","""","""",",","""","","0"
"42c551c300f21fae279a57181a5e5c72.csv",",","""","",",","""","","0"
"var.Contribution.Aspen.cltr3.MCPea.csv",",","""","",",","""","","0"
"ef1cd828ffbc97e17b45461a9029a4b0.csv",",","""","",",","""","","0"
"human-fertilisation-and-embryology-authority__31-03-2016__hfea_2015-09-30-Disclosure-Information-Senior-Staff-Payscales-as-at-30-March-2016-for-Cabinet-ACTIVE-senior.csv",",","""","@",",","""","","0"
"5a55bdc42dfdea3dc90b2a18c53208da.csv",";","""","`",";","""","","0"
"9e900b5f4a0308f2a6aacd3f438c7751.csv",",","","",",","","","0"
"c2575d59b342bbd39a342a825a8ff30c.csv",",","""","",",","""","","0"
"Senior_Staff_Summary_2019-20_Q1.csv",",",">","",",","","","0"
"6a89efe275ddee496297f5e5fc7c9559.csv",",","""","",",","""","","0"
"DB768K.csv",",","","",",","","","0"
"b01ddec8d2ec093f37f225de44b4db86.csv",",","","",",","","","0"
"N14.csv",",","","",",","","","0"
"8864183df6c457fac4c69692e229148a.csv",",","","",",","","","0"
"6ee662d5184b035abc6586337dc0777a.csv",",","","",",","","","0"
"TC-KOH-1000C-4mg-KOH CV.csv",",","","",",","","","0"
"cb3c198cd24f00d31a692db28a3e815c.csv",",","""","",",","""","","0"
"1871aee29ded57fb95531adb2637c562.csv",",","""","",",","""","","0"
"February 2016 Comensura Various Items.csv",",","","",",","""","","0"
"hapax.csv",";","","",";","","","0"
"Figure 1c_DCS(Umezawa).csv",",","","",",","","","0"
"270e16a987f752e01f225fa61d3cc2ab.csv",";","""","",";","""","","0"
"7cb3e1e927291c96b3fbb16fe0c3e86a.csv",",","""","",",","""","","0"
"21901d290887b7af0ceef6e874d078ba.csv",",","","",",","","","0"
"51f315930f6d2f8872e1b911ab7d637b.csv",",","","",",","","","0"
"63183f273cb157e65bb2dd90dc54f033.csv",",","'","",",","""","","0"
"c12d1f639107c5f88813b90c1b975d07.csv",",","","",",","","","0"
"BEIS_June_2020_MWMI.csv",",","""","",",","""","","0"
"b7ffe71bf01ccab22308ad8532c27e8d.csv",",","""","",",","""","","0"
"d38d4920f5845bad2cb7ec13b1fab7d7.csv",";","","",";","","","0"
"ResultsOR30x100-0.75_10.dat__m27.csv",";","""","",";","""","","0"
"f87fecb295d32f62ea1379f85ae8d8f4.csv",",","""","",",","""","","0"
"da7c7bb5e91207dd113f80f0519bae43.csv",",","""","""",",","""","""","0"
"15584cd115681bfa5d5f57b6a276eb86.csv",",","""","",",","""","","0"
"78485ea888162b910748f120a8b1a892.csv",",","","",",","""","","0"
"4f49360a04c49291b6af3cb20bfd0211.csv",",","""","°",",","""","","0"
"mortality-period-projection-UK-male.csv",",","","",",","","","0"
"6c5c8c5217b6b1cd84de2416d35fa2b5.csv",",","","",",","","","0"
"daba21d3ff21506784b35dab0c553d16.csv",";","","",";","","","0"
"78afab5fc112818731a2b1c3ea015879.csv",",","""","""",",","""","","0"
"plossecondary2021.csv",",","","",",","","","0"
"gen_BM_FBA_EX_arg_L_e_.csv",",","","",",","","","0"
"76f5e4c42e1c8bcc1239e556e60a6878.csv",";","""","",";","""","","0"
"s3-2.csv",",","","",",","","","0"
"6b5f8e025e972d335d7e5a194aeaae44.csv",";","""","",";","""","","0"
"S31.csv",",","","",",","","","0"
"da8aa017e8ec769a9442193d68b9f015.csv",",","'","",",","'","","0"
"edbd1ce58c03928a775722beadc44e4a.csv","|","","","|","","","0"
"df7e775447cdeabc82051bf9ce2e0301.csv",",","""","",",","""","","0"
"ResultsOR30x500-0.50_3.dat.csv",";","""","",";","""","","0"
"a6fe76273a32fadc21f431c32376f12e.csv",",","","",",","","","0"
"4911004e51da981d58d0f7c2502b8b7f.csv","	","","","	","","","0"
"july_2013.csv",",","""","",",","""","","0"
"ehrc-spend-sept11.csv",",","""","",",","""","","0"
"passenger-focus__31-03-2014__dft_310314-Passenger-Focus-Organogram-ver-1-junior.csv",",","""","",",","""","","0"
"Auto_Tone_sub305_day1.csv",",","'","",",","'","","0"
"c2be47deca30c54effc6fc5e9393c1d4.csv",";","""","",";","""","","0"
"612c54749d095247224d3017ab819594.csv",",","""","",",","""","","0"
"cbaca6ee68149b370d861ee719f78fa8.csv",",","","",",","","","0"
"breeze 2016.csv",",","""","",",","""","","0"
"3538b88acfc1e60ed6517333480c6517.csv",",","","",",","","","0"
"british-transport-police-authority__31-03-2016__btp_BTPA-staff-and-salary-data-31-03-16-junior.csv",",","""","",",","""","","0"
"1f18b9ece4b0b8307400ec2861b759ec.csv",";","","",";","","","0"
"94412daab8ddcced95b60e2235572e04.csv",";","","",";","","","0"
"c02ee85fe4eccf77a3709c7a08fdea2b.csv",",","","",",","","","0"
"3f3b587d3d02dc99931144decc3727d7.csv",",","","",",","","","0"
"H235_HP1B_cell20-2.mldatxrackedspoton.csv",",","","",",","","","0"
"30092018_Northern_Lighthouse_Board_Organagram_submitted_05112018-senior.csv",",","""","'",",","""","","0"
"a8d913808ddddc6374383dbe06c457fd.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_10.dat__m10.csv",";","""","",";","""","","0"
"2ff03bf4ed29cfe19069b9aa820f7ad5.csv",",","""","",",","""","","0"
"ltgdc__30-09-2012__ltgdc_300912-LTGDC-Organogram-Final-junior.csv",",","""","",",","""","","0"
"33ce73fbb05d527db36f41eb3f0aedec.csv","	","""","","	","","","0"
"78de4f1bf2a24bfa1c22a223de0eb537.csv",",","","",",","","","0"
"9ecb4b1c9b98823bd997dc07181983e8.csv",",","","",",","","","0"
"81d691f6708c95877dba369b3692e207.csv",",","""","",",","""","","0"
"750633f40af9b567b279ee4f90c0d847.csv",",","""","",",","""","","0"
"fr_hypo6.csv",",","","",",","","","0"
"Auto_Tone_sub313_day1.csv",",","'","",",","'","","0"
"vissim_data_conf2709_i14_v1607.csv",";","","",";","","","0"
"98f217e153309c6f721556140e543cf6.csv",",","""","",",","""","","0"
"36e7e112626d00d8edbb088fe0af3f07.csv",",","","",",","","","0"
"property-jan-march-2014.csv",",","","",",","","","0"
"2d529ea1e95e107922a462567127e0f4.csv",",","","",",","","","0"
"Nuova Gabbro.csv",";","","",";","","","0"
"Burton_Joyce_NP_Community.csv",",","","",",","","","0"
"c68c1cf5260e76141bc39f470e16d2c1.csv",",","""","",",","""","","0"
"Payments to the VCSE 2019-20.csv",",","""","",",","""","","0"
"c1206806bba6c2694b133d9c8dbd9dcb.csv",",","""","",",","""","","0"
