##Temp./°C,Time/min,Mass/%
845.17499,162.06667,74.17886
845.22998,162.07333,74.17896
845.27399,162.08000,74.17905
845.30798,162.08667,74.17913
845.33002,162.09333,74.17918
845.36200,162.10000,74.17924
845.39899,162.10667,74.17930
845.42603,162.11333,74.17839
845.46399,162.12000,74.17845
845.49701,162.12667,74.17850
845.52100,162.13333,74.17808
845.55200,162.14000,74.17814
845.58899,162.14667,74.17771
845.62500,162.15333,74.17777
845.65302,162.16000,74.17735
845.67700,162.16667,74.17645
845.71399,162.17333,74.17650
845.75098,162.18000,74.17608
845.77698,162.18667,74.17566
845.80603,162.19333,74.17572
845.84003,162.20000,74.17578
845.87201,162.20667,74.17584
845.90302,162.21333,74.17542
845.93298,162.22000,74.17549
845.96997,162.22667,74.17556
846.00702,162.23333,74.17610
846.03998,162.24000,74.17617
846.07001,162.24667,74.17623
846.10400,162.25333,74.17629
846.13000,162.26000,74.17634
846.16199,162.26667,74.17593
846.19202,162.27333,74.17599
846.22302,162.28000,74.17605
846.26099,162.28667,74.17611
846.28998,162.29333,74.17617
846.33002,162.30000,74.17528
846.34802,162.30667,74.17533
846.38098,162.31333,74.17539
846.41498,162.32000,74.17498
846.44800,162.32667,74.17456
846.48199,162.33333,74.17463
846.51703,162.34000,74.17422
846.53699,162.34667,74.17428
846.57501,162.35333,74.17340
846.61902,162.36000,74.17347
846.65601,162.36667,74.17354
846.68402,162.37333,74.17313
846.70801,162.38000,74.17319
846.73999,162.38667,74.17325
846.77399,162.39333,74.17284
846.81598,162.40000,74.17292
846.85498,162.40667,74.17300
846.87701,162.41333,74.17259
846.91602,162.42000,74.17266
846.95398,162.42667,74.17273
846.98700,162.43333,74.17183
847.01599,162.44000,74.17190
847.04901,162.44667,74.17148
847.07599,162.45333,74.17155
847.11902,162.46000,74.17114
847.15100,162.46667,74.17121
847.18201,162.47333,74.17129
847.21600,162.48000,74.17136
847.26001,162.48667,74.17095
847.29199,162.49333,74.17102
847.32098,162.50000,74.17108
847.35400,162.50667,74.17115
847.38501,162.51333,74.17025
847.41803,162.52000,74.16984
847.45502,162.52667,74.16990
847.48700,162.53333,74.16949
847.51599,162.54000,74.16907
847.54999,162.54667,74.16818
847.58398,162.55333,74.16777
847.62000,162.56000,74.16736
847.65198,162.56667,74.16695
847.68597,162.57333,74.16557
847.71600,162.58000,74.16516
847.74799,162.58667,74.16474
847.78302,162.59333,74.16385
847.81799,162.60000,74.16343
847.85199,162.60667,74.16349
847.86902,162.61333,74.16307
847.90997,162.62000,74.16266
847.94000,162.62667,74.16273
847.97803,162.63333,74.16281
848.01099,162.64000,74.16193
848.05603,162.64667,74.16201
848.09003,162.65333,74.16208
848.12598,162.66000,74.16216
848.15503,162.66667,74.16223
848.18298,162.67333,74.16230
848.22400,162.68000,74.16239
848.27301,162.68667,74.16247
848.31097,162.69333,74.16255
848.34698,162.70000,74.16262
848.37201,162.70667,74.16268
848.40503,162.71333,74.16274
848.44299,162.72000,74.16280
848.46600,162.72667,74.16286
848.49200,162.73333,74.16292
848.53699,162.74000,74.16299
848.57800,162.74667,74.16258
848.60602,162.75333,74.16264
848.63202,162.76000,74.16270
848.66602,162.76667,74.16277
848.69598,162.77333,74.16236
848.73102,162.78000,74.16243
848.77502,162.78667,74.16250
848.81000,162.79333,74.16209
848.84198,162.80000,74.16215
848.86902,162.80667,74.16124
848.89600,162.81333,74.16129
848.92798,162.82000,74.16086
848.95697,162.82667,74.16092
848.98700,162.83333,74.16049
849.01898,162.84000,74.16054
849.04602,162.84667,74.16059
849.07300,162.85333,74.16017
849.10498,162.86000,74.16024
849.13599,162.86667,74.15934
849.17297,162.87333,74.15941
849.21198,162.88000,74.15900
849.24200,162.88667,74.15859
849.26898,162.89333,74.15722
849.30200,162.90000,74.15681
849.33698,162.90667,74.15640
849.37598,162.91333,74.15599
849.40399,162.92000,74.15510
849.43799,162.92667,74.15469
849.47302,162.93333,74.15428
849.50299,162.94000,74.15435
849.53497,162.94667,74.15442
849.57202,162.95333,74.15450
849.61401,162.96000,74.15458
849.65002,162.96667,74.15466
849.68799,162.97333,74.15473
849.71399,162.98000,74.15479
849.74701,162.98667,74.15486
849.78101,162.99333,74.15541
849.81598,163.00000,74.15548
849.85797,163.00667,74.15506
849.88098,163.01333,74.15513
849.90997,163.02000,74.15519
849.94702,163.02667,74.15478
849.97998,163.03333,74.15389
850.01703,163.04000,74.15348
850.05499,163.04667,74.15306
850.08301,163.05333,74.15265
850.11102,163.06000,74.15175
850.13800,163.06667,74.15085
850.17902,163.07333,74.15044
850.21002,163.08000,74.14954
850.24902,163.08667,74.14913
850.27197,163.09333,74.14872
850.30603,163.10000,74.14879
850.34399,163.10667,74.14838
850.38202,163.11333,74.14845
850.41602,163.12000,74.14756
850.44397,163.12667,74.14762
850.47699,163.13333,74.14768
850.51001,163.14000,74.14726
850.53497,163.14667,74.14732
850.57397,163.15333,74.14690
850.59900,163.16000,74.14697
850.63397,163.16667,74.14656
850.66803,163.17333,74.14663
850.70203,163.18000,74.14671
850.74402,163.18667,74.14680
850.78497,163.19333,74.14593
850.81897,163.20000,74.14601
850.85602,163.20667,74.14609
850.89502,163.21333,74.14616
850.92798,163.22000,74.14623
850.96399,163.22667,74.14630
850.99103,163.23333,74.14636
851.02301,163.24000,74.14642
851.06201,163.24667,74.14745
851.08899,163.25333,74.14751
851.13000,163.26000,74.14758
851.15802,163.26667,74.14764
851.18903,163.27333,74.14770
851.22400,163.28000,74.14824
851.25403,163.28667,74.14830
851.28998,163.29333,74.14837
851.32300,163.30000,74.14843
851.35498,163.30667,74.14848
851.38000,163.31333,74.14854
851.40802,163.32000,74.14908
851.44299,163.32667,74.14915
851.48102,163.33333,74.14921
851.51599,163.34000,74.14976
851.54498,163.34667,74.14983
851.57703,163.35333,74.14989
851.61102,163.36000,74.14996
851.64203,163.36667,74.15003
851.67902,163.37333,74.15010
851.71198,163.38000,74.14969
851.74701,163.38667,74.14976
851.78400,163.39333,74.14983
851.81702,163.40000,74.14941
851.84698,163.40667,74.14900
851.87500,163.41333,74.14810
851.90802,163.42000,74.14817
851.94800,163.42667,74.14776
851.97998,163.43333,74.14735
852.00897,163.44000,74.14693
852.03998,163.44667,74.14604
852.08099,163.45333,74.14515
852.10901,163.46000,74.14474
852.14600,163.46667,74.14337
852.17902,163.47333,74.14296
852.21198,163.48000,74.14255
852.24701,163.48667,74.14166
852.27698,163.49333,74.14125
852.30902,163.50000,74.14083
852.34601,163.50667,74.13947
852.38000,163.51333,74.13906
852.41498,163.52000,74.13912
852.44702,163.52667,74.13871
852.47699,163.53333,74.13734
852.51202,163.54000,74.13741
852.54700,163.54667,74.13747
852.58099,163.55333,74.13706
852.61603,163.56000,74.13712
852.63898,163.56667,74.13718
852.67297,163.57333,74.13724
852.70398,163.58000,74.13731
852.73798,163.58667,74.13737
852.77600,163.59333,74.13744
852.81500,163.60000,74.13703
852.83301,163.60667,74.13710
852.86902,163.61333,74.13717
852.90503,163.62000,74.13580
852.94299,163.62667,74.13540
852.98102,163.63333,74.13499
853.01398,163.64000,74.13459
853.04797,163.64667,74.13466
853.08197,163.65333,74.13377
853.11102,163.66000,74.13335
853.14697,163.66667,74.13341
853.18298,163.67333,74.13300
853.21198,163.68000,74.13306
853.24402,163.68667,74.13312
853.27100,163.69333,74.13318
853.29602,163.70000,74.13325
853.34100,163.70667,74.13380
853.38202,163.71333,74.13387
853.41498,163.72000,74.13442
853.44598,163.72667,74.13544
853.47601,163.73333,74.13598
853.50098,163.74000,74.13652
853.53699,163.74667,74.13706
853.56799,163.75333,74.13808
853.60400,163.76000,74.13910
853.63300,163.76667,74.13916
853.66803,163.77333,74.13971
853.68597,163.78000,74.13978
853.73602,163.78667,74.13986
853.78003,163.79333,74.13993
853.80298,163.80000,74.13952
853.83301,163.80667,74.13911
853.87500,163.81333,74.13726
853.90302,163.82000,74.13637
853.93799,163.82667,74.13500
853.97198,163.83333,74.13315
854.00201,163.84000,74.13225
854.03101,163.84667,74.13040
854.06799,163.85333,74.12856
854.10602,163.86000,74.12768
854.13800,163.86667,74.12631
854.17700,163.87333,74.12590
854.20801,163.88000,74.12549
854.24103,163.88667,74.12508
854.27002,163.89333,74.12418
854.30902,163.90000,74.12425
854.34198,163.90667,74.12432
854.36499,163.91333,74.12438
854.41101,163.92000,74.12540
854.44897,163.92667,74.12546
854.46399,163.93333,74.12599
854.49298,163.94000,74.12653
854.52002,163.94667,74.12659
854.56403,163.95333,74.12715
854.59900,163.96000,74.12818
854.63300,163.96667,74.12825
854.67102,163.97333,74.12832
854.69897,163.98000,74.12887
854.72998,163.98667,74.12894
854.76801,163.99333,74.12852
854.80402,164.00000,74.12859
854.83698,164.00667,74.12770
854.85901,164.01333,74.12728
854.89600,164.02000,74.12736
854.92603,164.02667,74.12695
854.97498,164.03333,74.12560
855.01001,164.04000,74.12520
855.04401,164.04667,74.12479
855.08197,164.05333,74.12437
855.11298,164.06000,74.12347
855.13800,164.06667,74.12304
855.15900,164.07333,74.12262
855.19000,164.08000,74.12220
855.23297,164.08667,74.12131
855.26501,164.09333,74.12091
855.29797,164.10000,74.12051
855.33801,164.10667,74.12011
855.37402,164.11333,74.12019
855.41498,164.12000,74.11930
855.44501,164.12667,74.11937
855.47900,164.13333,74.11897
855.50800,164.14000,74.11903
855.54999,164.14667,74.11910
855.58301,164.15333,74.11820
855.60699,164.16000,74.11731
855.64099,164.16667,74.11737
855.67700,164.17333,74.11696
855.71002,164.18000,74.11655
855.74298,164.18667,74.11662
855.77802,164.19333,74.11669
855.81299,164.20000,74.11676
855.84399,164.20667,74.11682
855.88397,164.21333,74.11689
855.91199,164.22000,74.11744
855.94397,164.22667,74.11798
855.97400,164.23333,74.11901
856.02100,164.24000,74.12003
856.04797,164.24667,74.12057
856.07703,164.25333,74.12159
856.10602,164.26000,74.12212
856.13898,164.26667,74.12266
856.16602,164.27333,74.12272
856.19897,164.28000,74.12326
856.22803,164.28667,74.12332
856.26398,164.29333,74.12340
856.30103,164.30000,74.12299
856.33698,164.30667,74.12306
856.36902,164.31333,74.12266
856.40601,164.32000,74.12225
856.43701,164.32667,74.12089
856.47400,164.33333,74.12048
856.51001,164.34000,74.12007
856.53900,164.34667,74.11870
856.57202,164.35333,74.11781
856.61102,164.36000,74.11644
856.64502,164.36667,74.11459
856.67603,164.37333,74.11370
856.70502,164.38000,74.11328
856.74103,164.38667,74.11191
856.76898,164.39333,74.11150
856.80499,164.40000,74.11108
856.84198,164.40667,74.11115
856.87598,164.41333,74.11025
856.90601,164.42000,74.11031
856.92603,164.42667,74.11036
856.95801,164.43333,74.10995
856.98499,164.44000,74.11001
857.03101,164.44667,74.11010
857.07001,164.45333,74.11018
857.10901,164.46000,74.11074
857.14001,164.46667,74.11081
857.17102,164.47333,74.11183
857.21002,164.48000,74.11189
857.23297,164.48667,74.11291
857.26599,164.49333,74.11297
857.29999,164.50000,74.11351
857.33398,164.50667,74.11454
857.36499,164.51333,74.11460
857.39801,164.52000,74.11466
857.42401,164.52667,74.11473
857.45801,164.53333,74.11479
857.49402,164.54000,74.11486
857.53101,164.54667,74.11397
857.56201,164.55333,74.11356
857.59302,164.56000,74.11314
857.62598,164.56667,74.11273
857.65503,164.57333,74.11279
857.69098,164.58000,74.11189
857.72198,164.58667,74.11100
857.74902,164.59333,74.11107
857.77899,164.60000,74.11066
857.82397,164.60667,74.10979
857.86200,164.61333,74.10939
857.90002,164.62000,74.10947
857.93402,164.62667,74.10908
857.96899,164.63333,74.10915
858.00702,164.64000,74.10875
858.04401,164.64667,74.10882
858.07703,164.65333,74.10888
858.10602,164.66000,74.10798
858.13599,164.66667,74.10804
858.16498,164.67333,74.10762
858.19800,164.68000,74.10721
858.23199,164.68667,74.10679
858.27197,164.69333,74.10542
858.29999,164.70000,74.10501
858.33301,164.70667,74.10459
858.36102,164.71333,74.10369
858.39600,164.72000,74.10328
858.42603,164.72667,74.10286
858.46100,164.73333,74.10245
858.49500,164.74000,74.10252
858.52698,164.74667,74.10259
858.56097,164.75333,74.10266
858.59497,164.76000,74.10320
858.62701,164.76667,74.10327
858.65997,164.77333,74.10382
858.69598,164.78000,74.10437
858.72699,164.78667,74.10540
858.76398,164.79333,74.10547
858.79901,164.80000,74.10603
858.83197,164.80667,74.10610
858.86798,164.81333,74.10617
858.90302,164.82000,74.10624
858.93799,164.82667,74.10631
858.96899,164.83333,74.10637
859.00299,164.84000,74.10596
859.03601,164.84667,74.10506
859.06201,164.85333,74.10512
859.09698,164.86000,74.10471
859.13000,164.86667,74.10429
859.16199,164.87333,74.10387
859.19098,164.88000,74.10298
859.22601,164.88667,74.10257
859.25800,164.89333,74.10167
859.29401,164.90000,74.10078
859.32397,164.90667,74.10037
859.35797,164.91333,74.09947
859.38898,164.92000,74.09858
859.41803,164.92667,74.09769
859.45398,164.93333,74.09632
859.48999,164.94000,74.09543
859.52197,164.94667,74.09502
859.55798,164.95333,74.09413
859.58801,164.96000,74.09325
859.62201,164.96667,74.09332
859.65802,164.97333,74.09339
859.69501,164.98000,74.09299
859.72498,164.98667,74.09306
859.76300,164.99333,74.09362
859.79700,165.00000,74.09369
859.83398,165.00667,74.09425
859.87201,165.01333,74.09480
859.90503,165.02000,74.09488
859.93799,165.02667,74.09591
859.97498,165.03333,74.09598
860.00598,165.04000,74.09653
860.04999,165.04667,74.09660
860.08099,165.05333,74.09666
860.10602,165.06000,74.09672
860.13702,165.06667,74.09678
860.17200,165.07333,74.09684
860.20398,165.08000,74.09690
860.23199,165.08667,74.09648
860.26099,165.09333,74.09558
860.29700,165.10000,74.09565
860.33698,165.10667,74.09525
860.37097,165.11333,74.09483
860.40399,165.12000,74.09490
860.42603,165.12667,74.09448
860.45801,165.13333,74.09359
860.49500,165.14000,74.09366
860.53497,165.14667,74.09325
860.56201,165.15333,74.09284
860.59998,165.16000,74.09292
860.63599,165.16667,74.09251
860.67401,165.17333,74.09258
860.70203,165.18000,74.09265
860.73401,165.18667,74.09175
860.76801,165.19333,74.09182
860.79901,165.20000,74.09188
860.83099,165.20667,74.09147
860.86603,165.21333,74.09155
860.90198,165.22000,74.09114
860.94800,165.22667,74.09122
860.96503,165.23333,74.09080
861.00702,165.24000,74.08991
861.03101,165.24667,74.08997
861.07397,165.25333,74.08956
861.10199,165.26000,74.08962
861.13202,165.26667,74.08920
861.16302,165.27333,74.08927
861.19702,165.28000,74.08886
861.23199,165.28667,74.08893
861.26801,165.29333,74.08805
861.30298,165.30000,74.08812
861.33398,165.30667,74.08819
861.37402,165.31333,74.08779
861.40900,165.32000,74.08786
861.44098,165.32667,74.08793
861.47699,165.33333,74.08752
861.50000,165.34000,74.08757
861.53998,165.34667,74.08716
861.57300,165.35333,74.08722
861.59900,165.36000,74.08632
861.63300,165.36667,74.08639
861.66302,165.37333,74.08598
861.69598,165.38000,74.08557
861.73102,165.38667,74.08564
861.77100,165.39333,74.08524
861.80701,165.40000,74.08436
861.84399,165.40667,74.08444
861.87500,165.41333,74.08402
861.90997,165.42000,74.08361
861.94299,165.42667,74.08367
861.97198,165.43333,74.08325
862.00403,165.44000,74.08332
862.03198,165.44667,74.08242
862.06598,165.45333,74.08249
862.10101,165.46000,74.08256
862.13702,165.46667,74.08263
862.16803,165.47333,74.08270
862.20398,165.48000,74.08277
862.23901,165.48667,74.08284
862.27399,165.49333,74.08291
862.30701,165.50000,74.08298
862.33600,165.50667,74.08400
862.36798,165.51333,74.08407
862.40399,165.52000,74.08414
862.44299,165.52667,74.08469
862.46997,165.53333,74.08475
862.50598,165.54000,74.08482
862.53699,165.54667,74.08489
862.57202,165.55333,74.08495
862.59998,165.56000,74.08502
862.63501,165.56667,74.08509
862.67200,165.57333,74.08516
862.70001,165.58000,74.08475
862.73700,165.58667,74.08387
862.77399,165.59333,74.08394
862.81000,165.60000,74.08354
862.84900,165.60667,74.08313
862.87598,165.61333,74.08175
862.90802,165.62000,74.08086
862.93903,165.62667,74.07900
862.96997,165.63333,74.07811
863.00299,165.64000,74.07625
863.03400,165.64667,74.07441
863.07202,165.65333,74.07352
863.10699,165.66000,74.07168
863.13702,165.66667,74.07031
863.17401,165.67333,74.06991
863.20801,165.68000,74.06903
863.24402,165.68667,74.06814
863.28302,165.69333,74.06822
863.32001,165.70000,74.06829
863.35101,165.70667,74.06836
863.38599,165.71333,74.06939
863.41602,165.72000,74.06993
863.45001,165.72667,74.07047
863.48297,165.73333,74.07101
863.51300,165.74000,74.07203
863.54401,165.74667,74.07304
863.57501,165.75333,74.07454
863.60400,165.76000,74.07555
863.63098,165.76667,74.07609
863.66498,165.77333,74.07711
863.69299,165.78000,74.07766
863.73102,165.78667,74.07773
863.76801,165.79333,74.07829
863.80103,165.80000,74.07836
863.83801,165.80667,74.07844
863.86603,165.81333,74.07852
863.90997,165.82000,74.07812
863.94598,165.82667,74.07819
863.97998,165.83333,74.07779
864.01501,165.84000,74.07691
864.04999,165.84667,74.07650
864.07898,165.85333,74.07609
864.11700,165.86000,74.07568
864.15100,165.86667,74.07431
864.18500,165.87333,74.07245
864.21503,165.88000,74.07252
864.24103,165.88667,74.07162
864.27600,165.89333,74.06978
864.31598,165.90000,74.06985
864.35199,165.90667,74.06897
864.38501,165.91333,74.06760
864.41498,165.92000,74.06719
864.45300,165.92667,74.06679
864.49298,165.93333,74.06589
864.52100,165.94000,74.06596
864.55298,165.94667,74.06553
864.57800,165.95333,74.06511
864.61102,165.96000,74.06517
864.64099,165.96667,74.06523
864.67700,165.97333,74.06530
864.70502,165.98000,74.06536
864.73798,165.98667,74.06494
864.77002,165.99333,74.06501
864.80603,166.00000,74.06508
864.83600,166.00667,74.06515
864.86902,166.01333,74.06522
864.90503,166.02000,74.06577
864.94098,166.02667,74.06585
864.97601,166.03333,74.06592
865.00897,166.04000,74.06599
865.04401,166.04667,74.06607
865.07703,166.05333,74.06613
865.11298,166.06000,74.06620
865.14502,166.06667,74.06627
865.17297,166.07333,74.06633
865.20300,166.08000,74.06592
865.24298,166.08667,74.06600
865.27899,166.09333,74.06512
865.31500,166.10000,74.06519
865.34698,166.10667,74.06526
865.38202,166.11333,74.06485
865.41400,166.12000,74.06491
865.44501,166.12667,74.06497
865.47803,166.13333,74.06504
865.50897,166.14000,74.06510
865.53699,166.14667,74.06468
865.57599,166.15333,74.06475
865.60101,166.16000,74.06481
865.63800,166.16667,74.06441
865.67297,166.17333,74.06352
865.71002,166.18000,74.06312
865.74402,166.18667,74.06272
865.77899,166.19333,74.06231
865.81201,166.20000,74.06094
865.84497,166.20667,74.06052
865.87701,166.21333,74.06011
865.91101,166.22000,74.05873
865.93799,166.22667,74.05831
865.97302,166.23333,74.05694
866.00299,166.24000,74.05700
866.02899,166.24667,74.05659
866.06702,166.25333,74.05619
866.10699,166.26000,74.05626
866.14301,166.26667,74.05585
866.17200,166.27333,74.05592
866.20697,166.28000,74.05503
866.23401,166.28667,74.05509
866.27002,166.29333,74.05516
866.29999,166.30000,74.05523
866.33502,166.30667,74.05530
866.36902,166.31333,74.05537
866.40399,166.32000,74.05545
866.43799,166.32667,74.05552
866.47302,166.33333,74.05560
866.51300,166.34000,74.05567
866.54901,166.34667,74.05671
866.57300,166.35333,74.05677
866.60999,166.36000,74.05685
866.64600,166.36667,74.05693
866.68201,166.37333,74.05749
866.71997,166.38000,74.05757
866.76801,166.38667,74.05813
866.79602,166.39333,74.05819
866.82202,166.40000,74.05873
866.85400,166.40667,74.05879
866.88501,166.41333,74.05884
866.91498,166.42000,74.05986
866.94897,166.42667,74.05895
866.97900,166.43333,74.05900
867.00098,166.44000,74.05857
867.02502,166.44667,74.05815
867.05499,166.45333,74.05773
867.09198,166.46000,74.05685
867.13800,166.46667,74.05597
867.16699,166.47333,74.05460
867.19501,166.48000,74.05372
867.23297,166.48667,74.05235
867.26501,166.49333,74.05195
867.30499,166.50000,74.05154
867.33899,166.50667,74.05018
867.36700,166.51333,74.04977
867.40198,166.52000,74.04984
867.44098,166.52667,74.04943
867.46899,166.53333,74.04951
867.50299,166.54000,74.04910
867.53998,166.54667,74.04918
867.58002,166.55333,74.04925
867.61499,166.56000,74.04981
867.64600,166.56667,74.04987
867.67798,166.57333,74.04994
867.70697,166.58000,74.05000
867.74200,166.58667,74.05055
867.77502,166.59333,74.05061
867.81097,166.60000,74.05116
867.83899,166.60667,74.05122
867.87201,166.61333,74.05225
867.90503,166.62000,74.05280
867.94098,166.62667,74.05286
867.97302,166.63333,74.05341
868.00500,166.64000,74.05348
868.03802,166.64667,74.05404
868.06897,166.65333,74.05411
868.11298,166.66000,74.05419
868.15100,166.66667,74.05379
868.17999,166.67333,74.05338
868.21698,166.68000,74.05298
868.25201,166.68667,74.05161
868.28400,166.69333,74.05119
868.31500,166.70000,74.04981
868.34601,166.70667,74.04892
868.37701,166.71333,74.04754
868.40198,166.72000,74.04712
868.43701,166.72667,74.04670
868.46997,166.73333,74.04533
868.50702,166.74000,74.04492
868.53802,166.74667,74.04451
868.56598,166.75333,74.04410
868.60101,166.76000,74.04417
868.63202,166.76667,74.04330
868.67700,166.77333,74.04434
868.71698,166.78000,74.04443
868.75098,166.78667,74.04547
868.79303,166.79333,74.04556
868.82703,166.80000,74.04707
868.86401,166.80667,74.04762
868.89600,166.81333,74.04817
868.92902,166.82000,74.04871
868.96698,166.82667,74.04972
868.98401,166.83333,74.04977
869.01501,166.84000,74.05030
869.04303,166.84667,74.05036
869.07703,166.85333,74.05041
869.10901,166.86000,74.05047
869.13202,166.86667,74.05005
869.16498,166.87333,74.04915
869.19702,166.88000,74.04873
869.22803,166.88667,74.04784
869.26501,166.89333,74.04600
869.29102,166.90000,74.04463
869.33301,166.90667,74.04327
869.36603,166.91333,74.04190
869.40399,166.92000,74.04006
869.42902,166.92667,74.03917
869.46100,166.93333,74.03780
869.50299,166.94000,74.03644
869.53101,166.94667,74.03556
869.56500,166.95333,74.03515
869.60498,166.96000,74.03475
869.63800,166.96667,74.03482
869.67603,166.97333,74.03490
869.70300,166.98000,74.03496
869.73602,166.98667,74.03551
869.77399,166.99333,74.03557
869.79602,167.00000,74.03611
869.83698,167.00667,74.03714
869.86200,167.01333,74.03768
869.89697,167.02000,74.03823
869.93500,167.02667,74.03879
869.96997,167.03333,74.03982
869.99902,167.04000,74.04037
870.02399,167.04667,74.04092
870.08002,167.05333,74.04101
870.11102,167.06000,74.04157
870.14398,167.06667,74.04165
870.18298,167.07333,74.04172
870.21399,167.08000,74.04180
870.25201,167.08667,74.04187
870.28302,167.09333,74.04194
870.31897,167.10000,74.04154
870.35303,167.10667,74.04114
870.39099,167.11333,74.04121
870.42499,167.12000,74.04080
870.45801,167.12667,74.03992
870.49298,167.13333,74.03950
870.52899,167.14000,74.03909
870.55798,167.14667,74.03867
870.59003,167.15333,74.03777
870.61902,167.16000,74.03734
870.64697,167.16667,74.03691
870.67297,167.17333,74.03696
870.69897,167.18000,74.03654
870.73102,167.18667,74.03661
870.77502,167.19333,74.03572
870.79901,167.20000,74.03530
870.83698,167.20667,74.03489
870.86499,167.21333,74.03448
870.90100,167.22000,74.03358
870.92401,167.22667,74.03364
870.95801,167.23333,74.03323
870.99402,167.24000,74.03330
871.02301,167.24667,74.03289
871.05798,167.25333,74.03296
871.09003,167.26000,74.03303
871.12402,167.26667,74.03357
871.15503,167.27333,74.03365
871.18903,167.28000,74.03372
871.22302,167.28667,74.03427
871.26099,167.29333,74.03435
871.29401,167.30000,74.03442
871.32397,167.30667,74.03450
871.36200,167.31333,74.03457
871.39502,167.32000,74.03465
871.43201,167.32667,74.03474
871.46899,167.33333,74.03434
871.50702,167.34000,74.03394
871.54602,167.34667,74.03402
871.58002,167.35333,74.03361
871.60999,167.36000,74.03272
871.63800,167.36667,74.03231
871.67798,167.37333,74.03190
871.71100,167.38000,74.03198
871.75000,167.38667,74.03157
871.78003,167.39333,74.03068
871.81201,167.40000,74.03027
871.84698,167.40667,74.03034
871.88397,167.41333,74.02994
871.91699,167.42000,74.03001
871.94897,167.42667,74.02959
871.97998,167.43333,74.02966
872.01703,167.44000,74.02973
872.04700,167.44667,74.02883
872.07501,167.45333,74.02889
872.11298,167.46000,74.02896
872.14697,167.46667,74.02902
872.17499,167.47333,74.02908
872.20599,167.48000,74.02914
872.23602,167.48667,74.02872
872.26501,167.49333,74.02878
872.29401,167.50000,74.02884
872.32599,167.50667,74.02891
872.36102,167.51333,74.02850
872.39398,167.52000,74.02857
872.42902,167.52667,74.02864
872.46100,167.53333,74.02822
872.49298,167.54000,74.02829
872.52399,167.54667,74.02740
872.55701,167.55333,74.02699
872.58698,167.56000,74.02705
872.62000,167.56667,74.02664
872.65503,167.57333,74.02622
872.68402,167.58000,74.02629
872.71399,167.58667,74.02539
872.74298,167.59333,74.02546
872.77698,167.60000,74.02553
872.81500,167.60667,74.02561
872.84601,167.61333,74.02568
872.88000,167.62000,74.02576
872.92401,167.62667,74.02585
872.95599,167.63333,74.02592
872.98798,167.64000,74.02600
873.02100,167.64667,74.02607
873.05603,167.65333,74.02615
873.09497,167.66000,74.02623
873.13397,167.66667,74.02631
873.16302,167.67333,74.02638
873.20001,167.68000,74.02645
873.23297,167.68667,74.02604
873.26599,167.69333,74.02611
873.29700,167.70000,74.02570
873.32397,167.70667,74.02577
873.35602,167.71333,74.02441
873.39801,167.72000,74.02401
873.44299,167.72667,74.02362
873.48401,167.73333,74.02322
873.51300,167.74000,74.02233
873.54199,167.74667,74.02144
873.57300,167.75333,74.02102
873.60498,167.76000,74.02013
873.64301,167.76667,74.01972
873.67700,167.77333,74.01979
873.71002,167.78000,74.01938
873.73901,167.78667,74.01896
873.77301,167.79333,74.01807
873.80200,167.80000,74.01717
873.83398,167.80667,74.01676
873.86603,167.81333,74.01682
873.90100,167.82000,74.01546
873.93402,167.82667,74.01553
873.96698,167.83333,74.01512
874.00098,167.84000,74.01519
874.03400,167.84667,74.01525
874.06702,167.85333,74.01533
874.09698,167.86000,74.01540
874.13300,167.86667,74.01547
874.17102,167.87333,74.01554
874.20398,167.88000,74.01513
874.23602,167.88667,74.01520
874.26801,167.89333,74.01527
874.30298,167.90000,74.01534
874.33398,167.90667,74.01445
874.36603,167.91333,74.01452
874.40100,167.92000,74.01410
874.43201,167.92667,74.01369
874.46198,167.93333,74.01376
874.49799,167.94000,74.01335
874.52899,167.94667,74.01343
874.56403,167.95333,74.01255
874.60400,167.96000,74.01263
874.63800,167.96667,74.01271
874.67798,167.97333,74.01278
874.70898,167.98000,74.01286
874.74103,167.98667,74.01293
874.77899,167.99333,74.01300
874.81000,168.00000,74.01307
874.84198,168.00667,74.01409
874.87201,168.01333,74.01416
874.90503,168.02000,74.01423
874.94299,168.02667,74.01478
874.97498,168.03333,74.01485
875.00702,168.04000,74.01492
875.04199,168.04667,74.01452
875.07800,168.05333,74.01459
875.11200,168.06000,74.01466
875.14600,168.06667,74.01472
875.17603,168.07333,74.01382
875.20398,168.08000,74.01388
875.23700,168.08667,74.01347
875.26501,168.09333,74.01353
875.29797,168.10000,74.01312
875.33301,168.10667,74.01320
875.36700,168.11333,74.01279
875.40503,168.12000,74.01287
875.43903,168.12667,74.01199
875.47302,168.13333,74.01206
875.50897,168.14000,74.01166
875.54303,168.14667,74.01173
875.57599,168.15333,74.01132
875.60999,168.16000,74.01138
875.63501,168.16667,74.01097
875.66602,168.17333,74.01103
875.70203,168.18000,74.01015
875.74298,168.18667,74.00974
875.77197,168.19333,74.00933
875.80402,168.20000,74.00891
875.83502,168.20667,74.00754
875.86298,168.21333,74.00713
875.90002,168.22000,74.00671
875.93500,168.22667,74.00534
875.96002,168.23333,74.00540
875.99200,168.24000,74.00499
876.02002,168.24667,74.00506
876.05798,168.25333,74.00465
876.09198,168.26000,74.00376
876.12799,168.26667,74.00384
876.16101,168.27333,74.00392
