AM60 RS CT 298K,,,
,,,
True Strain,True Stress,,
0.131994423592511,488.21975708,,
0.131985648702696,488.33770752,,
0.131993901290229,488.251953125,,
0.132003042417118,488.318847656,,
0.132020958993749,488.222290039,,
0.132029681871144,488.249725342,,
0.132047597094199,488.286193848,,
0.132064885453344,488.225158691,,
0.132042791457374,488.361602783,,
0.132052088994244,488.354217529,,
0.132060707321859,488.297790527,,
0.132058565672192,488.391052246,,
0.132067862186121,488.267730713,,
0.132058565672192,488.42767334,,
0.132075958118374,488.356262207,,
0.132085151071188,488.387268066,,
0.132103587545805,488.308441162,,
0.132093141712354,488.443206787,,
0.132100923741583,488.439910889,,
0.132110168163318,488.337921143,,
0.1321016554122,488.489654541,,
0.132110795554152,488.432098389,,
0.13212009158254,488.430908203,,
0.132136073118865,488.470977783,,
0.13212881359526,488.508300781,,
0.132146204819712,488.424865723,,
0.132164641044955,488.452758789,,
0.132173937448998,488.477172852,,
0.132178637313496,488.483703613,,
0.132187358815597,488.460296631,,
0.132195140111663,488.494232178,,
0.13220375720651,488.473510742,,
0.132212113132909,488.483886719,,
0.132213888221629,488.515686035,,
0.132191432153338,488.592041016,,
0.132179577458981,488.640319824,,
0.132197489996849,488.564544678,,
0.132206211334528,488.585540771,,
0.132221147127661,488.618011475,,
0.132230390438073,488.560913086,,
0.132222295756002,488.650482178,,
0.132225325465006,488.67791748,,
0.132232531719784,488.677276611,,
0.132213679697056,488.74508667,,
0.132231591624082,488.585693359,,
0.132250025399074,488.658905029,,
0.132258798845443,488.661407471,,
0.132276658274508,488.690704346,,
0.132285848506399,488.60458374,,
0.132274987553118,488.742919922,,
0.132292898382045,488.728851318,,
0.132284647385561,488.770080566,,
0.132293420528183,488.705566406,,
0.132303968522665,488.770965576,,
0.132312584679783,488.720703125,,
0.132329972708552,488.731750488,,
0.132339215013114,488.744476318,,
0.13235712556775,488.6925354,,
0.132360780350251,488.74508667,,
0.132320469252663,488.869293213,,
0.132337858020382,488.759918213,,
0.132347047689853,488.770019531,,
0.132311122522712,488.964904785,,
0.132337126522568,488.847686768,,
0.132346368761013,488.784118652,,
0.132363756202359,488.847320557,,
0.132372371844354,488.860046387,,
0.13238103997255,488.812591553,,
0.13239889634262,488.815887451,,
0.132407668482981,488.895599365,,
0.132416805828371,488.863128662,,
0.132433774211768,488.887176514,,
0.132442389250536,488.836700439,,
0.132445156383489,488.892669678,,
0.132463064164838,488.745849609,,
0.132458574110477,488.910919189,,
0.132443590181923,488.985931396,,
0.132452309373553,488.83996582,,
0.132460924252642,488.895935059,,
0.132470217026809,488.897613525,,
0.132458052050566,489.034942627,,
0.132466144824497,488.939758301,,
0.132463169277067,489.055847168,,
0.132481076735851,489.032531738,,
0.132489169323451,488.973236084,,
0.132493032965675,489.047149658,,
0.132510887336087,488.978210449,,
0.132494807555809,489.096008301,,
0.132503578854868,488.98828125,,
0.132520284752197,489.081726074,,
0.132505823783534,489.136993408,,
0.132514959356203,489.118103027,,
0.132542158869113,489.005828857,,
0.132519866954885,489.189239502,,
0.132529003275141,489.101623535,,
0.132528899045709,489.199584961,,
0.132546283313638,489.141174316,,
0.132555576170474,489.132873535,,
0.132564190159982,489.171722412,,
0.132559387005081,489.2237854,,
0.132568574639009,489.110656738,,
0.132577292740948,489.099182129,,
0.132589143597302,489.216400146,,
0.132598278408832,489.167053223,,
0.1326075707825,489.10559082,,
0.132589561365671,489.286132812,,
0.132598696173385,489.229034424,,
0.132607466561257,489.214019775,,
0.132624797791589,489.253448486,,
0.132627250886539,489.274963379,,
0.132635915929918,489.211120605,,
0.132653246667199,489.181976318,,
0.132633149324773,489.32925415,,
0.132650480110001,489.270080566,,
0.132659250043721,489.245147705,,
0.132677675937112,489.263885498,,
0.132651002069463,489.387573242,,
0.13266018973747,489.345062256,,
0.132678615613546,489.311309814,,
0.132658362019181,489.440124512,,
0.132667653834549,489.335845947,,
0.13268310468002,489.445922852,,
0.132691717571074,489.374084473,,
0.132681173665795,489.503540039,,
0.132689890786145,489.478790283,,
0.132707272255599,489.483215332,,
0.132716458530918,489.434051514,,
0.132704192338684,489.528961182,,
0.13269260469026,489.576721191,,
0.132711030844795,489.459533691,,
0.132728359404637,489.493499756,,
0.13273702444765,489.537017822,,
0.132746262990899,489.499328613,,
0.132763643480558,489.482269287,,
0.132754144145166,489.573638916,,
0.132763329989919,489.543182373,,
0.132780136627389,489.506591797,,
0.132761399130605,489.624359131,,
0.132770533244422,489.53302002,,
0.132791566520668,489.614746094,,
0.13277356041722,489.680450439,,
0.132790888769206,489.651855469,,
0.132800074276436,489.604003906,,
0.132809364775139,489.606262207,,
0.132827213498588,489.606201172,,
0.132831285106437,489.653015137,,
0.13282700510187,489.682434082,,
0.13284438418826,489.601745605,,
0.132853621739719,489.60333252,,
0.132862807546321,489.656188965,,
0.132867399980189,489.665313721,,
0.132871209626675,489.688415527,,
0.132842557682199,489.782226562,,
0.132859937373892,489.766723633,,
0.132868547866466,489.720977783,,
0.132867713438205,489.785797119,,
0.132885091817142,489.756164551,,
0.132891458910614,489.774688721,,
0.132901269513648,489.725585938,,
0.132904558079792,489.79510498,,
0.132922979453759,489.723693848,,
0.132932163747755,489.717834473,,
0.132910454882579,489.851501465,,
0.132928302677334,489.790344238,,
0.132937591109293,489.816101074,,
0.132946201808772,489.791015625,,
0.132963578823774,489.738647461,,
0.132949176794774,489.87298584,,
0.132955803504883,489.871795654,,
0.132973703019579,489.826293945,,
0.132936286584044,489.976623535,,
0.132940670307445,489.999603271,,
0.132949802783933,489.99041748,,
0.132967754060146,489.899414062,,
0.132947037047054,490.053588867,,
0.132956325305003,490.048370361,,
0.132974224810359,489.936279297,,
0.132982939376532,489.96383667,,
0.133001359306678,489.981140137,,
0.133008194905463,490.018249512,,
0.132966657941906,490.144744873,,
0.132975425103218,489.98324585,,
0.132992644901026,490.074554443,,
0.133001359306678,490.065490723,,
0.133010021984468,490.04699707,,
0.133027919653274,490.070800781,,
0.133037155509479,490.067443848,,
0.133045765351684,490.026123047,,
0.13306423664916,490.066497803,,
0.133073472169953,490.054321289,,
0.133018213595686,490.237701416,,
0.133036633751534,490.067657471,,
0.133045243598232,490.126708984,,
0.13306314063667,490.126251221,,
0.133071906952147,490.047546387,,
0.133080515619761,490.096740723,,
0.133097891176346,490.055755615,,
0.13311521303381,490.173858643,,
0.133123874725382,490.106414795,,
0.133141197008114,490.058380127,,
0.133125335694565,490.216522217,,
0.13313394477759,490.121307373,,
0.133152361926462,490.179748535,,
0.133138326759256,490.252929688,,
0.133124187227657,490.308502197,,
0.133142605431575,490.160003662,,
0.133159927389854,490.229187012,,
0.133177822375928,490.272644043,,
0.133186482649915,490.24987793,,
0.133195195366557,490.244232178,,
0.133193057020487,490.303283691,,
0.133201664645227,490.247650146,,
0.133206829709678,490.301361084,,
0.133224672215627,490.269195557,,
0.133233332083893,490.282318115,,
0.133181995842575,490.454681396,,
0.133199891309033,490.39352417,,
0.133209177218714,490.369171143,,
0.133218307243409,490.374023438,,
0.13322759385735,490.356048584,,
0.13323630621581,490.437286377,,
0.133245435992822,490.429351807,,
0.133263851088477,490.402160645,,
0.133272094009542,490.410064697,,
0.133273449735116,490.428283691,,
0.133282214207159,490.42010498,,
0.133295934031324,490.42074585,,
0.133302506807162,490.420593262,,
0.133302089336533,490.439788818,,
0.133319565190676,490.429199219,,
0.13331549644562,490.458251953,,
0.133324781281869,490.396148682,,
0.13334204757488,490.418304443,,
0.133351281405471,490.429504395,,
0.133338500522037,490.486755371,,
0.133355871596608,490.410736084,,
0.133364477820022,490.410583496,,
0.133375901911468,490.476318359,,
0.133351802999271,490.556915283,,
0.133346272865917,490.606719971,,
0.133356079883142,490.570648193,,
0.133364165392829,490.554290771,,
0.133337249029874,490.701568604,,
0.133346377885351,490.624084473,,
0.13335514084309,490.646270752,,
0.133373554793788,490.559295654,,
0.133375901911468,490.689788818,,
0.133354254311458,490.782043457,,
0.133363539663002,490.593414307,,
0.133381431005841,490.67388916,,
0.133383465683872,490.777160645,,
0.133392698256903,490.72354126,,
0.133401356670214,490.698181152,,
0.133406311552212,490.786712646,,
0.133424203004921,490.700744629,,
0.133348411759545,490.991729736,,
0.133366304248187,490.798614502,,
0.133375015398242,490.84942627,,
0.133383673964659,490.845275879,,
0.133401564947274,490.931915283,,
0.133410797353205,490.885375977,,
0.133419978043149,490.793151855,,
0.133437868376266,490.838897705,,
0.133447100447037,490.884460449,,
0.133455759264392,490.882507324,,
0.133473596454356,490.87109375,,
0.133482776567781,490.878112793,,
0.133467338073074,490.962799072,,
0.133484706034721,490.944366455,,
0.133493312024466,490.938720703,,
0.133502022068212,490.922576904,,
0.133495450603616,490.97467041,,
0.133481681013921,491.046112061,,
0.133490443661125,490.996398926,,
0.133507811221484,490.95098877,,
0.133517460027464,490.92175293,,
0.133524501225777,491.039703369,,
0.133533627497025,491.000762939,,
0.133552089785335,490.965881348,,
0.133560799317142,490.91885376,,
0.133569978630073,490.993286133,,
0.13358781465777,490.945251465,,
0.133573472364158,491.052154541,,
0.133528516620387,491.206085205,,
0.133537173857811,491.085845947,,
0.133553967494708,491.106903076,,
0.133563146870351,491.064941406,,
0.133571856305857,491.135467529,,
0.133584424218323,491.179992676,,
0.133593603314398,491.018310547,,
0.13360231248465,491.082366943,,
0.133610916587408,491.159454346,,
0.133637200026722,491.147094727,,
0.133645857198203,491.084991455,,
0.133646586864411,491.174987793,,
0.133655764515018,491.065551758,,
0.133624476167115,491.26751709,,
0.133642310347924,491.156280518,,
0.13365107158771,491.222320557,,
0.133668280629932,491.132263184,,
0.133677562191231,491.193603516,,
0.133685331900264,491.229370117,,
0.133702696951099,491.207550049,,
0.133711926577288,491.133178711,,
0.133717140622295,491.216430664,,
0.133664056699255,491.391662598,,
0.133673181696977,491.334594727,,
0.133682464087654,491.367980957,,
0.133700349725468,491.218505859,,
0.133701914834784,491.381958008,,
0.133711091977627,491.293762207,,
0.133728977103424,491.315093994,,
0.133732575260939,491.371917725,,
0.133741857100321,491.339416504,,
0.133721311838727,491.437164307,,
0.133738676264784,491.406036377,,
0.133747801456442,491.408508301,,
0.133756509283866,491.30090332,,
0.133774289497688,491.351959229,,
0.133770378315167,491.431091309,,
0.133780128687143,491.324310303,,
0.133786333499336,491.443664551,,
0.133795562353627,491.244018555,,
0.133796657563667,491.469085693,,
0.133805260869191,491.422332764,,
0.133815063386167,491.413421631,,
0.133823665658598,491.438568115,,
0.133820068703574,491.494232178,,
0.133826585550803,491.494232178,,
0.133835188598852,491.449890137,,
0.133851977231786,491.423339844,,
0.13384134058569,491.523895264,,
0.133840297908372,491.559936523,,
0.133858702927661,491.540466309,,
0.133867409789431,491.50390625,,
0.133870485251119,491.569213867,,
0.133879765810537,491.561523438,,
0.133888368401088,491.467163086,,
0.133887116722203,491.595184326,,
0.133896344646431,491.544158936,,
0.133899785634484,491.615478516,,
0.133908388052815,491.539520264,,
0.133926269650327,491.552215576,,
0.133920222270477,491.630157471,,
0.133928928596626,491.587005615,,
0.133918501813092,491.68838501,,
0.133914852719302,491.716094971,,
0.133933829261036,491.661651611,,
0.133943056754216,491.635772705,,
0.133926478692743,491.758392334,,
0.133944881251317,491.672027588,,
0.133953639840618,491.695068359,,
0.133970425610436,491.654937744,,
0.13397308443933,491.740600586,,
0.133942952672067,491.837188721,,
0.133959791098791,491.772583008,,
0.133968914272966,491.7265625,,
0.13396448345215,491.849060059,,
0.133981269039951,491.715911865,,
0.133981164961779,491.85647583,,
0.13399852400167,491.795501709,,
0.13401640486207,491.741699219,,
0.13402563159332,491.8074646,,
0.134042989861337,491.800628662,,
0.134027038771675,491.876159668,,
0.134035640095395,491.742584229,,
0.134052320418076,491.860748291,,
0.134061078066417,491.83215332,,
0.134069366015885,491.85144043,,
0.134095324335141,491.823181152,,
0.134104498742834,491.721893311,,
0.134086046650535,491.91027832,,
0.134095741474749,491.866699219,,
0.134105019943909,491.834442139,,
0.1341105450084,491.917449951,,
0.134119822465721,491.902618408,,
0.134109346077246,491.957183838,,
0.134110962141659,491.98815918,,
0.134120239595111,491.929412842,,
0.134139681829126,491.934814453,,
0.134146092532817,491.969665527,,
0.134124357536076,492.04510498,,
0.134133530802938,491.98815918,,
0.134151409249484,491.932250977,,
0.134160634735175,491.959075928,,
0.134169234909875,492.016845703,,
0.134185965469966,491.918395996,,
0.134194669482786,491.847869873,,
0.134204884403011,492.006378174,,
0.134180648937022,492.087463379,,
0.13419852566678,492.003692627,,
0.134207125515619,491.996398926,,
0.134215829344264,491.965332031,,
0.134208428384081,492.120300293,,
0.134217028147759,492.075164795,,
0.134225731890214,491.982849121,,
0.134243607814062,492.082061768,,
0.134227138787021,492.158813477,,
0.134235842441476,492.149230957,,
0.134253197935381,492.105773926,,
0.134262317558798,492.077941895,,
0.134270448205655,492.060546875,,
0.134288271744243,492.089233398,,
0.134276701562802,492.167388916,,
0.134262213509872,492.222900391,,
0.13428008965594,492.179138184,,
0.134250539851157,492.307159424,,
0.13427821330952,492.277862549,,
0.134287333579149,492.264801025,,
0.134296036709708,492.264312744,,
0.134313911376847,492.22277832,,
0.134323082905054,492.20489502,,
0.134331785724489,492.210174561,,
0.134294681495442,492.368621826,,
0.134282746787276,492.43548584,,
0.134291502417865,492.34387207,,
0.134309377166053,492.316986084,,
0.134318497151466,492.361541748,,
0.134335330130149,492.400421143,,
0.134343927928287,492.316253662,,
0.134353151638078,492.343322754,,
0.1343424171552,492.452819824,,
0.134348097405363,492.456115723,,
0.134357842146017,492.374267578,,
0.134375715708449,492.373291016,,
0.13438488754409,492.419433594,,
0.134390932114593,492.434204102,,
0.134364355489613,492.539581299,,
0.134373057949869,492.4375,,
0.134390411062515,492.452026367,,
0.134383897014372,492.556732178,,
0.134401770111121,492.44744873,,
0.134410941707799,492.485137939,,
0.134428814321186,492.495422363,,
0.134438037248047,492.49987793,,
0.13443996574693,492.534210205,,
0.134448562645482,492.502990723,,
0.134466956473153,492.404907227,,
0.134467425034469,492.532409668,,
0.134464402984959,492.575744629,,
0.134462058420732,492.600036621,,
0.134470812481482,492.562194824,,
0.134479409114853,492.435852051,,
0.134497281378757,492.536682129,,
0.13449055997641,492.611846924,,
0.134499208889238,492.575256348,,
0.134517080799282,492.583190918,,
0.13451619442301,492.613769531,,
0.134524843988262,492.509338379,,
0.134525677034912,492.642486572,,
0.134534847495242,492.586364746,,
0.134524739092517,492.698394775,,
0.134533961134718,492.636901855,,
0.134543235538779,492.550628662,,
0.134551311455441,492.659454346,,
0.134569181560253,492.590240479,,
0.134576423389612,492.667144775,,
0.134585019989215,492.607910156,,
0.134591480282996,492.678741455,,
0.13460075415362,492.636871338,,
0.134609349670008,492.600646973,,
0.13461752906473,492.681762695,,
0.134626802693785,492.634796143,,
0.134607422371813,492.743865967,,
0.134617008130707,492.753814697,,
0.134626281764593,492.698242188,,
0.134607369928273,492.832946777,,
0.134616487196413,492.810913086,,
0.134607265915243,492.886688232,,
0.13460914164435,492.898956299,,
0.134618415351186,492.860900879,,
0.134627010715769,492.881622314,,
0.134635189966036,492.899810791,,
0.134644463431313,492.857543945,,
0.13466170695353,492.813262939,,
0.134654673757985,492.936431885,,
0.134651808723923,492.962158203,,
0.13466847964597,492.821472168,,
0.134677751928544,492.837402344,,
0.134656028484473,493.038665771,,
0.134664676840311,492.952087402,,
0.134674418496484,492.898223877,,
0.134692286401515,492.866394043,,
0.134701559337327,492.906860352,,
0.134662852781994,493.128967285,,
0.134680721767674,492.993225098,,
0.134689317470717,493.026947021,,
0.134698017103476,493.025054932,,
0.134715780585115,493.071136475,,
0.134702080227306,493.146392822,,
0.134711352198333,493.065795898,,
0.134728647004384,492.954925537,,
0.134697391333744,493.228515625,,
0.134706039331871,493.156311035,,
0.134724427550257,493.065765381,,
0.134741722130176,493.067138672,,
0.134751514597883,493.064910889,,
0.134760109692436,493.121704102,,
0.134777456089887,493.119567871,,
0.134744066038806,493.281921387,,
0.134753338494483,493.059020996,,
0.134770110846222,493.21697998,,
0.134779279065265,493.228424072,,
0.134787977915429,493.214416504,,
0.13480521896315,493.207183838,,
0.134813917587671,493.164459229,,
0.134823084531224,493.15045166,,
0.134835377191982,493.231628418,,
0.134824543020024,493.278411865,,
0.134833293908151,493.257293701,,
0.134851158974662,493.227539062,,
0.134856471944022,493.264862061,,
0.13486569092749,493.232666016,,
0.13488355541524,493.244110107,,
0.134892722594262,493.199920654,,
0.134865586941326,493.34677124,,
0.134874336596465,493.231201172,,
0.134860794827706,493.394927979,,
0.134878034620043,493.332214355,,
0.13488621181739,493.272979736,,
0.134885170228967,493.399017334,,
0.134903034368736,493.229064941,,
0.134911732142444,493.365966797,,
0.134938711012294,493.258728027,,
0.134947460027649,493.347686768,,
0.13496178175505,493.356445312,,
0.134970948216988,493.316436768,,
0.134956886999468,493.404663086,,
0.134942252393655,493.478729248,,
0.134951365735348,493.36807251,,
0.13495943835667,493.294464111,,
0.1349773020435,493.433959961,,
0.13499412306256,493.410400391,,
0.13499412306256,493.461761475,,
0.135003236805265,493.448699951,,
0.134994956592091,493.511932373,,
0.134986571463042,493.551208496,,
0.13497808316295,493.591705322,,
0.134995893219833,493.465362549,,
0.135004642608629,493.567443848,,
0.13501443337575,493.53137207,,
0.13501729737107,493.577209473,,
0.135043751807636,493.530944824,,
0.135052448357506,493.555023193,,
0.135015474829543,493.669830322,,
0.135032815924246,493.498687744,,
0.135041408601337,493.530883789,,
0.135040367174553,493.672637939,,
0.135058228542103,493.535675049,,
0.135066821000836,493.621154785,,
0.135075517350087,493.590942383,,
0.135091138962529,493.643432617,,
0.135066196335506,493.72756958,,
0.135074788725777,493.536071777,,
0.135093170164831,493.585418701,,
0.135102439384035,493.643218994,,
0.13511103058928,493.654815674,,
0.135128891568343,493.675994873,,
0.135138108040732,493.613616943,,
0.13514675135481,493.639434814,,
0.1351364412196,493.735809326,,
0.135139617612189,493.745605469,,
0.135147688713975,493.714355469,,
0.135165027516116,493.70489502,,
0.135174243655466,493.686706543,,
0.135168203817905,493.755767822,,
0.135185543137898,493.670471191,,
0.135190957409785,493.748260498,,
0.135199548728131,493.693054199,,
0.135217408126258,493.68548584,,
0.135195487625079,493.807891846,,
0.135204235267727,493.796722412,,
0.135222093708634,493.758605957,,
0.13523120537392,493.731201172,,
0.13523984788337,493.74395752,,
0.135232819626355,493.831420898,,
0.135242035140948,493.800598145,,
0.135250677556802,493.728851318,,
0.135268535168349,493.712615967,,
0.135277750353812,493.750030518,,
0.135286340926528,493.779663086,,
0.135304093960654,493.803649902,,
0.135284883111101,493.871551514,,
0.135303261562209,493.840820312,,
0.135312527960802,493.838439941,,
0.135321118234765,493.787017822,,
0.135307530108075,493.900726318,,
0.135325908142975,493.817199707,,
0.135334497428576,493.858978271,,
0.135312320081371,493.959655762,,
0.135330125059951,493.923706055,,
0.135338870651504,493.901031494,,
0.135308676070222,494.055999756,,
0.135317942418642,493.938873291,,
0.135327053210632,493.946289062,,
0.135335122799754,494.038574219,,
0.135311955855543,494.136230469,,
0.13531742184936,494.139984131,,
0.13533470617682,494.00680542,,
0.135344493712915,494.03717041,,
0.135361829103058,494.031066895,,
0.135367763837313,494.113006592,,
0.135376874175404,494.02532959,,
0.135394209004233,494.085235596,,
0.135374375412954,494.165130615,,
0.135382964282268,494.15020752,,
0.135400299878894,494.145782471,,
0.135363182871883,494.263092041,,
0.13537244871524,494.135742188,,
0.135389732091632,494.054595947,,
0.135408160144102,494.151123047,,
0.135417270114178,494.210174561,,
0.135425963416348,494.185882568,,
0.135444911304353,494.196563721,,
0.135454020939635,494.188598633,,
0.135409930441974,494.336547852,,
0.135427785209897,494.262054443,,
0.135437051328015,494.272003174,,
0.135428097866366,494.358123779,,
0.135445431807272,494.30065918,,
0.135454592963624,494.321258545,,
0.135462765447717,494.304870605,,
0.135480047263215,494.231872559,,
0.135489208102456,494.313842773,,
0.135497485097432,494.313018799,,
0.135515338302169,494.30078125,,
0.135514401287561,494.321685791,,
0.135523614207611,494.250610352,,
0.135528819688228,494.337219238,,
0.135514193450091,494.394012451,,
0.135531473503599,494.304962158,,
0.135540738660983,494.31036377,,
0.135549847423359,494.277252197,,
0.135557602598946,494.383209229,,
0.135566762727747,494.316131592,,
0.135584042746092,494.334289551,,
0.13559268307989,494.336181641,,
0.135595232815467,494.370544434,,
0.135576183863252,494.456054688,,
0.135582377541296,494.455688477,,
0.135596169754338,494.455657959,,
0.135597991237833,494.469024658,,
0.135580243420555,494.550201416,,
0.135590028553752,494.524414062,,
0.135598615571057,494.436218262,,
0.135605954731696,494.553924561,,
0.135603924570698,494.577423096,,
0.135612668641231,494.475891113,,
0.135638586930362,494.534301758,,
0.135647174403857,494.543884277,,
0.135655865707639,494.482269287,,
0.135674236468862,494.485565186,,
0.13568391590815,494.515197754,,
0.135692399092172,494.5362854,,
0.135701557986308,494.490661621,,
0.135710821567974,494.515655518,,
0.135707075109983,494.569152832,,
0.135723623679129,494.561981201,,
0.135732782287288,494.539916992,,
0.135741368951925,494.534973145,,
0.13575984290875,494.517181396,,
0.135735123874118,494.620300293,,
0.135729399985521,494.652526855,,
0.135738610925028,494.581451416,,
0.135755835590769,494.600341797,,
0.135764525950198,494.593963623,,
0.135773684183758,494.589416504,,
0.135790960626898,494.590393066,,
0.135772695901772,494.696472168,,
0.13578185406051,494.673522949,,
0.13577920090952,494.714660645,,
0.13579704908548,494.683898926,,
0.135806155513495,494.65914917,,
0.135823482902467,494.669555664,,
0.135782790824545,494.810974121,,
0.135791429441272,494.75970459,,
0.135807456300297,494.797241211,,
0.135817967293993,494.80368042,,
0.13582655322721,494.739990234,,
0.135834722672041,494.773162842,,
0.135823899321815,494.839233398,,
0.135841226403338,494.760620117,,
0.13580922501843,494.929321289,,
0.135818487602772,494.902954102,,
0.135836335077556,494.786865234,,
0.135863860804454,494.859100342,,
0.135873070505539,494.84954834,,
0.135881655965658,494.797119141,,
0.135875828161619,494.932983398,,
0.135884569854941,494.83392334,,
0.135893155216334,494.817993164,,
0.135876140678036,494.983612061,,
0.135893883244607,494.924621582,,
0.13590205213941,494.946777344,,
0.135920991008771,494.841888428,,
0.135930408807651,494.964324951,,
0.13593956552215,494.949890137,,
0.135957931945258,494.893951416,,
0.135966619675711,494.891815186,,
0.135975776931509,494.906677246,,
0.135972030593166,494.980438232,,
0.135974372492708,494.991394043,,
0.135956630481297,495.055328369,,
0.135975048089991,494.899932861,,
0.135983632674634,495.022918701,,
0.135963862269992,495.106719971,,
0.135981187799415,495.050506592,,
0.135983945157362,495.105072021,,
0.135992633534671,495.017028809,,
0.136006576328391,495.097625732,,
0.136015264509076,495.043487549,,
0.136023848748486,495.062988281,,
0.136042265119232,495.052337646,,
0.136051473177421,495.049377441,,
0.136060628783441,495.037719727,,
0.136042108886992,495.148132324,,
0.136042576710834,495.16394043,,
0.136051784766153,495.156280518,,
0.136060836507371,495.169189453,,
0.136069524216648,495.108215332,,
0.136087888253057,495.072357178,,
0.136069732811513,495.216186523,,
0.136078420443502,495.074157715,,
0.136086535464961,495.128570557,,
0.136074102820281,495.273071289,,
0.136082790414306,495.214508057,,
0.136091425567088,495.167663574,,
0.136109788328561,495.091278076,,
0.136118475612571,495.20715332,,
0.136127058966042,495.15411377,,
0.136144901807222,495.187042236,,
0.136153588786198,495.215148926,,
0.13616222332765,495.208251953,,
0.136180584789138,495.192871094,,
0.136141103739258,495.322662354,,
0.136158373835915,495.245849609,,
0.136167633186816,495.235351562,,
0.136184382707153,495.257202148,,
0.136193537096392,495.207672119,,
0.136202223652887,495.208435059,,
0.136219440334973,495.240966797,,
0.136183341597331,495.384246826,,
0.13619312083094,495.31427002,,
0.136220064280326,495.332366943,,
0.136229323060034,495.245697021,,
0.136238425552446,495.329406738,,
0.136256265534038,495.331634521,,
0.136266564130229,495.193084717,,
0.136276654068697,495.337463379,,
0.136259334530287,495.400360107,,
0.136268592073801,495.385467529,,
0.136285808485884,495.307922363,,
0.136302347480671,495.374389648,,
0.136263807551456,495.493377686,,
0.136272389657587,495.441986084,,
0.136290749096391,495.42578125,,
0.136290645258307,495.492980957,,
0.136299278616426,495.458465576,,
0.136281855630865,495.569671631,,
0.136291009127847,495.459472656,,
0.136299174779228,495.409210205,,
0.136317533726283,495.484954834,,
0.136307964254443,495.588165283,,
0.136324762905481,495.526580811,,
0.136333864529198,495.477355957,,
0.136350663617692,495.538330078,,
0.13635596775369,495.562805176,,
0.136364652899342,495.466003418,,
0.136381971486307,495.541503906,,
0.136390551705906,495.541046143,,
0.136390760233816,495.558502197,,
0.136417178361616,495.441070557,,
0.136381346769457,495.654022217,,
0.136376770444874,495.700164795,,
0.136385455409854,495.6824646,,
0.136394608831087,495.543304443,,
0.136411873677796,495.595581055,,
0.136418894525505,495.675384521,,
0.136403292768653,495.733856201,,
0.13640984602477,495.750610352,,
0.136427162956609,495.644256592,,
0.136436419819044,495.671142578,,
0.13645477624662,495.68347168,,
0.136443855783231,495.767547607,,
0.136440112070521,495.796691895,,
0.136457948454425,495.681060791,,
0.136467205031888,495.766021729,,
0.136485040932562,495.743682861,,
0.13647152095818,495.818389893,,
0.136489356781876,495.714385986,,
0.136482128792462,495.842773438,,
0.136484364807321,495.869903564,,
0.136486704634918,495.881958008,,
0.136495337172969,495.874908447,,
0.136512080332971,495.810455322,,
0.136521336409374,495.742767334,,
0.136528511772516,495.857971191,,
0.1365093244309,495.942871094,,
0.136518528189404,495.834411621,,
0.136527160452742,495.831817627,,
0.136544995284099,495.881744385,,
0.136542551780959,495.943725586,,
0.13655123530626,495.799804688,,
0.136568445980624,495.848205566,,
0.136577649195005,495.883666992,,
0.136557318265359,495.991210938,,
0.13656028252773,496.000488281,,
0.136577545386709,495.893554688,,
0.136586799984854,495.925506592,,
0.13660343868027,495.889190674,,
0.136600474545822,495.997772217,,
0.136587319893756,496.050811768,,
0.136604634624906,495.99987793,,
0.136613732829396,495.998962402,,
0.136622987964948,496.000091553,,
0.136640821087334,495.989379883,,
0.136640405880314,496.034484863,,
0.136650024507935,495.974700928,,
0.136667857148186,496.009490967,,
0.136629798852591,496.153198242,,
0.136639001502348,496.096740723,,
0.136647580389143,496.096588135,,
0.136665985276704,496.040740967,,
0.136674147866747,496.008392334,,
0.136682726452032,496.037384033,,
0.136683922301848,496.131958008,,
0.136700662304663,496.075469971,,
0.136709240662496,496.015777588,,
0.136736326333452,496.004852295,,
0.136719014754593,496.159881592,,
0.136736846164619,496.078460693,,
0.136745944038498,496.071166992,,
0.136754678128876,496.059417725,,
0.136763255151179,496.079559326,,
0.136758680574003,496.177703857,,
0.136767310764541,496.139465332,,
0.136785141313409,496.007659912,,
0.136802400291152,496.140289307,,
0.136811133016317,496.141967773,,
0.136797097650425,496.214874268,,
0.136805831294035,496.198791504,,
0.13681440787761,496.200042725,,
0.136830419222137,496.197357178,,
0.136826416192008,496.225128174,,
0.136845286109012,496.175048828,,
0.136854538229667,496.180999756,,
0.136862595502071,496.175537109,,
0.136853967005921,496.260040283,,
0.136863115267604,496.24432373,,
0.13684845620618,496.309814453,,
0.136865766416455,496.192260742,,
0.136874966894952,496.265960693,,
0.136883595209908,496.276885986,,
0.13687585031085,496.323913574,,
0.136893263822476,496.314208984,,
0.136901944302908,496.22479248,,
0.136885050696572,496.369995117,,
0.136903399762865,496.289154053,,
0.136912131606078,496.310760498,,
0.136930480175473,496.330047607,,
0.136940095141373,496.326171875,,
0.136932818959471,496.369720459,,
0.136905322641107,496.460510254,,
0.136923775107808,496.372711182,,
0.136931830950343,496.416473389,,
0.136930687718793,496.481079102,,
0.136939367874375,496.428131104,,
0.13694768432407,496.487457275,,
0.136956364332121,496.366943359,,
0.136913483277779,496.613128662,,
0.136930791490437,496.488739014,,
0.136940459646696,496.507843018,,
0.136949659438009,496.404846191,,
