Date,Open,High,Low,Close,Volume
2008-05-09,3.74,3.78,3.38,3.63,161835.0
2008-05-08,3.41,3.5,3.37,3.46,47877.0
2008-05-07,3.5,3.5,3.37,3.39,13725.0
2008-05-06,3.44,3.63,3.44,3.56,39872.0
2008-05-05,3.32,3.46,3.31,3.4,79294.0
2008-05-02,3.3,3.37,3.27,3.31,22750.0
2008-05-01,3.45,3.45,3.25,3.35,45568.0
2008-04-30,3.42,3.51,3.3,3.47,63836.0
2008-04-29,3.59,3.65,3.35,3.44,60956.0
2008-04-28,3.62,3.7,3.55,3.65,88032.0
2008-04-25,3.55,3.69,3.44,3.58,89990.0
2008-04-24,3.57,3.67,3.57,3.67,103513.0
2008-04-23,3.56,3.6,3.48,3.58,59935.0
2008-04-22,3.54,3.7,3.54,3.6,171980.0
2008-04-21,3.66,3.66,3.48,3.5,31828.0
2008-04-18,3.52,3.62,3.45,3.58,81967.0
2008-04-17,3.65,3.7,3.5,3.55,140083.0
2008-04-16,3.65,3.7,3.53,3.63,71285.0
2008-04-15,3.7,3.7,3.61,3.7,23000.0
2008-04-14,3.45,3.69,3.4,3.67,59473.0
2008-04-11,3.55,3.6,3.46,3.51,57495.0
2008-04-10,3.72,3.72,3.5,3.53,70500.0
2008-04-09,3.8,3.8,3.61,3.63,33050.0
2008-04-08,3.65,3.75,3.65,3.7,25600.0
2008-04-07,3.95,3.95,3.68,3.7,67325.0
2008-04-04,3.8,3.85,3.8,3.85,66800.0
2008-04-03,3.75,3.75,3.67,3.69,19900.0
2008-04-02,3.75,3.75,3.569,3.75,26000.0
2008-04-01,3.59,3.67,3.5,3.67,38600.0
2008-03-31,3.66,3.78,3.52,3.59,117200.0
2008-03-28,3.8,3.8,3.7,3.7,26000.0
2008-03-27,3.81,3.89,3.65,3.75,49800.0
2008-03-26,3.78,3.92,3.78,3.89,53100.0
2008-03-25,3.74,3.88,3.74,3.84,63100.0
2008-03-24,3.53,3.79,3.53,3.68,37000.0
2008-03-20,3.49,3.62,3.4,3.62,97200.0
2008-03-19,3.65,3.74,3.4,3.53,170075.0
2008-03-18,3.78,3.93,3.65,3.65,73260.0
2008-03-17,3.94,4.01,3.71,3.77,125000.0
2008-03-14,4.13,4.13,3.78,3.86,62330.0
2008-03-13,4.12,4.12,3.94,4.05,57331.0
2008-03-12,3.98,4.09,3.9,4.01,56481.0
2008-03-11,3.79,3.89,3.7,3.89,50100.0
2008-03-10,3.71,3.78,3.65,3.68,91400.0
2008-03-07,4.0,4.01,3.76,3.8,78700.0
2008-03-06,4.2,4.35,3.95,4.0,26300.0
2008-03-05,4.17,4.35,4.0,4.23,84000.0
2008-03-04,4.33,4.45,4.1,4.12,114000.0
2008-03-03,4.5,4.54,4.25,4.31,115801.0
2008-02-29,4.43,4.43,4.2,4.2,88051.0
2008-02-28,4.37,4.4,4.1,4.39,41200.0
2008-02-26,4.34,4.34,4.24,4.28,31600.0
2008-02-25,4.2,4.31,4.15,4.31,21200.0
2008-02-22,4.26,4.34,4.1,4.15,72800.0
2008-02-21,4.25,4.41,4.2,4.2,39597.0
2008-02-20,4.0,4.22,3.98,4.17,166780.0
2008-02-19,3.8,4.1,3.8,3.98,41910.0
2008-02-15,3.69,3.8,3.68,3.72,26700.0
2008-02-14,3.82,3.82,3.65,3.66,48300.0
2008-02-13,3.68,3.8,3.66,3.76,13400.0
2008-02-12,3.88,3.9,3.62,3.63,70800.0
2008-02-11,3.4,3.8,3.4,3.73,112031.0
2008-02-08,3.24,3.49,3.2,3.36,99900.0
2008-02-07,3.32,3.34,3.19,3.21,27100.0
2008-02-06,3.32,3.41,3.27,3.27,97600.0
2008-02-05,3.51,3.51,3.25,3.27,43000.0
2008-02-04,3.6,3.61,3.47,3.48,15400.0
2008-02-01,3.75,3.81,3.6,3.62,14700.0
2008-01-31,3.65,3.75,3.57,3.7,32100.0
2008-01-30,3.78,3.8,3.52,3.7,19500.0
2008-01-29,3.77,3.83,3.75,3.83,56481.0
2008-01-28,3.89,3.89,3.6,3.78,14900.0
2008-01-25,3.84,4.08,3.68,3.68,68400.0
2008-01-24,3.65,3.8,3.65,3.8,63600.0
2008-01-23,3.46,3.53,3.42,3.53,74600.0
2008-01-22,3.53,3.65,3.45,3.54,150400.0
2008-01-18,3.61,3.82,3.6,3.79,176783.0
2008-01-17,3.75,3.9,3.65,3.9,144050.0
2008-01-16,3.77,3.84,3.72,3.84,104422.0
2008-01-15,4.12,4.15,3.84,3.87,122565.0
2008-01-14,4.06,4.15,4.02,4.13,147060.0
2008-01-11,3.9,4.04,3.81,3.98,73546.0
2008-01-10,3.78,3.99,3.75,3.9,118070.0
2008-01-09,3.94,3.94,3.85,3.94,50700.0
2008-01-08,3.75,4.0,3.75,3.86,105100.0
2008-01-07,3.97,3.97,3.61,3.66,69200.0
2008-01-04,3.76,3.95,3.75,3.85,66100.0
2008-01-03,4.04,4.15,3.83,3.97,114911.0
2008-01-02,3.45,4.03,3.41,3.99,144547.0
2007-12-31,3.54,3.6,3.3,3.4,112736.0
2007-12-28,3.66,3.66,3.45,3.47,86250.0
2007-12-27,3.66,3.66,3.6,3.64,48800.0
2007-12-26,3.47,3.7,3.39,3.66,77900.0
2007-12-24,3.43,3.53,3.43,3.53,68800.0
2007-12-21,3.49,3.5,3.3,3.4,71600.0
2007-12-20,3.2,3.4,3.15,3.35,106300.0
2007-12-19,3.05,3.2,3.01,3.166,72300.0
2007-12-18,3.01,3.15,3.01,3.15,91200.0
2007-12-17,3.06,3.19,2.95,2.99,132000.0
2007-12-14,3.22,3.35,3.1,3.18,81200.0
2007-12-13,3.5,3.5,3.19,3.22,85000.0
2007-12-12,3.26,3.5,3.26,3.39,86165.0
2007-12-11,3.35,3.45,3.19,3.19,53100.0
2007-12-10,3.54,3.56,3.26,3.3,55300.0
2007-12-07,3.4,3.45,3.15,3.31,55800.0
2007-12-06,3.14,3.39,3.11,3.39,89285.0
2007-12-05,3.29,3.4,3.08,3.18,284600.0
2007-12-04,3.62,3.62,3.32,3.36,84070.0
2007-12-03,3.44,3.66,3.35,3.54,153900.0
2007-11-30,3.68,3.71,3.41,3.516,133400.0
2007-11-29,3.85,3.93,3.65,3.7,66000.0
2007-11-28,3.66,3.94,3.66,3.94,44800.0
2007-11-27,3.81,3.83,3.62,3.73,93900.0
2007-11-26,4.27,4.28,3.85,3.89,88600.0
2007-11-23,4.14,4.27,4.14,4.27,55400.0
2007-11-21,4.16,4.16,3.96,4.09,57900.0
2007-11-20,4.02,4.15,3.95,4.11,79800.0
2007-11-19,4.05,4.2,3.95,3.97,108900.0
2007-11-16,4.01,4.09,3.86,4.03,72500.0
2007-11-15,4.1,4.2,3.8,3.95,142000.0
2007-11-14,4.25,4.34,4.19,4.19,104000.0
2007-11-13,4.01,4.204,4.0,4.13,193600.0
2007-11-12,4.25,4.25,4.04,4.04,165484.0
2007-11-09,4.39,4.43,4.25,4.38,122200.0
2007-11-08,4.71,4.75,4.23,4.37,202200.0
2007-11-07,5.04,5.04,4.4,4.6,345314.0
2007-11-06,4.67,5.02,4.65,4.8,378485.0
2007-11-05,4.35,4.69,4.01,4.66,465600.0
2007-11-02,3.92,4.1,3.8,4.1,160200.0
2007-11-01,3.95,3.99,3.79,3.8,88700.0
2007-10-31,3.69,4.05,3.6,4.02,198500.0
2007-10-30,3.78,3.94,3.77,3.84,71400.0
2007-10-29,3.7,3.97,3.65,3.94,221900.0
2007-10-26,3.48,3.65,3.46,3.62,87100.0
2007-10-25,3.45,3.47,3.42,3.45,36000.0
2007-10-24,3.35,3.5,3.26,3.37,113700.0
2007-10-23,3.3,3.37,3.3,3.34,94000.0
2007-10-22,3.4,3.4,3.25,3.3,89000.0
2007-10-19,3.65,3.65,3.4,3.4,63800.0
2007-10-18,3.63,3.7,3.5,3.6,59700.0
2007-10-17,3.57,3.65,3.5,3.51,58500.0
2007-10-16,3.71,3.72,3.58,3.58,58900.0
2007-10-15,3.6,3.71,3.59,3.7,112300.0
2007-10-12,3.51,3.61,3.49,3.56,46000.0
2007-10-11,3.76,3.76,3.43,3.49,162300.0
2007-10-10,3.45,3.469,3.4,3.45,72400.0
2007-10-09,3.3,3.49,3.3,3.42,179000.0
2007-10-08,3.33,3.44,3.33,3.44,31900.0
2007-10-05,3.35,3.45,3.3,3.42,92900.0
2007-10-04,3.4,3.4,3.33,3.4,50600.0
2007-10-03,3.41,3.51,3.41,3.51,64200.0
2007-10-02,3.55,3.55,3.429,3.48,73400.0
2007-10-01,3.69,3.71,3.6,3.7,34800.0
2007-09-28,3.66,3.693,3.66,3.693,40600.0
2007-09-27,3.6,3.68,3.6,3.68,43800.0
2007-09-26,3.52,3.62,3.52,3.62,59100.0
2007-09-25,3.74,3.74,3.623,3.74,34600.0
2007-09-24,3.79,3.84,3.69,3.78,90900.0
2007-09-21,3.68,3.82,3.68,3.79,68900.0
2007-09-20,3.66,3.72,3.55,3.64,130800.0
2007-09-19,3.65,3.66,3.6,3.64,44100.0
2007-09-18,3.49,3.66,3.49,3.66,45600.0
2007-09-17,3.38,3.54,3.38,3.54,36400.0
2007-09-14,3.37,3.41,3.25,3.3,36800.0
2007-09-13,3.2,3.45,3.2,3.35,35600.0
2007-09-12,3.49,3.49,3.3,3.35,21600.0
2007-09-11,3.25,3.45,3.25,3.44,56000.0
2007-09-10,3.35,3.35,3.18,3.21,44500.0
2007-09-07,3.5,3.5,3.31,3.35,61400.0
2007-09-06,3.36,3.47,3.26,3.42,76000.0
2007-09-05,3.51,3.51,3.3,3.339,38700.0
2007-09-04,3.05,3.58,2.95,3.5,148000.0
2007-08-31,3.19,3.19,2.98,3.05,53500.0
2007-08-30,3.15,3.15,2.85,3.0,66600.0
2007-08-29,3.06,3.18,3.02,3.15,74500.0
2007-08-28,3.22,3.25,3.03,3.12,64300.0
2007-08-27,3.09,3.21,3.09,3.2,82200.0
2007-08-24,2.85,3.07,2.85,3.06,44100.0
2007-08-23,2.9,2.96,2.86,2.96,96800.0
2007-08-22,2.85,2.9,2.8,2.89,101700.0
2007-08-21,2.91,2.93,2.86,2.89,41900.0
2007-08-20,2.98,2.99,2.81,2.87,94700.0
2007-08-17,3.01,3.22,2.28,2.89,109200.0
2007-08-16,3.12,3.36,2.82,3.36,357300.0
2007-08-15,3.45,3.5,3.31,3.36,104200.0
2007-08-14,3.56,3.61,3.51,3.61,33500.0
2007-08-13,3.7,3.7,3.51,3.56,46300.0
2007-08-10,3.55,3.8,3.55,3.73,35200.0
2007-08-09,3.69,3.7,3.51,3.7,67000.0
2007-08-08,3.75,3.85,3.75,3.85,44100.0
2007-08-07,3.6,3.75,3.54,3.74,28300.0
2007-08-06,3.57,3.57,3.53,3.57,59400.0
2007-08-03,3.65,3.69,3.62,3.69,48200.0
2007-08-02,3.72,3.75,3.61,3.75,39700.0
2007-08-01,3.75,3.75,3.65,3.66,24100.0
2007-07-31,3.71,3.99,3.71,3.99,38900.0
2007-07-30,3.65,3.69,3.6,3.65,29100.0
2007-07-27,3.61,3.69,3.6,3.6,47200.0
2007-07-26,3.63,3.75,3.63,3.75,45300.0
2007-07-25,3.85,3.9,3.66,3.7,104900.0
2007-07-24,4.01,4.02,3.85,4.02,62100.0
2007-07-23,4.01,4.1,3.98,4.1,46600.0
2007-07-20,3.98,4.11,3.97,4.0,114500.0
2007-07-19,4.0,4.04,3.85,3.97,43300.0
2007-07-18,3.87,4.11,3.87,4.11,100400.0
2007-07-17,4.1,4.1,3.85,3.89,61000.0
2007-07-16,4.15,4.21,3.95,4.0,88600.0
2007-07-13,4.14,4.15,4.12,4.15,152500.0
2007-07-12,3.85,4.05,3.85,3.95,109100.0
2007-07-11,3.95,3.98,3.72,3.91,117400.0
2007-07-10,3.95,4.09,3.925,4.09,217500.0
2007-07-09,3.36,3.89,3.34,3.86,296600.0
2007-07-06,3.34,3.39,3.3,3.33,295800.0
2007-07-05,3.31,3.35,3.31,3.35,115600.0
2007-07-03,3.4,3.45,3.35,3.45,44800.0
2007-07-02,3.42,3.42,3.37,3.42,132500.0
2007-06-29,3.31,3.4,3.28,3.37,97700.0
2007-06-28,3.46,3.49,3.26,3.33,106500.0
2007-06-27,3.46,3.59,3.38,3.44,147300.0
2007-06-26,3.67,3.69,3.47,3.69,263900.0
2007-06-25,3.75,3.78,3.7,3.78,105700.0
2007-06-22,3.85,3.87,3.73,3.73,36100.0
2007-06-21,3.81,3.83,3.81,3.83,82500.0
2007-06-20,3.97,3.97,3.8,3.81,80900.0
2007-06-19,3.75,3.95,3.75,3.91,261500.0
2007-06-18,3.81,3.81,3.71,3.75,195700.0
2007-06-15,3.8,3.81,3.71,3.71,115600.0
2007-06-14,3.77,3.94,3.77,3.94,61300.0
2007-06-13,3.81,3.9,3.79,3.9,102000.0
2007-06-12,3.95,3.95,3.8,3.85,50800.0
2007-06-11,4.0,4.0,3.85,3.95,130400.0
2007-06-08,4.11,4.11,3.85,4.01,210600.0
2007-06-07,4.19,4.19,4.11,4.19,23500.0
2007-06-06,4.21,4.22,4.15,4.22,56318.0
2007-06-05,4.33,4.34,4.26,4.34,39800.0
2007-06-04,4.14,4.49,4.14,4.49,139300.0
2007-06-01,4.08,4.2,4.08,4.15,64900.0
2007-05-31,4.18,4.2,4.08,4.2,119800.0
2007-05-30,4.09,4.13,4.08,4.13,62700.0
2007-05-29,4.2,4.22,4.07,4.07,38400.0
2007-05-25,4.14,4.16,4.02,4.1,57800.0
2007-05-24,4.15,4.161,4.08,4.161,79800.0
2007-05-23,4.14,4.24,4.08,4.24,79700.0
2007-05-22,4.12,4.18,4.07,4.09,111500.0
2007-05-21,4.1,4.15,4.09,4.15,100300.0
2007-05-18,4.04,4.1,4.04,4.1,121100.0
2007-05-17,4.01,4.03,4.01,4.03,247500.0
2007-05-16,4.15,4.15,3.85,3.9,291600.0
2007-05-15,4.32,4.32,4.171,4.32,123800.0
2007-05-14,4.4,4.4,4.3,4.35,34400.0
2007-05-11,4.22,4.4,4.22,4.4,37500.0
2007-05-10,4.43,4.43,4.24,4.43,122000.0
2007-05-09,4.39,4.49,4.39,4.49,74400.0
2007-05-08,4.49,4.49,4.32,4.39,59300.0
2007-05-07,4.41,4.47,4.41,4.42,81300.0
2007-05-04,4.57,4.57,4.45,4.45,71700.0
2007-05-03,4.43,4.55,4.42,4.5,104800.0
2007-05-02,4.49,4.54,4.4,4.5,126900.0
2007-05-01,4.5,4.55,4.4,4.45,104600.0
2007-04-30,4.31,4.6,4.31,4.54,75600.0
2007-04-27,4.4,4.4,4.34,4.4,171200.0
2007-04-26,4.4,4.44,4.4,4.44,157300.0
2007-04-25,4.49,4.55,4.45,4.55,164300.0
2007-04-24,4.65,4.66,4.5,4.52,84800.0
2007-04-23,4.7,4.7,4.63,4.7,53500.0
2007-04-20,4.67,4.85,4.67,4.71,83200.0
2007-04-19,4.83,4.83,4.67,4.83,95000.0
2007-04-18,4.95,5.0,4.82,4.82,120300.0
2007-04-17,5.1,5.3,4.88,5.3,264800.0
2007-04-16,5.28,5.45,5.25,5.31,71300.0
2007-04-13,5.25,5.3,5.18,5.25,73800.0
2007-04-12,5.33,5.45,5.25,5.25,61800.0
2007-04-11,5.18,5.56,5.18,5.33,85700.0
2007-04-10,4.98,5.22,4.98,5.17,56200.0
2007-04-09,4.99,5.05,4.93,5.05,65500.0
2007-04-05,4.9,5.05,4.81,4.98,48500.0
2007-04-04,4.95,5.01,4.84,5.01,100300.0
2007-04-03,4.95,5.0,4.861,5.0,53300.0
2007-04-02,4.94,4.95,4.85,4.909,27300.0
2007-03-30,4.86,5.0,4.83,4.94,25600.0
2007-03-29,4.91,4.91,4.91,4.91,56700.0
2007-03-28,5.03,5.1,4.8,4.95,110100.0
2007-03-27,5.0,5.1,4.95,4.97,39900.0
2007-03-26,5.05,5.13,4.95,4.96,43600.0
2007-03-23,4.95,5.006,4.95,5.006,26700.0
2007-03-22,5.12,5.29,5.0,5.01,42500.0
2007-03-21,5.06,5.1,5.0,5.1,29400.0
2007-03-20,5.29,5.3,5.0,5.18,22100.0
2007-03-19,5.16,5.27,5.15,5.18,12800.0
2007-03-16,5.08,5.28,5.08,5.28,24000.0
2007-03-15,4.92,5.16,4.92,5.16,49000.0
2007-03-14,4.89,5.25,4.8,5.0,62100.0
2007-03-13,5.02,5.14,4.92,5.14,23900.0
2007-03-12,4.95,5.3,4.95,5.3,51800.0
2007-03-09,5.01,5.15,4.96,4.99,26700.0
2007-03-08,5.1,5.15,5.01,5.15,31400.0
2007-03-07,5.12,5.19,4.99,5.05,51400.0
2007-03-06,4.95,5.25,4.95,5.09,52300.0
2007-03-05,4.9,5.04,4.55,4.8,81013.0
2007-03-02,5.15,5.15,5.01,5.04,41000.0
2007-03-01,5.3,5.3,5.05,5.05,49000.0
2007-02-28,5.26,5.38,5.05,5.3,60300.0
2007-02-27,5.1,5.39,5.0,5.32,107600.0
2007-02-26,5.87,5.95,5.5,5.56,71165.0
2007-02-23,6.04,6.06,5.81,6.06,109400.0
2007-02-22,5.9,6.0,5.72,5.78,64800.0
2007-02-21,5.75,6.22,5.75,6.22,139300.0
2007-02-20,6.2,6.2,5.51,5.68,194100.0
2007-02-16,6.35,6.35,6.21,6.35,15400.0
2007-02-15,6.35,6.35,6.25,6.33,16800.0
2007-02-14,6.4,6.46,6.2,6.24,35800.0
2007-02-13,6.4,6.45,6.35,6.45,54300.0
2007-02-12,6.47,6.47,6.2,6.47,60200.0
2007-02-09,6.48,6.48,6.2,6.44,102500.0
2007-02-08,6.16,6.39,5.99,6.39,118400.0
2007-02-07,6.04,6.23,6.04,6.23,167100.0
2007-02-06,5.85,5.99,5.85,5.99,103300.0
2007-02-05,5.6,5.8,5.37,5.7,49300.0
2007-02-02,5.61,5.65,5.46,5.65,63800.0
2007-02-01,5.71,5.89,5.71,5.89,54900.0
2007-01-31,5.6,5.8,5.6,5.8,15100.0
2007-01-30,5.51,5.81,5.51,5.81,27200.0
2007-01-29,5.63,5.7,5.46,5.46,22900.0
2007-01-26,5.57,5.7,5.57,5.7,41800.0
2007-01-25,5.93,5.95,5.48,5.6,96100.0
2007-01-24,5.7,5.84,5.51,5.8,79600.0
2007-01-23,5.54,5.7,5.45,5.68,65500.0
2007-01-22,5.3,5.6,5.3,5.45,26700.0
2007-01-19,5.1,5.35,5.1,5.35,36600.0
2007-01-18,5.56,5.57,5.1,5.16,46900.0
2007-01-17,5.79,5.79,5.54,5.56,37700.0
2007-01-16,5.42,5.75,5.3,5.72,307800.0
2007-01-12,4.68,5.3,4.68,5.24,102800.0
2007-01-11,4.63,4.76,4.6,4.76,55900.0
2007-01-10,4.63,4.69,4.51,4.53,53400.0
2007-01-09,4.51,4.69,4.51,4.65,70900.0
2007-01-08,4.67,4.78,4.67,4.78,61200.0
2007-01-05,4.51,4.93,4.51,4.93,84700.0
2007-01-04,4.9,4.94,4.8,4.8,68900.0
2007-01-03,4.99,5.08,4.9,4.9,73500.0
2006-12-29,5.01,5.019,4.85,4.99,108200.0
2006-12-28,5.05,5.1,5.0,5.1,49000.0
2006-12-27,5.0,5.04,4.9,4.98,104300.0
2006-12-26,5.03,5.03,4.969,5.03,37200.0
2006-12-22,5.01,5.1,5.01,5.1,52800.0
2006-12-21,5.22,5.4,5.0,5.01,63000.0
2006-12-20,5.24,5.33,5.05,5.22,73000.0
2006-12-19,5.25,5.25,5.06,5.23,86000.0
2006-12-18,5.14,5.27,5.08,5.11,74600.0
2006-12-15,5.25,5.37,4.9,5.15,85600.0
2006-12-14,5.1,5.32,5.1,5.26,63900.0
2006-12-13,5.25,5.32,5.05,5.22,137400.0
2006-12-12,5.56,5.56,5.26,5.29,91600.0
2006-12-11,5.66,5.67,5.54,5.55,75100.0
2006-12-08,5.82,5.85,5.65,5.66,41900.0
2006-12-07,5.88,5.89,5.65,5.7,65800.0
2006-12-06,5.61,5.8,5.55,5.69,61200.0
2006-12-05,5.58,5.85,5.57,5.68,82700.0
2006-12-04,5.55,5.73,5.54,5.56,73500.0
2006-12-01,5.9,5.91,5.51,5.58,118700.0
2006-11-30,6.21,6.35,5.8,5.83,172200.0
2006-11-29,5.8,6.18,5.8,6.18,91100.0
2006-11-28,5.68,5.9,5.41,5.6,176500.0
2006-11-27,6.12,6.12,5.69,5.73,103300.0
2006-11-24,6.1,6.23,6.08,6.09,49400.0
2006-11-22,6.08,6.14,5.8,5.86,35200.0
2006-11-21,5.39,6.12,5.39,5.97,81100.0
2006-11-20,5.67,5.76,5.55,5.57,44800.0
2006-11-17,5.46,5.71,5.46,5.71,34900.0
2006-11-16,5.91,5.99,5.7,5.71,20600.0
2006-11-15,5.76,5.9,5.76,5.9,29800.0
2006-11-14,6.0,6.0,5.82,5.82,11200.0
2006-11-13,6.0,6.12,5.91,5.93,48900.0
2006-11-10,5.8,6.04,5.72,5.94,46300.0
2006-11-09,5.51,6.05,5.49,5.93,130100.0
2006-11-08,5.6,5.6,5.41,5.44,29800.0
2006-11-07,5.61,5.75,5.32,5.43,75200.0
2006-11-06,5.81,5.9,5.61,5.9,75200.0
2006-11-03,5.99,6.09,5.81,5.85,88400.0
2006-11-02,5.9,6.05,5.9,6.05,57600.0
2006-11-01,6.45,6.7,5.813,6.0,81200.0
2006-10-31,6.14,6.4,6.03,6.4,40300.0
2006-10-30,6.01,6.42,6.01,6.1,75900.0
2006-10-27,5.9,6.01,5.81,5.82,72200.0
2006-10-26,5.59,5.95,5.59,5.95,74100.0
2006-10-25,5.42,5.55,5.41,5.5,31100.0
2006-10-24,5.4,5.53,5.37,5.53,64800.0
2006-10-23,5.3,5.4,5.25,5.35,14800.0
2006-10-20,5.41,5.49,5.25,5.29,32800.0
2006-10-19,5.18,5.45,4.77,5.39,74200.0
2006-10-18,5.45,5.52,5.23,5.28,31300.0
2006-10-17,5.35,5.45,5.23,5.37,58800.0
2006-10-16,5.35,5.45,5.32,5.45,66700.0
2006-10-13,4.95,5.2,4.95,5.2,145900.0
2006-10-12,5.0,5.0,4.75,4.91,112000.0
2006-10-11,4.97,5.12,4.95,5.0,43000.0
2006-10-10,4.99,5.09,4.96,5.02,19000.0
2006-10-09,5.26,5.26,5.1,5.12,17800.0
2006-10-06,5.07,5.25,4.97,5.15,43900.0
2006-10-05,5.09,5.13,4.95,5.07,64900.0
2006-10-04,4.97,5.09,4.97,5.09,75500.0
2006-10-03,5.1,5.15,4.9,5.01,92900.0
2006-10-02,5.61,5.61,5.05,5.25,138700.0
2006-09-29,5.69,5.69,5.55,5.6,34600.0
2006-09-28,5.98,6.03,5.69,5.69,41100.0
2006-09-27,5.85,5.99,5.82,5.95,21300.0
2006-09-26,5.55,5.78,5.55,5.78,75300.0
2006-09-25,5.65,5.74,5.54,5.66,33400.0
2006-09-22,5.75,5.75,5.67,5.69,14200.0
2006-09-21,5.72,5.9,5.65,5.65,39600.0
2006-09-20,5.84,5.95,5.62,5.67,53400.0
2006-09-19,6.11,6.11,5.839,6.11,70700.0
2006-09-18,6.02,6.17,5.9,6.13,84500.0
2006-09-15,5.81,6.1,5.81,6.1,48000.0
2006-09-14,6.25,6.255,5.8,5.85,73500.0
2006-09-13,6.25,6.298,6.15,6.298,52400.0
2006-09-12,6.25,6.29,6.15,6.2,35200.0
2006-09-11,6.49,6.49,6.11,6.24,99500.0
2006-09-08,6.89,6.89,6.59,6.61,45100.0
2006-09-07,7.37,7.37,6.86,6.9,43200.0
2006-09-06,7.41,7.68,7.38,7.38,72000.0
2006-09-05,7.44,7.63,7.15,7.44,59500.0
2006-09-01,6.99,7.2,6.7,7.05,50000.0
2006-08-31,6.64,7.13,6.6,6.95,103700.0
2006-08-30,6.55,6.64,6.51,6.53,13800.0
2006-08-29,6.53,6.54,6.5,6.5,43300.0
2006-08-28,6.6,6.6,6.51,6.57,13400.0
2006-08-25,6.57,6.72,6.51,6.69,28000.0
2006-08-24,6.77,6.8,6.5,6.57,19100.0
2006-08-23,6.7,7.14,6.68,6.73,61200.0
2006-08-22,6.69,6.75,6.64,6.73,30500.0
2006-08-21,6.51,6.79,6.38,6.79,93000.0
2006-08-18,6.27,6.494,6.27,6.46,20000.0
2006-08-17,6.37,6.4,6.2,6.25,10500.0
2006-08-16,6.25,6.45,6.22,6.37,29200.0
2006-08-15,6.12,6.3,6.12,6.24,43000.0
2006-08-14,6.52,6.525,6.2,6.28,58700.0
2006-08-11,6.62,6.62,6.51,6.52,18200.0
2006-08-10,6.68,6.7,6.51,6.54,31900.0
2006-08-09,6.71,6.75,6.6,6.71,22400.0
2006-08-08,6.85,6.85,6.7,6.73,36700.0
2006-08-07,6.84,6.9,6.81,6.85,19400.0
2006-08-04,6.95,7.14,6.841,7.14,31900.0
2006-08-03,6.27,7.08,6.27,6.8,26400.0
2006-08-02,6.78,7.15,6.78,6.96,52700.0
2006-08-01,6.88,6.9,6.77,6.82,45400.0
2006-07-31,7.05,7.05,6.76,6.9,25800.0
2006-07-28,6.9,6.95,6.9,6.93,2900.0
2006-07-27,7.1,7.1,6.83,6.83,26600.0
2006-07-26,6.63,6.96,6.6,6.93,35700.0
2006-07-25,6.68,6.78,6.664,6.78,22300.0
2006-07-24,6.67,6.67,6.21,6.6,34000.0
2006-07-21,6.8,6.85,6.63,6.85,11600.0
2006-07-20,6.9,7.15,6.63,6.63,39100.0
2006-07-19,6.8,7.1,6.8,7.1,32200.0
2006-07-18,6.44,7.2,6.3,7.2,52500.0
2006-07-17,6.26,6.55,6.25,6.39,60000.0
2006-07-14,6.65,6.73,6.64,6.7,91300.0
2006-07-13,6.75,6.78,6.7,6.7,41200.0
2006-07-12,6.6,6.84,6.59,6.75,45900.0
2006-07-11,6.47,6.6,6.32,6.55,51200.0
2006-07-10,6.48,6.55,6.35,6.417,66500.0
2006-07-07,6.7,6.94,6.61,6.94,54800.0
2006-07-06,6.13,6.95,6.11,6.8,90800.0
2006-07-05,7.55,7.55,6.77,6.93,44000.0
2006-07-03,7.36,7.55,7.36,7.47,30700.0
2006-06-30,7.17,7.4,7.17,7.4,34000.0
2006-06-29,7.29,7.3,6.85,7.18,57000.0
2006-06-28,7.15,7.2,7.13,7.13,26600.0
2006-06-27,7.16,7.29,7.15,7.2,27500.0
2006-06-26,7.25,7.25,7.15,7.15,15400.0
2006-06-23,7.02,7.21,7.02,7.18,48900.0
2006-06-22,7.15,7.19,7.15,7.19,41300.0
2006-06-21,7.13,7.36,7.13,7.36,29600.0
2006-06-20,7.08,7.2,7.05,7.182,19300.0
2006-06-19,7.14,7.14,6.7,7.05,51400.0
2006-06-16,7.19,7.25,6.82,7.0,44700.0
2006-06-15,6.75,7.19,6.75,7.17,45400.0
2006-06-14,6.2,6.65,6.2,6.6,45100.0
2006-06-13,6.5,6.5,6.07,6.2,111600.0
2006-06-12,7.33,7.33,6.5,6.52,106600.0
2006-06-09,7.25,7.35,7.2,7.35,33900.0
2006-06-08,7.35,7.35,7.08,7.35,56100.0
2006-06-07,7.22,7.8,7.22,7.8,77600.0
2006-06-06,7.51,7.51,7.0,7.18,101700.0
2006-06-05,8.0,8.0,7.51,8.0,89700.0
2006-06-02,8.19,8.264,7.92,8.264,50400.0
2006-06-01,7.6,8.05,7.56,8.05,35500.0
2006-05-31,8.21,8.24,7.65,8.01,38900.0
2006-05-30,8.25,8.27,8.05,8.12,57000.0
2006-05-26,8.06,8.19,7.98,8.0,35200.0
2006-05-25,7.8,8.09,7.8,7.96,66700.0
2006-05-24,7.9,7.9,7.3,7.65,71600.0
2006-05-23,7.39,8.2,7.39,8.2,141000.0
2006-05-22,7.39,7.5,7.09,7.29,94300.0
2006-05-19,7.35,7.44,7.25,7.39,121600.0
2006-05-18,7.8,7.95,7.33,7.4,123000.0
2006-05-17,7.87,8.3,7.7,7.8,185700.0
2006-05-16,7.86,8.07,7.76,7.78,90600.0
