IRN,Name,Residence IRN,DOR Name,ADM Total,ADM Public,ADM NonPublic,December Child Count,December Child Count Adjustment,Adjusted December Child Count,Adjustment Year,Poverty Count,Poverty Base Rate,Poverty Amount,ADM Base Rate,ADM Amount,Public ADM Amount,NonPublic ADM Amount,Initial Base Rate,Initial Base Amount,Adjusted Base Rate,Adjusted Base Amount,NP Eligible Count,child count_2011 Child Count,NP Per Pupil Calc,Total NP Proportional Share,Total IDEA Allocation,
049635,Northwest Local SD,,,1793,1689,104,201,-8,193,2013,449,87.608,39335.992,106.168,190359.224,179317.752,11041.472,522.882,100916.226,505.66,101637.38,0,300,1104.4419866666667,0,331332.596,
049643,Valley Local SD,,,1099,1054,45,170,-3,167,2013,239,87.608,20938.312,106.168,116678.632,111901.072,4777.56,522.882,87321.294,516.67,87833.34,0,171,1318.4227134502926,0,225450.284,
049650,Washington-Nile Local SD,,,1582,1531,51,175,-3,172,2013,374,87.608,32765.392,106.168,167957.776,162543.208,5414.568,522.882,89935.704,516.92,90461.49,0,236,1233.8332966101696,0,291184.658,
049668,Wheelersburg Local SD,,,1554,1518,36,132,-7,125,2013,342,87.608,29961.936,106.168,164985.072,161163.024,3822.048,522.882,65360.2499,499.31,65908.39,0,173,1507.8346705202312,0,260855.398,
049684,Seneca East Local SD,,,1019,969,50,152,-1,151,2013,173,87.608,15156.184,106.168,108185.192,102876.792,5308.4,522.882,78955.1819,522.35,79396.87,0,158,1283.1534556962024,0,202738.24599999998,
049692,Bettsville Local SD,,,188,168,20,59,-2,57,2013,24,87.608,2102.592,106.168,19959.584,17836.224,2123.36,522.882,29804.274,508.55,30004.18,0,31,1679.5598709677417,0,52066.35599999999,
049700,Hopewell-Loudon Local SD,,,996,901,95,72,-8,64,2013,89,87.608,7797.112,106.168,105743.328,95657.368,10085.96,522.882,33464.4479,473.21,34070.82,0,81,1822.361234567901,0,147611.25999999998,
049718,New Riegel Local SD,,,449,384,65,62,-1,61,2013,45,87.608,3942.36,106.168,47669.432,40768.512,6900.92,522.882,31895.8019,517.44,32081.19,0,41,2041.2922439024392,0,83692.982,
049726,Old Fort Local SD,,,539,475,64,56,-1,55,2013,38,87.608,3329.104,106.168,57224.552,50429.8,6794.752,522.882,28758.51,516.56,28927.36,0,60,1491.350266666667,0,89481.01600000002,
049759,Anna Local SD,,,1290,1264,26,86,-2,84,2013,90,87.608,7884.72,106.168,136956.72,134196.352,2760.368,522.882,43922.0879,513.83,44189.78,0,119,1588.4976470588235,0,189031.22,
049767,Botkins Local SD,,,585,577,8,56,0,56,2013,53,87.608,4643.224,106.168,62108.28,61258.936,849.344,522.882,29281.3919,525.78,29443.92,0,29,3317.0835862068966,0,96195.424,
049775,Fairlawn Local SD,,,719,632,87,58,0,58,2013,73,87.608,6395.384,106.168,76334.792,67098.176,9236.616,522.882,30327.1559,525.78,30495.49,0,57,1986.4151929824563,0,113225.66600000001,
049783,Fort Loramie Local SD,,,998,841,157,85,0,85,2013,108,87.608,9461.664,106.168,105955.664,89287.288,16668.376,522.882,44444.9699,525.78,44691.67,0,136,1177.272044117647,0,160108.998,
049791,Hardin-Houston Local SD,,,1055,943,112,96,-1,95,2013,111,87.608,9724.488,106.168,112007.24,100116.424,11890.816,522.882,49673.7899,520.36,49954.93,0,113,1519.3509557522127,0,171686.65800000002,
049809,Jackson Center Local SD,,,661,548,113,51,0,51,2013,63,87.608,5519.304,106.168,70177.048,58180.064,11996.984,522.882,26666.9819,525.78,26815,0,57,1798.4447719298246,0,102511.352,
049817,Russia Local SD,,,567,480,87,41,0,41,2013,22,87.608,1927.376,106.168,60197.256,50960.64,9236.616,522.882,21438.1619,525.78,21557.16,0,36,2324.494222222222,0,83681.792,
049833,Canton Local SD,,,2198,2192,6,353,-9,344,2013,494,87.608,43278.352,106.168,233357.264,232720.256,637.008,522.882,179871.408,512.71,180987.46,0,276,1658.054623188406,0,457623.076,
049841,Fairless Local SD,,,1821,1694,127,232,-5,227,2013,366,87.608,32064.528,106.168,193331.928,179848.592,13483.336,522.882,118694.214,514.69,119408.5,0,308,1119.4966103896104,0,344804.956,
049858,Jackson Local SD,,,5831,5827,4,360,-9,351,2013,525,87.608,45994.2,106.168,619065.608,618640.936,424.672,522.882,183531.582,512.96,184665.71,0,559,1520.0814275491948,0,849725.5179999999,
049866,Lake Local SD,,,4155,3552,603,354,-10,344,2013,419,87.608,36707.752,106.168,441128.04,377108.736,64019.304,522.882,179871.408,511.34,181014.25,47,414,1429.1757960954446,67171.2624164859,658850.042,
049874,Louisville City SD,,,3727,3138,589,316,-10,306,2013,459,87.608,40212.072,106.168,395688.136,333155.184,62532.952,522.882,160001.892,509.66,161051.29,23,362,1550.5233714285714,35662.03754285714,596951.498,
049882,Marlington Local SD,,,2411,2405,6,399,-4,395,2013,436,87.608,38197.088,106.168,255971.048,255334.04,637.008,522.882,206538.3899,520.57,207705.68,0,387,1296.8315658914728,0,501873.816,
049890,Minerva Local SD,,,2157,1955,202,307,-8,299,2013,463,87.608,40562.504,106.168,229004.376,207558.44,21445.936,522.882,156341.718,512.43,157316.34,1,307,1385.9844805194807,1385.9844805194807,426883.22000000003,
049908,Northwest Local SD,,,2245,2051,194,254,-10,244,2013,381,87.608,33378.648,106.168,238347.16,217750.568,20596.592,522.882,127583.2079,505.87,128490.54,0,338,1184.0720355029587,0,400216.348,
049916,Osnaburg Local SD,,,859,856,3,68,-6,62,2013,191,87.608,16733.128,106.168,91198.312,90879.808,318.504,522.882,32418.684,483.15,32854.42,0,113,1245.8925663716816,0,140785.86000000002,
049924,Perry Local SD,,,5559,4851,708,618,-7,611,2013,643,87.608,56331.944,106.168,590187.912,515020.968,75166.944,522.882,319480.9019,519.9,321295.44,15,547,1722.0912740213523,25831.369110320284,967815.296,
049932,Plain Local SD,,,6718,6029,689,785,-52,733,2013,1132,87.608,99172.256,106.168,713236.624,640086.872,73149.752,522.882,383272.5059,493.12,387098.5,41,869,1318.1399780219779,54043.73909890109,1199507.38,
049940,Sandy Valley Local SD,,,1558,1449,109,153,-1,152,2013,265,87.608,23216.12,106.168,165409.744,153837.432,11572.312,522.882,79478.064,522.37,79922.63,8,279,935.7090383275262,7485.672306620209,268548.494,
049957,Tuslaw Local SD,,,1533,1453,80,166,-4,162,2013,265,87.608,23216.12,106.168,162755.544,154262.104,8493.44,522.882,84706.8839,513.41,85226.55,0,190,1427.3590210526315,0,271198.214,
049973,Woodridge Local SD,,,2080,2016,64,193,-9,184,2013,422,87.608,36970.576,106.168,220829.44,214034.688,6794.752,522.882,96210.2879,502.36,96955.15,0,275,1290.0187854545454,0,354755.16599999997,
049981,Copley-Fairlawn City SD,,,4075,3279,796,276,-9,267,2013,324,87.608,28384.992,106.168,432634.6,348124.872,84509.728,522.882,139609.4939,509.18,140533.85,17,356,1612.7438123324396,27416.644809651472,601553.4419999999,
049999,Coventry Local SD,,,2792,2342,450,246,-7,239,2013,356,87.608,31188.448,106.168,296421.056,248645.456,47775.6,522.882,124968.7979,511.24,125764.29,17,279,1531.6682229729727,26038.359790540537,453373.79399999994,
050005,Manchester Local SD,,,1541,1451,90,151,-4,147,2013,188,87.608,16470.304,106.168,163604.888,154049.768,9555.12,522.882,76863.654,512.22,77344.57,0,169,1523.1938579881657,0,257419.76200000002,
050013,Green Local SD,,,4520,4124,396,458,-8,450,2013,490,87.608,42927.92,106.168,479879.36,437836.832,42042.528,522.882,235296.8999,516.76,236675.16,0,543,1398.6785267034993,0,759482.4400000001,
050021,Hudson City SD,,,7406,4638,2768,546,-13,533,2013,370,87.608,32414.96,106.168,786280.208,492407.184,293873.024,522.882,278696.1059,513.56,280402,3,768,1425.5475590142673,4276.6426770428025,1099097.168,
050039,Mogadore Local SD,,,946,910,36,76,-2,74,2013,107,87.608,9374.056,106.168,100434.928,96612.88,3822.048,522.882,38693.2679,512.3,38935,0,74,2010.0538378378383,0,148743.98400000003,
050047,Nordonia Hills City SD,,,4903,3884,1019,513,-4,509,2013,350,87.608,30662.8,106.168,520541.704,412356.512,108185.192,522.882,266146.9379,521.72,267640.49,16,382,2057.3994824120605,32918.39171859297,818844.9940000001,
050054,Revere Local SD,,,3223,2693,530,245,-5,240,2013,225,87.608,19711.8,106.168,342179.464,285910.424,56269.04,522.882,125491.68,515.27,126240.82,0,226,2159.876477876106,0,488132.084,
050062,Springfield Local SD,,,2478,2335,143,492,-20,472,2013,544,87.608,47658.752,106.168,263084.304,247902.28,15182.024,522.882,246800.3039,505.25,248580.97,0,428,1306.831836448598,0,559324.026,
050070,Twinsburg City SD,,,4406,4325,81,350,-4,346,2013,394,87.608,34517.552,106.168,467776.208,459176.6,8599.608,522.882,180917.172,519.84,181945.14,0,386,1772.6396373056996,0,684238.9,
050096,Bloomfield-Mespo Local SD,,,289,274,15,47,-1,46,2013,585,87.608,51250.68,106.168,30682.552,29090.032,1592.52,522.882,24052.5719,514.83,24197.03,0,39,2721.288769230769,0,106130.26199999999,
050112,Bristol Local SD,,,784,735,49,99,-4,95,2013,330,87.608,28910.64,106.168,83235.712,78033.48,5202.232,522.882,49673.7899,505.37,50031.19,0,105,1544.5480190476192,0,162177.54200000002,
050120,Brookfield Local SD,,,1228,1181,47,204,-6,198,2013,355,87.608,31100.84,106.168,130374.304,125384.408,4989.896,522.882,103530.6359,510.76,104195.4299,0,174,1526.8423787356323,0,265670.5739,
050138,Champion Local SD,,,1654,1530,124,143,-4,139,2013,267,87.608,23391.336,106.168,175601.872,162437.04,13164.832,522.882,72680.598,511.48,73141.25,0,167,1629.5476526946106,0,272134.458,
050153,Mathews Local SD,,,872,842,30,119,-8,111,2013,166,87.608,14542.928,106.168,92578.496,89393.456,3185.04,522.882,58039.902,492.66,58627.02,0,116,1428.8658965517243,0,165748.44400000002,
050161,Howland Local SD,,,3367,2984,383,386,-24,362,2013,606,87.608,53090.448,106.168,357467.656,316805.312,40662.344,522.882,189283.2839,495.01,191072.59,26,333,1675.8515153203343,43572.13939832869,601630.694,
050179,Joseph Badger Local SD,,,995,949,46,105,-2,103,2013,211,87.608,18485.288,106.168,105637.16,100753.432,4883.728,522.882,53856.846,515.96,54175.44,0,111,1606.2872792792793,0,178297.888,
050187,Lakeview Local SD,,,1933,1863,70,224,-15,209,2013,397,87.608,34780.376,106.168,205222.744,197790.984,7431.76,522.882,109282.338,492.79,110383.91,0,213,1645.0095305164318,0,350387.02999999997,
050195,Liberty Local SD,,,1479,1337,142,161,-16,145,2013,457,87.608,40036.856,106.168,157022.472,141946.616,15075.856,522.882,75817.89,478.26,76999.1799,0,168,1631.3006422619046,0,274058.50789999997,
050203,Lordstown Local SD,,,547,529,18,65,-8,57,2013,107,87.608,9374.056,106.168,58073.896,56162.872,1911.024,522.882,29804.274,468.16,30430.67,0,70,1398.2660285714285,0,97878.62199999999,
050211,Maplewood Local SD,,,939,884,55,108,-6,102,2013,222,87.608,19448.976,106.168,99691.752,93852.512,5839.24,522.882,53333.9639,498.11,53796.04,0,96,1801.4246666666666,0,172936.76799999998,
050229,McDonald Local SD,,,900,880,20,77,-4,73,2013,173,87.608,15156.184,106.168,95551.2,93427.84,2123.36,522.882,38170.386,499.82,38486.11,0,87,1714.8677471264368,0,149193.494,
050237,Southington Local SD,,,651,610,41,61,-9,52,2013,137,87.608,12002.296,106.168,69115.368,64762.48,4352.888,522.882,27189.864,458.18,27949.19,0,92,1185.5092826086957,0,109066.854,
050245,LaBrae Local SD,,,1605,1541,64,204,-19,185,2013,409,87.608,35831.672,106.168,170399.64,163604.888,6794.752,522.882,96733.1699,480.99,98121.26,0,218,1396.1127155963304,0,304352.57200000004,
050252,Weathersfield Local SD,,,972,954,18,94,-10,84,2013,186,87.608,16295.088,106.168,103195.296,101284.272,1911.024,522.882,43922.0879,475.23,44671.45,0,113,1452.7595929203537,0,164161.83399999997,
050278,Garaway Local SD,,,1427,1212,215,180,-5,175,2013,599,87.608,52477.192,106.168,151501.736,128675.616,22826.12,522.882,91504.3499,511.57,92083.31,0,155,1910.0789548387097,0,296062.238,
050286,Indian Valley Schools Local SD,,,2019,1916,103,261,-5,256,2013,325,87.608,28472.6,106.168,214353.192,203417.888,10935.304,522.882,133857.7919,515.9,134650.2,0,284,1329.1408169014082,0,377475.99199999997,
050294,Strasburg-Franklin Local SD,,,660,638,22,56,-4,52,2013,121,87.608,10600.568,106.168,70070.88,67735.184,2335.696,522.882,27189.864,490.73,27480.99,0,61,1772.990786885246,0,108152.43800000001,
050302,Tuscarawas Valley Local SD,,,1649,1520,129,204,-6,198,2013,214,87.608,18748.112,106.168,175071.032,161375.36,13695.672,522.882,103530.6359,510.76,104195.4299,0,221,1348.482234841629,0,298014.5739,
050328,Fairbanks Local SD,,,1279,1024,255,96,-9,87,2013,142,87.608,12440.336,106.168,135788.872,108716.032,27072.84,522.882,45490.7339,480.72,46148.8399,0,135,1439.8373918518519,0,194378.0479,
050336,North Union Local SD,,,1553,1509,44,139,-6,133,2013,189,87.608,16557.912,106.168,164878.904,160207.512,4671.392,522.882,69543.306,504.03,70059.85,0,201,1251.2271940298508,0,251496.66600000003,
050351,Crestview Local SD,,,929,886,43,140,-4,136,2013,157,87.608,13754.456,106.168,98630.072,94064.848,4565.224,522.882,71111.9519,511.18,71565.09,0,147,1251.3579455782315,0,183949.61800000002,
050369,Lincolnview Local SD,,,948,907,41,88,-5,83,2013,70,87.608,6132.56,106.168,100647.264,96294.376,4352.888,522.882,43399.206,497.52,43781.44,0,117,1286.8484102564103,0,150561.264,
050393,Vinton County Local SD,,,2353,2227,126,393,-7,386,2013,800,87.608,70086.4,106.168,249813.304,236436.136,13377.168,522.882,201832.452,516.58,203017.16,0,386,1354.7069015544043,0,522916.86400000006,
050419,Carlisle Local SD,,,1801,1721,80,171,-21,150,2013,172,87.608,15068.576,106.168,191208.568,182715.128,8493.44,522.882,78432.2999,468.28,80075.31,0,182,1573.365131868132,0,286352.454,
050427,Springboro Community City SD,,,6154,5731,423,237,-12,225,2013,274,87.608,24004.592,106.168,653357.872,608448.808,44909.064,522.882,117648.4499,500.45,118605.54,0,705,1129.0326297872339,0,795968.004,
050435,Kings Local SD,,,5281,4007,1274,354,-14,340,2013,300,87.608,26282.4,106.168,560673.208,425415.176,135258.032,522.882,177779.8799,505.78,179046.71,36,522,1372.7640107526881,49419.50438709677,766002.318,
050443,Little Miami Local SD,,,4125,3739,386,189,-19,170,2013,327,87.608,28647.816,106.168,437943,396962.152,40980.848,522.882,88889.9399,477.76,90295.87,0,479,1162.6026847599164,0,556886.686,
050450,Mason City City SD,,,11984,10798,1186,402,-14,388,2013,377,87.608,33028.216,106.168,1272317.312,1146402.064,125915.248,522.882,202878.2159,508.09,204252.04,23,985,1497.6166349206349,34445.1826031746,1509597.568,
050468,Wayne Local SD,,,1586,1525,61,97,-9,88,2013,124,87.608,10863.392,106.168,168382.448,161906.2,6476.248,522.882,46013.6159,481.14,46670.8,0,157,1438.95949044586,0,225916.64,
050484,Fort Frye Local SD,,,1236,1043,193,144,-5,139,2013,169,87.608,14805.752,106.168,131223.648,110733.224,20490.424,522.882,72680.598,508.14,73172.24,3,153,1405.1387179487178,4215.416153846154,219201.63999999998,
050492,Frontier Local SD,,,809,769,40,150,-5,145,2013,175,87.608,15331.4,106.168,85889.912,81643.192,4246.72,522.882,75817.89,508.82,76323.53,0,181,980.9107292817678,0,177544.84199999998,
050500,Warren Local SD,,,2465,2366,99,308,-7,301,2013,321,87.608,28122.168,106.168,261704.12,251193.488,10510.632,522.882,157387.482,514.1,158342.87,0,257,1743.8488638132296,0,448169.158,
050518,Wolf Creek Local SD,,,710,643,67,67,-5,62,2013,175,87.608,15331.4,106.168,75379.28,68266.024,7113.256,522.882,32418.684,489.27,32781.19,0,95,1299.9144210526315,0,123491.87,
050534,Chippewa Local SD,,,1688,1433,255,194,-7,187,2013,213,87.608,18660.504,106.168,179211.584,152138.744,27072.84,522.882,97778.9339,507.47,98449.84,7,107,2599.315157894737,18195.206105263158,296321.928,
050542,Dalton Local SD,,,1195,908,287,88,-6,82,2013,208,87.608,18222.464,106.168,126870.76,96400.544,30470.216,522.882,42876.3239,492.22,43315.68,10,90,1884.08904,18840.8904,188408.904,
050559,Green Local SD,,,1240,1186,54,148,-5,143,2013,166,87.608,14542.928,106.168,131648.32,125915.248,5733.072,522.882,74772.1259,508.6,75273.07,0,132,1677.7599848484851,0,221464.31800000003,
050567,Norwayne Local SD,,,1470,1401,69,162,-9,153,2013,172,87.608,15068.576,106.168,156066.96,148741.368,7325.592,522.882,80000.946,498.11,80694.06,0,183,1376.1180109289617,0,251829.596,
050575,Northwestern Local SD,,,1491,1422,69,175,-7,168,2013,240,87.608,21025.92,106.168,158296.488,150970.896,7325.592,522.882,87844.1759,505.56,88473.32,0,168,1594.0221904761904,0,267795.728,
050583,Southeast Local SD,,,1751,1554,197,167,-14,153,2013,1235,87.608,108195.88,106.168,185900.168,164985.072,20915.096,522.882,80000.946,485.12,81014.36,0,237,1582.7443375527425,0,375110.408,
050591,Triway Local SD,,,1903,1815,88,332,-6,326,2013,378,87.608,33115.824,106.168,202037.704,192694.92,9342.784,522.882,170459.5319,516.45,171461.69,0,220,1848.250990909091,0,406615.218,
050617,Edgerton Local SD,,,847,633,214,73,-6,67,2013,109,87.608,9549.272,106.168,89924.296,67204.344,22719.952,522.882,35033.094,485.85,35467.15,7,85,1466.7469347826086,10267.22854347826,134940.718,
050625,Edon-Northwest Local SD,,,648,626,22,65,0,65,2013,89,87.608,7797.112,106.168,68796.864,66461.168,2335.696,522.882,33987.3299,525.78,34175.98,0,95,1165.9995368421053,0,110769.956,
050633,Millcreek-West Unity Local SD,,,684,643,41,74,-6,68,2013,96,87.608,8410.368,106.168,72618.912,68266.024,4352.888,522.882,35555.9759,486.35,35989.94,0,80,1462.74025,0,117019.22,
050641,North Central Local SD,,,666,625,41,91,-6,85,2013,107,87.608,9374.056,106.168,70707.888,66355,4352.888,522.882,44444.9699,493.26,44886.8,0,112,1115.792357142857,0,124968.744,
050658,Stryker Local SD,,,471,448,23,66,-4,62,2013,111,87.608,9724.488,106.168,50005.128,47563.264,2441.864,522.882,32418.684,495.74,32718.81,0,32,2889.0133124999998,0,92448.42599999999,
050674,Eastwood Local SD,,,1698,1585,113,186,-6,180,2013,142,87.608,12440.336,106.168,180273.264,168276.28,11996.984,522.882,94118.76,509.35,94739.76,0,148,1942.2524324324324,0,287453.36,
050682,Elmwood Local SD,,,1324,1272,52,184,-6,178,2013,171,87.608,14980.968,106.168,140566.432,135045.696,5520.736,522.882,93072.9959,509.18,93689.23,0,162,1538.4977160493827,0,249236.63,
050690,Lake Local SD,,,1823,1681,142,147,-8,139,2013,250,87.608,21902,106.168,193544.264,178468.408,15075.856,522.882,72680.598,498.65,73301.12,0,214,1349.2868411214952,0,288747.38399999996,
050708,North Baltimore Local SD,,,829,696,133,161,-6,155,2013,130,87.608,11389.04,106.168,88013.272,73892.928,14120.344,522.882,81046.7099,506.89,81609.91,0,170,1064.7777764705884,0,181012.222,
050716,Northwood Local SD,,,1098,1026,72,133,-9,124,2013,135,87.608,11827.08,106.168,116572.464,108928.368,7644.096,522.882,64837.368,492.46,65497.18,0,148,1310.1129999999998,0,193896.724,
050724,Otsego Local SD,,,1986,1558,428,248,-5,243,2013,223,87.608,19536.584,106.168,210849.648,165409.744,45439.904,522.882,127060.3259,515.39,127817.55,0,209,1713.893693779904,0,358203.78199999995,
050740,Mohawk Local SD,,,1001,933,68,153,-11,142,2013,122,87.608,10688.176,106.168,106274.168,99054.744,7219.424,522.882,74249.2439,490.52,75049.3,0,120,1600.0970333333332,0,192011.644,
061903,Adams County/Ohio Valley Local,,,4019,3946,73,610,-11,599,2013,1240,87.608,108633.92,106.168,426689.192,418938.928,7750.264,522.882,313206.3179,516.47,315047.26,0,722,1177.7982991689753,0,850370.3720000001,
064964,College Corner Local SD,,,96,93,3,16,-6,10,2013,13,87.608,1138.904,106.168,10192.128,9873.624,318.504,522.882,5228.82,382.39,6118.22,0,6,2908.208666666667,0,17449.252,
065680,Gallia County Local SD,,,2506,2318,188,413,-8,405,2013,804,87.608,70436.832,106.168,266057.008,246097.424,19959.584,522.882,211767.21,515.79,213022.5799,0,396,1387.667727020202,0,549516.4199,
065821,Allen County Board of DD,,,58,58,0,134,0,134,,21,87.608,1839.768,106.168,6157.744,6157.744,0,522.882,70066.188,525.78,70455.1,0,0,0,0,78452.61200000001,
065839,Athens County Board of DD,,,38,38,0,52,0,52,,17,87.608,1489.336,106.168,4034.384,4034.384,0,522.882,27189.864,525.78,27340.78,0,0,0,0,32864.5,
065854,Belmont County Board of DD,,,14,14,0,55,0,55,,12,87.608,1051.296,106.168,1486.352,1486.352,0,522.882,28758.51,525.78,28918.14,0,0,0,0,31455.787999999997,
065912,Clermont County Board of DD,,,48,48,0,72,0,72,,7,87.608,613.256,106.168,5096.064,5096.064,0,522.882,37647.5039,525.78,37856.47,0,0,0,0,43565.79,
065920,Columbiana County Board of DD,,,62,62,0,81,0,81,,13,87.608,1138.904,106.168,6582.416,6582.416,0,522.882,42353.4419,525.78,42588.53,0,0,0,0,50309.85,
065938,Coshocton County Board of DD,,,19,19,0,47,0,47,,7,87.608,613.256,106.168,2017.192,2017.192,0,522.882,24575.4539,525.78,24711.86,0,0,0,0,27342.308,
065946,Defiance County Board of DD,,,31,31,0,81,0,81,,7,87.608,613.256,106.168,3291.208,3291.208,0,522.882,42353.4419,525.78,42588.53,0,0,0,0,46492.994,
065979,Franklin County Board of DD,,,292,292,0,791,0,791,,119,87.608,10425.352,106.168,31001.056,31001.056,0,522.882,413599.6619,525.78,415895.4,0,0,0,0,457321.808,
065995,Geauga County Board of DD,,,204,204,0,171,0,171,,12,87.608,1051.296,106.168,21658.272,21658.272,0,522.882,89412.8219,525.78,89909.12,0,0,0,0,112618.688,
066019,Hancock County Board of DD,,,21,21,0,56,0,56,,6,87.608,525.648,106.168,2229.528,2229.528,0,522.882,29281.3919,525.78,29443.92,0,0,0,0,32199.095999999998,
066027,Hardin County Board of DD,,,17,17,0,46,0,46,,8,87.608,700.864,106.168,1804.856,1804.856,0,522.882,24052.5719,525.78,24186.08,0,0,0,0,26691.800000000003,
066035,Highland County Board of DD,,,13,13,0,21,0,21,,4,87.608,350.432,106.168,1380.184,1380.184,0,522.882,10980.5219,525.78,11041.47,0,0,0,0,12772.086,
066043,Holmes County Board of DD,,,42,42,0,88,0,88,,17,87.608,1489.336,106.168,4459.056,4459.056,0,522.882,46013.6159,525.78,46269.0199,0,0,0,0,52217.4119,
066050,Jackson County Board of DD,,,23,23,0,34,0,34,,7,87.608,613.256,106.168,2441.864,2441.864,0,522.882,17777.9879,525.78,17876.6699,0,0,0,0,20931.789900000003,
066068,Jefferson County Board of DD,,,61,61,0,72,0,72,,14,87.608,1226.512,106.168,6476.248,6476.248,0,522.882,37647.5039,525.78,37856.47,0,0,0,0,45559.23,
066092,Lorain County Board of DD,,,128,128,0,166,0,166,,20,87.608,1752.16,106.168,13589.504,13589.504,0,522.882,86798.412,525.78,87280.2,0,0,0,0,102621.864,
066100,Madison County Board of DD,,,17,17,0,16,0,16,,2,87.608,175.216,106.168,1804.856,1804.856,0,522.882,8366.1119,525.78,8412.55,0,0,0,0,10392.622,
066118,Mahoning County Board of DD,,,64,64,0,115,0,115,,19,87.608,1664.552,106.168,6794.752,6794.752,0,522.882,60131.4299,525.78,60465.2,0,0,0,0,68924.50399999999,
066134,Medina County Board of DD,,,33,33,0,81,0,81,,5,87.608,438.04,106.168,3503.544,3503.544,0,522.882,42353.4419,525.78,42588.53,0,0,0,0,46530.114,
066142,Monroe County Board of DD,,,15,15,0,34,0,34,,7,87.608,613.256,106.168,1592.52,1592.52,0,522.882,17777.9879,525.78,17876.6699,0,0,0,0,20082.445900000002,
066159,Montgomery County Board of DD,,,16,16,0,248,0,248,,37,87.608,3241.496,106.168,1698.688,1698.688,0,522.882,129674.736,525.78,130394.51,0,0,0,0,135334.69400000002,
066183,Paulding County Board of DD,,,5,5,0,16,0,16,,2,87.608,175.216,106.168,530.84,530.84,0,522.882,8366.1119,525.78,8412.55,0,0,0,0,9118.606,
066191,Pickaway County Board of DD,,,16,16,0,29,0,29,,4,87.608,350.432,106.168,1698.688,1698.688,0,522.882,15163.5779,525.78,15247.75,0,0,0,0,17296.870000000003,
066225,Ross County Board of DD,,,58,58,0,78,0,78,,13,87.608,1138.904,106.168,6157.744,6157.744,0,522.882,40784.7959,525.78,41011.18,0,0,0,0,48307.828,
066233,Sandusky County Board of DD,,,34,34,0,49,0,49,,5,87.608,438.04,106.168,3609.712,3609.712,0,522.882,25621.2179,525.78,25763.43,0,0,0,0,29811.182,
066241,Seneca County Board of DD,,,42,42,0,52,0,52,,7,87.608,613.256,106.168,4459.056,4459.056,0,522.882,27189.864,525.78,27340.78,0,0,0,0,32413.092,
066266,Trumbull County Board of DD,,,89,89,0,126,0,126,,18,87.608,1576.944,106.168,9448.952,9448.952,0,522.882,65883.132,525.78,66248.82,0,0,0,0,77274.71600000001,
066274,Washington Co Board of DD,,,36,36,0,70,0,70,,12,87.608,1051.296,106.168,3822.048,3822.048,0,522.882,36601.74,525.78,36804.9,0,0,0,0,41678.244000000006,
066290,Wyandot Co Board of DD,,,6,6,0,22,0,22,,2,87.608,175.216,106.168,637.008,637.008,0,522.882,11503.4039,525.78,11567.26,0,0,0,0,12379.484,
066308,Wood Co Bd of DD,,,29,29,0,39,0,39,,5,87.608,438.04,106.168,3078.872,3078.872,0,522.882,20392.3979,525.78,20505.59,0,0,0,0,24022.502,
066324,Stark County Board of DD,,,159,159,0,238,0,238,,30,87.608,2628.24,106.168,16880.712,16880.712,0,522.882,124445.9159,525.78,125136.67,0,0,0,0,144645.62199999997,
066357,Muskingum County Board of DD,,,36,36,0,87,0,87,,15,87.608,1314.12,106.168,3822.048,3822.048,0,522.882,45490.7339,525.78,45743.24,0,0,0,0,50879.408,
066563,Cuyahoga County Board of DD,,,57,57,0,792,0,792,,135,87.608,11827.08,106.168,6051.576,6051.576,0,522.882,414122.5439,525.78,416421.18,0,0,0,0,434299.836,
067231,Hamilton County Board of DD,,,186,186,0,376,0,376,,57,87.608,4993.656,106.168,19747.248,19747.248,0,522.882,196603.6319,525.78,197694.91,0,0,0,0,222435.81399999998,
068890,Fairfield County Board of DD,,,26,26,0,45,0,45,,4,87.608,350.432,106.168,2760.368,2760.368,0,522.882,23529.69,525.78,23660.29,0,0,0,0,26771.09,
069229,Ashtabula County Board of DD,,,78,78,0,105,0,105,,18,87.608,1576.944,106.168,8281.104,8281.104,0,522.882,54902.6099,525.78,55207.35,0,0,0,0,65065.398,
069625,Ashland County Board of DD,,,49,49,0,70,0,70,,8,87.608,700.864,106.168,5202.232,5202.232,0,522.882,36601.74,525.78,36804.9,0,0,0,0,42707.996,
069682,East Guernsey Local SD,,,1243,1166,77,188,-6,182,2013,475,87.608,41613.8,106.168,131966.824,123791.888,8174.936,522.882,95164.5239,509.52,95790.32,0,198,1360.4593131313131,0,269370.944,
069773,Portage County Board of DD,,,22,22,0,72,0,72,,9,87.608,788.472,106.168,2335.696,2335.696,0,522.882,37647.5039,525.78,37856.47,0,0,0,0,40980.638,
070037,Lake County Board of DD,,,51,51,0,117,0,117,,8,87.608,700.864,106.168,5414.568,5414.568,0,522.882,61177.194,525.78,61516.77,0,0,0,0,67632.202,
070615,Gallia County Board of DD,,,24,24,0,43,0,43,,10,87.608,876.08,106.168,2548.032,2548.032,0,522.882,22483.926,525.78,22608.73,0,0,0,0,26032.842,
071076,Carroll County Board of DD,,,27,27,0,41,0,41,,6,87.608,525.648,106.168,2866.536,2866.536,0,522.882,21438.1619,525.78,21557.16,0,0,0,0,24949.344,
